timestamp,compressor_frequency_hz,data_quality_flag
2024-11-01 05:40:00,74.83679612100138,OK
2024-11-01 05:45:00,74.6072673320661,OK
2024-11-01 05:50:00,76.14978102221771,OK
2024-11-01 05:55:00,75.11452914080411,OK
2024-11-01 06:00:00,75.83719687956352,OK
2024-11-01 06:05:00,77.11834775737813,OK
2024-11-01 06:10:00,76.86568798951893,OK
2024-11-01 06:15:00,76.12204980439813,OK
2024-11-01 06:20:00,75.22223295708612,OK
2024-11-01 06:25:00,75.44029611030261,OK
2024-11-01 06:30:00,75.31585223551872,OK
2024-11-01 06:35:00,74.26310091665066,OK
2024-11-01 06:40:00,76.12248112512697,OK
2024-11-01 06:45:00,75.41212508529495,OK
2024-11-01 06:50:00,75.21356738864058,OK
2024-11-01 06:55:00,75.83624873897489,OK
2024-11-01 07:00:00,75.45205657630743,OK
2024-11-01 07:05:00,76.3322364009115,OK
2024-11-01 07:10:00,74.52100457846977,OK
2024-11-01 07:15:00,75.71882802105785,OK
2024-11-01 07:20:00,73.98407430243768,OK
2024-11-01 07:25:00,75.1158154180561,OK
2024-11-01 07:30:00,74.34822216776436,OK
2024-11-01 07:35:00,74.93851551280866,OK
2024-11-01 07:40:00,74.89499681768154,OK
2024-11-01 07:45:00,75.15909723443309,OK
2024-11-01 07:50:00,74.82491259927562,OK
2024-11-01 07:55:00,74.76443249752865,OK
2024-11-01 08:00:00,75.46756258775075,OK
2024-11-01 08:05:00,75.07704923412368,OK
2024-11-01 08:10:00,75.2306607776735,OK
2024-11-01 08:15:00,73.4738960757529,OK
2024-11-01 08:20:00,74.840474493987,OK
2024-11-01 08:25:00,73.62297814746407,OK
2024-11-01 08:30:00,74.59320084069532,OK
2024-11-01 08:35:00,74.13437504705783,OK
2024-11-01 08:40:00,75.06022434664962,OK
2024-11-01 08:45:00,74.43727693969053,OK
2024-11-01 08:50:00,74.01514663784184,OK
2024-11-01 08:55:00,73.09819152490597,OK
2024-11-01 09:00:00,73.70513193914235,OK
2024-11-01 09:05:00,73.04921526994846,OK
2024-11-01 09:10:00,73.31784342332307,OK
2024-11-01 09:15:00,72.5660954419412,OK
2024-11-01 09:20:00,73.49847566525219,OK
2024-11-01 09:25:00,72.03101855843379,OK
2024-11-01 09:30:00,73.60448451077681,OK
2024-11-01 09:35:00,73.6787338753968,OK
2024-11-01 09:40:00,73.77236104808122,OK
2024-11-01 09:45:00,71.494229417579,OK
2024-11-01 09:50:00,72.08905039994791,OK
2024-11-01 09:55:00,72.65103066447463,OK
2024-11-01 10:00:00,71.64667422494148,OK
2024-11-01 10:05:00,71.80707675690708,OK
2024-11-01 10:10:00,70.8579988806444,OK
2024-11-01 10:15:00,72.66987556904152,OK
2024-11-01 10:20:00,71.65536254018383,OK
2024-11-01 10:25:00,71.5751939636748,OK
2024-11-01 10:30:00,72.17246086783655,OK
2024-11-01 10:35:00,70.30548637230706,OK
2024-11-01 10:40:00,71.000628951398,OK
2024-11-01 10:45:00,70.318048407458,OK
2024-11-01 10:50:00,69.214271865087,OK
2024-11-01 10:55:00,70.80696165323249,OK
2024-11-01 11:00:00,70.61090284604802,OK
2024-11-01 11:05:00,70.13487198297408,OK
2024-11-01 11:10:00,69.58452385332228,OK
2024-11-01 11:15:00,70.44070105553067,OK
2024-11-01 11:20:00,70.26972954755627,OK
2024-11-01 11:25:00,68.99489938264873,OK
2024-11-01 11:30:00,69.02517185513021,OK
2024-11-01 11:35:00,70.01226905265426,OK
2024-11-01 11:40:00,69.30360060591187,OK
2024-11-01 11:45:00,67.5899507611193,OK
2024-11-01 11:50:00,68.28440936024995,OK
2024-11-01 11:55:00,68.77785838991582,OK
2024-11-01 12:00:00,68.32523533860936,OK
2024-11-01 12:05:00,68.07751264338168,OK
2024-11-01 12:10:00,67.52588228258128,OK
2024-11-01 12:15:00,68.61715464826409,OK
2024-11-01 12:20:00,68.02199398466031,OK
2024-11-01 12:25:00,67.16026403104972,OK
2024-11-01 12:30:00,67.22248190572296,OK
2024-11-01 12:35:00,66.74558007616687,OK
2024-11-01 12:40:00,67.81596311773572,OK
2024-11-01 12:45:00,66.73512657141401,OK
2024-11-01 12:50:00,66.12313104391191,OK
2024-11-01 12:55:00,66.13452939996779,OK
2024-11-01 13:00:00,66.15650615899317,OK
2024-11-01 13:05:00,66.0272746516535,OK
2024-11-01 13:10:00,66.34943016751609,OK
2024-11-01 13:15:00,65.83951455501435,OK
2024-11-01 13:20:00,64.96698955105671,OK
2024-11-01 13:25:00,66.0,OK
2024-11-01 13:30:00,66.0,OK
2024-11-01 13:35:00,66.0,OK
2024-11-01 13:40:00,64.79628407689368,OK
2024-11-01 13:45:00,65.06908475639948,OK
2024-11-01 13:50:00,64.30082519637898,OK
2024-11-01 13:55:00,64.0820303952089,OK
2024-11-01 14:00:00,63.72201943842531,OK
2024-11-01 14:05:00,63.251284523583855,OK
2024-11-01 14:10:00,63.42095606878269,OK
2024-11-01 14:15:00,64.3843340304689,OK
2024-11-01 14:20:00,64.263233676082,OK
2024-11-01 14:25:00,63.74248752672924,OK
2024-11-01 14:30:00,63.950450535552456,OK
2024-11-01 14:35:00,64.2028874817928,OK
2024-11-01 14:40:00,63.487737572744756,OK
2024-11-01 14:45:00,63.35475745055368,OK
2024-11-01 14:50:00,63.350839763910756,OK
2024-11-01 14:55:00,62.97721791152602,OK
2024-11-01 15:00:00,61.82206821570716,OK
2024-11-01 15:05:00,62.26250100223945,OK
2024-11-01 15:10:00,60.81745422530745,OK
2024-11-01 15:15:00,61.96845324528509,OK
2024-11-01 15:20:00,62.08589245460181,OK
2024-11-01 15:25:00,61.643536304365426,OK
2024-11-01 15:30:00,61.364619976305235,OK
2024-11-01 15:35:00,61.273016874107,OK
2024-11-01 15:40:00,60.32053408014686,OK
2024-11-01 15:45:00,61.80825305712383,OK
2024-11-01 15:50:00,60.51694713288908,OK
2024-11-01 15:55:00,60.83248450326029,OK
2024-11-01 16:00:00,61.847987660813914,OK
2024-11-01 16:05:00,60.210704048744454,OK
2024-11-01 16:10:00,59.93996758158906,OK
2024-11-01 16:15:00,61.22396529598244,OK
2024-11-01 16:20:00,60.57408841264342,OK
2024-11-01 16:25:00,61.570065307057206,OK
2024-11-01 16:30:00,61.22080862253978,OK
2024-11-01 16:35:00,59.78666006935582,OK
2024-11-01 16:40:00,60.598909251057165,OK
2024-11-01 16:45:00,60.78521836112736,OK
2024-11-01 16:50:00,59.91848207942736,OK
2024-11-01 16:55:00,60.2544432562535,OK
2024-11-01 17:00:00,60.38039377892558,OK
2024-11-01 17:05:00,59.61472968592874,OK
2024-11-01 17:10:00,60.79854290861866,OK
2024-11-01 17:15:00,60.728603793257264,OK
2024-11-01 17:20:00,60.1460865656748,OK
2024-11-01 17:25:00,59.65924997604023,OK
2024-11-01 17:30:00,59.37958053379846,OK
2024-11-01 17:35:00,60.6304938695676,OK
2024-11-01 17:40:00,59.64613365999869,OK
2024-11-01 17:45:00,60.71122062769861,OK
2024-11-01 17:50:00,59.16520966408356,OK
2024-11-01 17:55:00,60.83265126623149,OK
2024-11-01 18:00:00,59.29729722028257,OK
2024-11-01 18:05:00,60.35478580999735,OK
2024-11-01 18:10:00,58.77239750900054,OK
2024-11-01 18:15:00,59.70265102240756,OK
2024-11-01 18:20:00,60.700659391777506,OK
2024-11-01 18:25:00,60.39528418790375,OK
2024-11-01 18:30:00,59.61459809154674,OK
2024-11-01 18:35:00,59.58248959772224,OK
2024-11-01 18:40:00,60.273611487679574,OK
2024-11-01 18:45:00,60.21159003527108,OK
2024-11-01 18:50:00,59.566513888170775,OK
2024-11-01 18:55:00,59.79419978842159,OK
2024-11-01 19:00:00,60.77747124113036,OK
2024-11-01 19:05:00,60.56421401137845,OK
2024-11-01 19:10:00,60.131052624352876,OK
2024-11-01 19:15:00,59.65464467513888,OK
2024-11-01 19:20:00,59.439277309980824,OK
2024-11-01 19:25:00,59.88116217917912,OK
2024-11-01 19:30:00,60.31325810756373,OK
2024-11-01 19:35:00,60.16885379751603,OK
2024-11-01 19:40:00,61.302607775637874,OK
2024-11-01 19:45:00,61.083850839125205,OK
2024-11-01 19:50:00,61.668710936697664,OK
2024-11-01 19:55:00,62.055681036520696,OK
2024-11-01 20:00:00,61.276250526466804,OK
2024-11-01 20:05:00,61.46004279452913,OK
2024-11-01 20:10:00,61.42263619005821,OK
2024-11-01 20:15:00,61.74501246430978,OK
2024-11-01 20:20:00,61.80898837683383,OK
2024-11-01 20:25:00,61.84679316749643,OK
2024-11-01 20:30:00,62.416158218347974,OK
2024-11-01 20:35:00,62.06302752932102,OK
2024-11-01 20:40:00,62.56401469320545,OK
2024-11-01 20:45:00,62.134202883174986,OK
2024-11-01 20:50:00,62.105083078878366,OK
2024-11-01 20:55:00,62.99003765317744,OK
2024-11-01 21:00:00,62.50396832332394,OK
2024-11-01 21:05:00,63.12994567225127,OK
2024-11-01 21:10:00,63.22080496451696,OK
2024-11-01 21:15:00,63.62961162636713,OK
2024-11-01 21:20:00,62.28189815660966,OK
2024-11-01 21:25:00,62.572072653569535,OK
2024-11-01 21:30:00,63.03726095323173,OK
2024-11-01 21:35:00,62.450556357989655,OK
2024-11-01 21:40:00,63.91008461494929,OK
2024-11-01 21:45:00,62.14506969826296,OK
2024-11-01 21:50:00,64.22060621932988,OK
2024-11-01 21:55:00,64.13154177122321,OK
2024-11-01 22:00:00,64.62338432859399,OK
2024-11-01 22:05:00,64.20957116519776,OK
2024-11-01 22:10:00,64.0674839706191,OK
2024-11-01 22:15:00,64.75536446843972,OK
2024-11-01 22:20:00,63.770725752649035,OK
2024-11-01 22:25:00,64.84994446545818,OK
2024-11-01 22:30:00,65.06126753371153,OK
2024-11-01 22:35:00,66.0,OK
2024-11-01 22:40:00,66.0,OK
2024-11-01 22:45:00,66.0,OK
2024-11-01 22:50:00,65.8482352183272,OK
2024-11-01 22:55:00,66.07669857761726,OK
2024-11-01 23:00:00,64.25096537811646,OK
2024-11-01 23:05:00,66.29084843874604,OK
2024-11-01 23:10:00,67.05667975701796,OK
2024-11-01 23:15:00,66.74491318434434,OK
2024-11-01 23:20:00,66.47959440122041,OK
2024-11-01 23:25:00,66.46584835983447,OK
2024-11-01 23:30:00,66.5398803706056,OK
2024-11-01 23:35:00,66.5936659809813,OK
2024-11-01 23:40:00,67.66994402909742,OK
2024-11-01 23:45:00,67.29844247045921,OK
2024-11-01 23:50:00,68.17484843421323,OK
2024-11-01 23:55:00,68.18882357473103,OK
2024-11-02 00:00:00,68.56994340313784,OK
2024-11-02 00:05:00,68.91573762846853,OK
2024-11-02 00:10:00,67.76225436177144,OK
2024-11-02 00:15:00,68.14513161990249,OK
2024-11-02 00:20:00,67.99818845217872,OK
2024-11-02 00:25:00,68.98910573011713,OK
2024-11-02 00:30:00,68.7416517578511,OK
2024-11-02 00:35:00,70.41779215526228,OK
2024-11-02 00:40:00,68.98403284014007,OK
2024-11-02 00:45:00,69.60249679277669,OK
2024-11-02 00:50:00,69.6765489817958,OK
2024-11-02 00:55:00,69.95967644691592,OK
2024-11-02 01:00:00,70.77454784522266,OK
2024-11-02 01:05:00,71.40040203107117,OK
2024-11-02 01:10:00,71.00753929894553,OK
2024-11-02 01:15:00,70.43807988139412,OK
2024-11-02 01:20:00,70.53174785993912,OK
2024-11-02 01:25:00,72.0328647090398,OK
2024-11-02 01:30:00,71.99373763312951,OK
2024-11-02 01:35:00,71.86752879711362,OK
2024-11-02 01:40:00,71.74688670123123,OK
2024-11-02 01:45:00,72.33264602309202,OK
2024-11-02 01:50:00,72.4057508090322,OK
2024-11-02 01:55:00,72.15494561318614,OK
2024-11-02 02:00:00,71.5876622011,OK
2024-11-02 02:05:00,72.45407213894151,OK
2024-11-02 02:10:00,71.880886670432,OK
2024-11-02 02:15:00,71.35227640802793,OK
2024-11-02 02:20:00,72.90607227339089,OK
2024-11-02 02:25:00,72.46046067095256,OK
2024-11-02 02:30:00,71.76268606925225,OK
2024-11-02 02:35:00,72.88354885443601,OK
2024-11-02 02:40:00,73.03363291855288,OK
2024-11-02 02:45:00,72.14296934795279,OK
2024-11-02 02:50:00,73.03808546328463,OK
2024-11-02 02:55:00,72.24465890311433,OK
2024-11-02 03:00:00,72.593913603781,OK
2024-11-02 03:05:00,73.1074478254988,OK
2024-11-02 03:10:00,72.89141623020778,OK
2024-11-02 03:15:00,73.11110803518172,OK
2024-11-02 03:20:00,72.92227594644388,OK
2024-11-02 03:25:00,74.02679072616094,OK
2024-11-02 03:30:00,73.63057120755545,OK
2024-11-02 03:35:00,73.73425112242005,OK
2024-11-02 03:40:00,73.44725921275327,OK
2024-11-02 03:45:00,74.68531309431759,OK
2024-11-02 03:50:00,73.55266753744394,OK
2024-11-02 03:55:00,74.09706229126365,OK
2024-11-02 04:00:00,75.323023008241,OK
2024-11-02 04:05:00,73.86239864650936,OK
2024-11-02 04:10:00,73.21406075580879,OK
2024-11-02 04:15:00,73.97203077219567,OK
2024-11-02 04:20:00,74.02146961384011,OK
2024-11-02 04:25:00,74.86803997825747,OK
2024-11-02 04:30:00,75.97753724398456,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,75.52432715211971,OK
2024-11-02 04:50:00,75.83113835920076,OK
2024-11-02 04:55:00,75.31163168689653,OK
2024-11-02 05:00:00,75.10936492160123,OK
2024-11-02 05:05:00,76.24609505268006,OK
2024-11-02 05:10:00,75.64665732626818,OK
2024-11-02 05:15:00,74.42299849469799,OK
2024-11-02 05:20:00,76.06353880769444,OK
2024-11-02 05:25:00,74.84396239806168,OK
2024-11-02 05:30:00,75.57517558550003,OK
2024-11-02 05:35:00,74.95522474376209,OK
2024-11-02 05:40:00,74.61879254496691,OK
2024-11-02 05:45:00,74.81959165310232,OK
2024-11-02 05:50:00,74.81536059539708,OK
2024-11-02 05:55:00,76.07287794585613,OK
2024-11-02 06:00:00,74.73143860939078,OK
2024-11-02 06:05:00,75.87166653836789,OK
2024-11-02 06:10:00,75.09956394810237,OK
2024-11-02 06:15:00,75.19731580009714,OK
2024-11-02 06:20:00,75.06097463217489,OK
2024-11-02 06:25:00,74.98562078543978,OK
2024-11-02 06:30:00,75.7483387865341,OK
2024-11-02 06:35:00,76.11009470510842,OK
2024-11-02 06:40:00,74.72871940736323,OK
2024-11-02 06:45:00,75.02484949303779,OK
2024-11-02 06:50:00,74.41050581918768,OK
2024-11-02 06:55:00,74.95563534234856,OK
2024-11-02 07:00:00,75.64429938362808,OK
2024-11-02 07:05:00,74.09196522977959,OK
2024-11-02 07:10:00,74.78956163813626,OK
2024-11-02 07:15:00,74.07745806687976,OK
2024-11-02 07:20:00,74.63606559717087,OK
2024-11-02 07:25:00,73.4016545565136,OK
2024-11-02 07:30:00,74.6909077104488,OK
2024-11-02 07:35:00,74.34670559884002,OK
2024-11-02 07:40:00,73.99903189413634,OK
2024-11-02 07:45:00,74.51477800160703,OK
2024-11-02 07:50:00,73.74445960516644,OK
2024-11-02 07:55:00,73.02015294639408,OK
2024-11-02 08:00:00,74.35730490247288,OK
2024-11-02 08:05:00,73.8174466621555,OK
2024-11-02 08:10:00,75.56917434554086,OK
2024-11-02 08:15:00,73.79631439121798,OK
2024-11-02 08:20:00,73.83591615048117,OK
2024-11-02 08:25:00,74.17973935470934,OK
2024-11-02 08:30:00,73.1663880980636,OK
2024-11-02 08:35:00,73.89816787192649,OK
2024-11-02 08:40:00,73.7455931146039,OK
2024-11-02 08:45:00,73.70618980041118,OK
2024-11-02 08:50:00,74.44378755859071,OK
2024-11-02 08:55:00,73.84031013413207,OK
2024-11-02 09:00:00,72.38713149023289,OK
2024-11-02 09:05:00,74.08288096859582,OK
2024-11-02 09:10:00,73.09723334220476,OK
2024-11-02 09:15:00,72.81853037787695,OK
2024-11-02 09:20:00,71.41871425555698,OK
2024-11-02 09:25:00,71.84987343956355,OK
2024-11-02 09:30:00,72.42692779218885,OK
2024-11-02 09:35:00,71.21051399073637,OK
2024-11-02 09:40:00,72.2445106912464,OK
2024-11-02 09:45:00,71.07816676730607,OK
2024-11-02 09:50:00,72.3654001550206,OK
2024-11-02 09:55:00,70.67601344917966,OK
2024-11-02 10:00:00,71.61333288408052,OK
2024-11-02 10:05:00,71.96455823545307,OK
2024-11-02 10:10:00,71.47192293869873,OK
2024-11-02 10:15:00,71.25223042904011,OK
2024-11-02 10:20:00,71.62510602382437,OK
2024-11-02 10:25:00,70.76131100441563,OK
2024-11-02 10:30:00,71.31073841623581,OK
2024-11-02 10:35:00,70.40630414359546,OK
2024-11-02 10:40:00,70.2405215160732,OK
2024-11-02 10:45:00,70.24490621140816,OK
2024-11-02 10:50:00,70.3141218167369,OK
2024-11-02 10:55:00,69.65621344234279,OK
2024-11-02 11:00:00,69.23993246540007,OK
2024-11-02 11:05:00,68.24771945915427,OK
2024-11-02 11:10:00,68.81051543763247,OK
2024-11-02 11:15:00,68.76538326210243,OK
2024-11-02 11:20:00,67.41448951497028,OK
2024-11-02 11:25:00,68.82088749342893,OK
2024-11-02 11:30:00,68.58599447758186,OK
2024-11-02 11:35:00,68.10887867644476,OK
2024-11-02 11:40:00,69.10073353312436,OK
2024-11-02 11:45:00,68.54802191239196,OK
2024-11-02 11:50:00,68.51455787695338,OK
2024-11-02 11:55:00,67.59988583387954,OK
2024-11-02 12:00:00,67.93102419174735,OK
2024-11-02 12:05:00,67.75121309950974,OK
2024-11-02 12:10:00,66.9136826039001,OK
2024-11-02 12:15:00,66.93363357705067,OK
2024-11-02 12:20:00,67.42694601450464,OK
2024-11-02 12:25:00,67.66397716972284,OK
2024-11-02 12:30:00,66.4716060922208,OK
2024-11-02 12:35:00,66.47161010087268,OK
2024-11-02 12:40:00,67.74512827629462,OK
2024-11-02 12:45:00,66.76364669272101,OK
2024-11-02 12:50:00,66.26832922051668,OK
2024-11-02 12:55:00,65.5974774972209,OK
2024-11-02 13:00:00,65.38302773108802,OK
2024-11-02 13:05:00,65.7371238675349,OK
2024-11-02 13:10:00,65.28159947691469,OK
2024-11-02 13:15:00,65.46049285331598,OK
2024-11-02 13:20:00,66.0,OK
2024-11-02 13:25:00,66.0,OK
2024-11-02 13:30:00,66.0,OK
2024-11-02 13:35:00,64.69486021819887,OK
2024-11-02 13:40:00,65.45109978744321,OK
2024-11-02 13:45:00,64.19342023882282,OK
2024-11-02 13:50:00,63.75883923486221,OK
2024-11-02 13:55:00,63.79172823706736,OK
2024-11-02 14:00:00,63.511804833444316,OK
2024-11-02 14:05:00,63.00562704531657,OK
2024-11-02 14:10:00,63.764680735838745,OK
2024-11-02 14:15:00,63.9509480620561,OK
2024-11-02 14:20:00,63.00804556217598,OK
2024-11-02 14:25:00,62.282425250384705,OK
2024-11-02 14:30:00,61.747639071291175,OK
2024-11-02 14:35:00,62.36038396551874,OK
2024-11-02 14:40:00,63.686694396395914,OK
2024-11-02 14:45:00,62.85771308056006,OK
2024-11-02 14:50:00,62.462771676254775,OK
2024-11-02 14:55:00,62.18860508605921,OK
2024-11-02 15:00:00,61.73597913184426,OK
2024-11-02 15:05:00,62.583490502039744,OK
2024-11-02 15:10:00,61.839840788734286,OK
2024-11-02 15:15:00,61.550359702616774,OK
2024-11-02 15:20:00,61.221430659437715,OK
2024-11-02 15:25:00,62.07053306899356,OK
2024-11-02 15:30:00,61.62418250761974,OK
2024-11-02 15:35:00,62.96815909963175,OK
2024-11-02 15:40:00,61.510510138788575,OK
2024-11-02 15:45:00,61.46750621199652,OK
2024-11-02 15:50:00,61.6681735607236,OK
2024-11-02 15:55:00,60.605241904456676,OK
2024-11-02 16:00:00,60.62712321636185,OK
2024-11-02 16:05:00,61.720611690381425,OK
2024-11-02 16:10:00,60.14483066228634,OK
2024-11-02 16:15:00,60.6947516889478,OK
2024-11-02 16:20:00,59.77712237291986,OK
2024-11-02 16:25:00,60.78320084856072,OK
2024-11-02 16:30:00,60.00587083087758,OK
2024-11-02 16:35:00,60.08618337847703,OK
2024-11-02 16:40:00,59.75839136391049,OK
2024-11-02 16:45:00,59.74140158613284,OK
2024-11-02 16:50:00,59.80714053902207,OK
2024-11-02 16:55:00,60.489206279237905,OK
2024-11-02 17:00:00,60.436041021381,OK
2024-11-02 17:05:00,59.81206739396387,OK
2024-11-02 17:10:00,59.45861909100883,OK
2024-11-02 17:15:00,59.689997029139384,OK
2024-11-02 17:20:00,59.10137595192843,OK
2024-11-02 17:25:00,59.64959098581558,OK
2024-11-02 17:30:00,60.23550444595425,OK
2024-11-02 17:35:00,59.951693731543735,OK
2024-11-02 17:40:00,59.49582515474173,OK
2024-11-02 17:45:00,59.33375445944442,OK
2024-11-02 17:50:00,58.464124241962764,OK
2024-11-02 17:55:00,60.13677177471804,OK
2024-11-02 18:00:00,60.07321103191319,OK
2024-11-02 18:05:00,59.828747320021776,OK
2024-11-02 18:10:00,59.8616700939606,OK
2024-11-02 18:15:00,60.11362632771181,OK
2024-11-02 18:20:00,60.81158552215953,OK
2024-11-02 18:25:00,60.15872869061343,OK
2024-11-02 18:30:00,60.67273103627309,OK
2024-11-02 18:35:00,61.118111411116274,OK
2024-11-02 18:40:00,60.577298049535976,OK
2024-11-02 18:45:00,60.76818277706724,OK
2024-11-02 18:50:00,59.74589302380923,OK
2024-11-02 18:55:00,59.74014955985976,OK
2024-11-02 19:00:00,60.61923362766397,OK
2024-11-02 19:05:00,60.34836091930681,OK
2024-11-02 19:10:00,61.267698731631484,OK
2024-11-02 19:15:00,60.34072029695618,OK
2024-11-02 19:20:00,59.959418460818625,OK
2024-11-02 19:25:00,59.85369949845277,OK
2024-11-02 19:30:00,60.70780270591978,OK
2024-11-02 19:35:00,59.73636833372922,OK
2024-11-02 19:40:00,61.20863981765945,OK
2024-11-02 19:45:00,61.16754679935925,OK
2024-11-02 19:50:00,59.92685128561067,OK
2024-11-02 19:55:00,59.41941109516648,OK
2024-11-02 20:00:00,60.186171598919785,OK
2024-11-02 20:05:00,60.43952558794717,OK
2024-11-02 20:10:00,61.861353162864134,OK
2024-11-02 20:15:00,61.94760124675767,OK
2024-11-02 20:20:00,60.800201805000334,OK
2024-11-02 20:25:00,61.14951232049322,OK
2024-11-02 20:30:00,61.85958874901354,OK
2024-11-02 20:35:00,61.20099729274038,OK
2024-11-02 20:40:00,61.335959737020914,OK
2024-11-02 20:45:00,60.83758200630979,OK
2024-11-02 20:50:00,61.6780876491671,OK
2024-11-02 20:55:00,61.22072240998567,OK
2024-11-02 21:00:00,62.24310251761638,OK
2024-11-02 21:05:00,62.52375796599096,OK
2024-11-02 21:10:00,61.91791937960554,OK
2024-11-02 21:15:00,63.29075205327117,OK
2024-11-02 21:20:00,61.17208155109893,OK
2024-11-02 21:25:00,62.785659780115544,OK
2024-11-02 21:30:00,62.89854688158893,OK
2024-11-02 21:35:00,63.05154595835544,OK
2024-11-02 21:40:00,62.31072571238181,OK
2024-11-02 21:45:00,63.03863281202414,OK
2024-11-02 21:50:00,64.58425093329636,OK
2024-11-02 21:55:00,62.87121438226983,OK
2024-11-02 22:00:00,64.03795596726948,OK
2024-11-02 22:05:00,63.71765350385671,OK
2024-11-02 22:10:00,66.0,OK
2024-11-02 22:15:00,66.0,OK
2024-11-02 22:20:00,66.0,OK
2024-11-02 22:25:00,64.56488152828398,OK
2024-11-02 22:30:00,65.07973154511903,OK
2024-11-02 22:35:00,64.00428659602784,OK
2024-11-02 22:40:00,64.13951887302626,OK
2024-11-02 22:45:00,65.43141507888646,OK
2024-11-02 22:50:00,65.58093530333096,OK
2024-11-02 22:55:00,66.08606629834594,OK
2024-11-02 23:00:00,65.27573128790922,OK
2024-11-02 23:05:00,66.23121739554567,OK
2024-11-02 23:10:00,66.47198328849711,OK
2024-11-02 23:15:00,66.0,OK
2024-11-02 23:20:00,66.89357490064539,OK
2024-11-02 23:25:00,66.74605122051476,OK
2024-11-02 23:30:00,67.9889252126255,OK
2024-11-02 23:35:00,66.79683845379814,OK
2024-11-02 23:40:00,66.2015080531322,OK
2024-11-02 23:45:00,67.19631954066102,OK
2024-11-02 23:50:00,66.90633338908393,OK
2024-11-02 23:55:00,68.60981561516246,OK
2024-11-03 00:00:00,68.00031906501054,OK
2024-11-03 00:05:00,68.75701166605957,OK
2024-11-03 00:10:00,68.52669966760833,OK
2024-11-03 00:15:00,68.06394012772816,OK
2024-11-03 00:20:00,68.88007753726824,OK
2024-11-03 00:25:00,70.07677325782483,OK
2024-11-03 00:30:00,70.2195075410553,OK
2024-11-03 00:35:00,70.5376493353196,OK
