timestamp,return_air_temp_c,data_quality_flag
2024-11-01 04:55:00,21.33079886534605,OK
2024-11-01 05:00:00,20.627979182298574,OK
2024-11-01 05:05:00,21.018283249595616,OK
2024-11-01 05:10:00,20.18224857985963,OK
2024-11-01 05:15:00,20.848213053148562,OK
2024-11-01 05:20:00,20.925708285180356,OK
2024-11-01 05:25:00,21.42076118635445,OK
2024-11-01 05:30:00,20.876905998293907,OK
2024-11-01 05:35:00,21.816576558051267,OK
2024-11-01 05:40:00,21.15993755954315,OK
2024-11-01 05:45:00,21.390105658052843,OK
2024-11-01 05:50:00,21.27664140167125,OK
2024-11-01 05:55:00,21.889032746633536,OK
2024-11-01 06:00:00,20.926612726340135,OK
2024-11-01 06:05:00,21.5730440115913,OK
2024-11-01 06:10:00,20.57966954547876,OK
2024-11-01 06:15:00,21.51805873588778,OK
2024-11-01 06:20:00,21.185412103926822,OK
2024-11-01 06:25:00,20.81191734502392,OK
2024-11-01 06:30:00,20.979895284818635,OK
2024-11-01 06:35:00,20.74502791110074,OK
2024-11-01 06:40:00,21.33787180826839,OK
2024-11-01 06:45:00,20.92927495266962,OK
2024-11-01 06:50:00,21.220240521115965,OK
2024-11-01 06:55:00,20.573278798036842,OK
2024-11-01 07:00:00,21.006362103851092,OK
2024-11-01 07:05:00,20.570630380305882,OK
2024-11-01 07:10:00,21.519901657117146,OK
2024-11-01 07:15:00,21.26233243583421,OK
2024-11-01 07:20:00,20.677544385560154,OK
2024-11-01 07:25:00,21.623138024089386,OK
2024-11-01 07:30:00,20.590445592374042,OK
2024-11-01 07:35:00,21.788453277087438,OK
2024-11-01 07:40:00,20.885049831110443,OK
2024-11-01 07:45:00,20.279661449023063,OK
2024-11-01 07:50:00,21.359931444806836,OK
2024-11-01 07:55:00,20.85260926682636,OK
2024-11-01 08:00:00,20.96037257809546,OK
2024-11-01 08:05:00,20.788900412081546,OK
2024-11-01 08:10:00,20.530814013841223,OK
2024-11-01 08:15:00,21.654257708530572,OK
2024-11-01 08:20:00,20.298374215136324,OK
2024-11-01 08:25:00,20.494729834570112,OK
2024-11-01 08:30:00,20.977561382347012,OK
2024-11-01 08:35:00,20.26794877920518,OK
2024-11-01 08:40:00,20.657149766966832,OK
2024-11-01 08:45:00,21.4197060152925,OK
2024-11-01 08:50:00,21.70511894880897,OK
2024-11-01 08:55:00,20.936462355927738,OK
2024-11-01 09:00:00,21.082757119096243,OK
2024-11-01 09:05:00,20.84492506621015,OK
2024-11-01 09:10:00,20.405769292599576,OK
2024-11-01 09:15:00,20.76350242259734,OK
2024-11-01 09:20:00,20.84399726712408,OK
2024-11-01 09:25:00,21.555769192481957,OK
2024-11-01 09:30:00,20.724533455008935,OK
2024-11-01 09:35:00,21.403637501625028,OK
2024-11-01 09:40:00,21.220621686692343,OK
2024-11-01 09:45:00,20.369687608196855,OK
2024-11-01 09:50:00,20.984528706591735,OK
2024-11-01 09:55:00,21.17839691686685,OK
2024-11-01 10:00:00,21.88389586359978,OK
2024-11-01 10:05:00,20.41887220245261,OK
2024-11-01 10:10:00,21.37247097636962,OK
2024-11-01 10:15:00,20.606060805277615,OK
2024-11-01 10:20:00,21.143464475926535,OK
2024-11-01 10:25:00,21.519673725477148,OK
2024-11-01 10:30:00,21.04936309412036,OK
2024-11-01 10:35:00,20.966448268002207,OK
2024-11-01 10:40:00,21.283637006649816,OK
2024-11-01 10:45:00,21.025771288665037,OK
2024-11-01 10:50:00,20.802985467221955,OK
2024-11-01 10:55:00,21.49589064233403,OK
2024-11-01 11:00:00,21.08062207591867,OK
2024-11-01 11:05:00,21.839518917069327,OK
2024-11-01 11:10:00,21.089375114152016,OK
2024-11-01 11:15:00,21.26414628854701,OK
2024-11-01 11:20:00,21.019217624840877,OK
2024-11-01 11:25:00,21.116512098833677,OK
2024-11-01 11:30:00,21.820143636780557,OK
2024-11-01 11:35:00,20.340593150066926,OK
2024-11-01 11:40:00,21.23562330479912,OK
2024-11-01 11:45:00,21.187821722854643,OK
2024-11-01 11:50:00,20.671518560861674,OK
2024-11-01 11:55:00,20.990966158179777,OK
2024-11-01 12:00:00,21.221805479531795,OK
2024-11-01 12:05:00,20.811445405708767,OK
2024-11-01 12:10:00,20.866882731203347,OK
2024-11-01 12:15:00,20.665680870630545,OK
2024-11-01 12:20:00,21.20224033421664,OK
2024-11-01 12:25:00,21.674163891924156,OK
2024-11-01 12:30:00,20.960402835623416,OK
2024-11-01 12:35:00,21.206614090280688,OK
2024-11-01 12:40:00,20.82607379323823,OK
2024-11-01 12:45:00,21.12908785722052,OK
2024-11-01 12:50:00,21.754462913382437,OK
2024-11-01 12:55:00,20.804836702316212,OK
2024-11-01 13:00:00,21.38954841349695,OK
2024-11-01 13:05:00,21.7034207149077,OK
2024-11-01 13:10:00,20.550302321207514,OK
2024-11-01 13:15:00,20.71541263842743,OK
2024-11-01 13:20:00,20.485342387003147,OK
2024-11-01 13:25:00,20.86214913290988,OK
2024-11-01 13:30:00,20.807589033807883,OK
2024-11-01 13:35:00,20.644890803184047,OK
2024-11-01 13:40:00,21.267948049191265,OK
2024-11-01 13:45:00,21.47799265261962,OK
2024-11-01 13:50:00,21.435438531616967,OK
2024-11-01 13:55:00,21.744188187234787,OK
2024-11-01 14:00:00,20.658420563639822,OK
2024-11-01 14:05:00,21.039359129281987,OK
2024-11-01 14:10:00,21.150515522031963,OK
2024-11-01 14:15:00,20.873628181974215,OK
2024-11-01 14:20:00,21.103624748065148,OK
2024-11-01 14:25:00,20.722937902535,OK
2024-11-01 14:30:00,21.399337982080603,OK
2024-11-01 14:35:00,21.782404139339235,OK
2024-11-01 14:40:00,21.100786287277426,OK
2024-11-01 14:45:00,21.25775303963695,OK
2024-11-01 14:50:00,20.87200449323226,OK
2024-11-01 14:55:00,21.689924535473107,OK
2024-11-01 15:00:00,21.079565308381415,OK
2024-11-01 15:05:00,20.93724765218333,OK
2024-11-01 15:10:00,20.76257148408277,OK
2024-11-01 15:15:00,21.445922706364367,OK
2024-11-01 15:20:00,21.04423192783571,OK
2024-11-01 15:25:00,20.954973756034175,OK
2024-11-01 15:30:00,20.991763680217243,OK
2024-11-01 15:35:00,20.80929900436658,OK
2024-11-01 15:40:00,20.690020861593943,OK
2024-11-01 15:45:00,21.083959940018616,OK
2024-11-01 15:50:00,21.452515391874183,OK
2024-11-01 15:55:00,21.507899998431018,OK
2024-11-01 16:00:00,21.09985726228915,OK
2024-11-01 16:05:00,20.217782700535086,OK
2024-11-01 16:10:00,21.11795676947438,OK
2024-11-01 16:15:00,20.878593024987538,OK
2024-11-01 16:20:00,21.223999338109437,OK
2024-11-01 16:25:00,20.56428582484651,OK
2024-11-01 16:30:00,21.132807915532833,OK
2024-11-01 16:35:00,20.3948370973557,OK
2024-11-01 16:40:00,21.104481652459445,OK
2024-11-01 16:45:00,21.36805581500379,OK
2024-11-01 16:50:00,21.63150597958721,OK
2024-11-01 16:55:00,21.297933555330996,OK
2024-11-01 17:00:00,20.815064154667333,OK
2024-11-01 17:05:00,20.519911458441833,OK
2024-11-01 17:10:00,21.228172095594562,OK
2024-11-01 17:15:00,21.45479800960502,OK
2024-11-01 17:20:00,21.25414414933381,OK
2024-11-01 17:25:00,21.997016338284425,OK
2024-11-01 17:30:00,21.08755444293892,OK
2024-11-01 17:35:00,21.645366510818562,OK
2024-11-01 17:40:00,20.958647143969515,OK
2024-11-01 17:45:00,20.912122835189503,OK
2024-11-01 17:50:00,21.085895854551417,OK
2024-11-01 17:55:00,21.09594768778544,OK
2024-11-01 18:00:00,20.332234976733822,OK
2024-11-01 18:05:00,21.33420001809057,OK
2024-11-01 18:10:00,20.5245108492873,OK
2024-11-01 18:15:00,20.964733237820006,OK
2024-11-01 18:20:00,21.508541376895923,OK
2024-11-01 18:25:00,20.35051539656041,OK
2024-11-01 18:30:00,20.940492219816953,OK
2024-11-01 18:35:00,20.730469009951143,OK
2024-11-01 18:40:00,20.891667497555243,OK
2024-11-01 18:45:00,21.621781257653478,OK
2024-11-01 18:50:00,20.836533542266125,OK
2024-11-01 18:55:00,21.31658309760597,OK
2024-11-01 19:00:00,20.214014251570823,OK
2024-11-01 19:05:00,20.728338852303715,OK
2024-11-01 19:10:00,21.30681546479979,OK
2024-11-01 19:15:00,21.207150077108505,OK
2024-11-01 19:20:00,21.116087376887965,OK
2024-11-01 19:25:00,20.933902487913656,OK
2024-11-01 19:30:00,21.814545407842733,OK
2024-11-01 19:35:00,21.28010602282559,OK
2024-11-01 19:40:00,20.10268587651519,OK
2024-11-01 19:45:00,21.301393565952665,OK
2024-11-01 19:50:00,20.999667524030954,OK
2024-11-01 19:55:00,21.684259344460816,OK
2024-11-01 20:00:00,21.291516101540537,OK
2024-11-01 20:05:00,21.06472189145291,OK
2024-11-01 20:10:00,20.783231478404485,OK
2024-11-01 20:15:00,21.791483437611674,OK
2024-11-01 20:20:00,20.334466097382382,OK
2024-11-01 20:25:00,21.00103888734943,OK
2024-11-01 20:30:00,20.780496228725454,OK
2024-11-01 20:35:00,20.674813625172447,OK
2024-11-01 20:40:00,21.758926308543785,OK
2024-11-01 20:45:00,21.194832393068676,OK
2024-11-01 20:50:00,20.775707261079926,OK
2024-11-01 20:55:00,21.03065269706742,OK
2024-11-01 21:00:00,21.584424369491394,OK
2024-11-01 21:05:00,21.078879084213135,OK
2024-11-01 21:10:00,20.484467533820556,OK
2024-11-01 21:15:00,20.819101110679902,OK
2024-11-01 21:20:00,21.93336459671743,OK
2024-11-01 21:25:00,20.709882605973743,OK
2024-11-01 21:30:00,20.495466331084675,OK
2024-11-01 21:35:00,21.650917677225035,OK
2024-11-01 21:40:00,20.856698670734385,OK
2024-11-01 21:45:00,20.942839262815443,OK
2024-11-01 21:50:00,19.89645518792095,OK
2024-11-01 21:55:00,20.40860601078265,OK
2024-11-01 22:00:00,21.505643983707998,OK
2024-11-01 22:05:00,20.641218512008557,OK
2024-11-01 22:10:00,20.96839804813505,OK
2024-11-01 22:15:00,20.669279596597384,OK
2024-11-01 22:20:00,21.229838164601357,OK
2024-11-01 22:25:00,21.086152573691876,OK
2024-11-01 22:30:00,21.16190394506124,OK
2024-11-01 22:35:00,20.27191906883877,OK
2024-11-01 22:40:00,21.073753447330716,OK
2024-11-01 22:45:00,21.45956731741996,OK
2024-11-01 22:50:00,20.684048188114566,OK
2024-11-01 22:55:00,20.635013717875392,OK
2024-11-01 23:00:00,21.17495808642538,OK
2024-11-01 23:05:00,20.862245972524427,OK
2024-11-01 23:10:00,20.886271985432007,OK
2024-11-01 23:15:00,20.57828389411483,OK
2024-11-01 23:20:00,20.71488673364351,OK
2024-11-01 23:25:00,21.524629346996218,OK
2024-11-01 23:30:00,21.550058901585135,OK
2024-11-01 23:35:00,20.77224844975048,OK
2024-11-01 23:40:00,21.713337655270916,OK
2024-11-01 23:45:00,20.512680271616794,OK
2024-11-01 23:50:00,20.81394607246085,OK
2024-11-01 23:55:00,21.114746355601138,OK
2024-11-02 00:00:00,21.433771101948025,OK
2024-11-02 00:05:00,21.237567194399556,OK
2024-11-02 00:10:00,20.57093572856489,OK
2024-11-02 00:15:00,20.789622069670017,OK
2024-11-02 00:20:00,21.074976180614836,OK
2024-11-02 00:25:00,21.819504548771025,OK
2024-11-02 00:30:00,21.64169252018874,OK
2024-11-02 00:35:00,20.55339977693785,OK
2024-11-02 00:40:00,21.652393798091722,OK
2024-11-02 00:45:00,21.109780746895087,OK
2024-11-02 00:50:00,21.55718362731441,OK
2024-11-02 00:55:00,21.42537225682347,OK
2024-11-02 01:00:00,20.37211228395395,OK
2024-11-02 01:05:00,20.99693787492906,OK
2024-11-02 01:10:00,21.525897058887768,OK
2024-11-02 01:15:00,21.177064503121688,OK
2024-11-02 01:20:00,20.91983459361877,OK
2024-11-02 01:25:00,20.563699041460705,OK
2024-11-02 01:30:00,21.588384723701807,OK
2024-11-02 01:35:00,20.88515309369342,OK
2024-11-02 01:40:00,20.887474039937985,OK
2024-11-02 01:45:00,20.841590205206913,OK
2024-11-02 01:50:00,20.981046613770165,OK
2024-11-02 01:55:00,21.162042318880356,OK
2024-11-02 02:00:00,21.248428042949374,OK
2024-11-02 02:05:00,20.719073096639157,OK
2024-11-02 02:10:00,21.796470151201884,OK
2024-11-02 02:15:00,21.011073937979713,OK
2024-11-02 02:20:00,20.8747798394414,OK
2024-11-02 02:25:00,20.16900731850566,OK
2024-11-02 02:30:00,21.40599038805655,OK
2024-11-02 02:35:00,21.128384549506787,OK
2024-11-02 02:40:00,21.092304503538532,OK
2024-11-02 02:45:00,21.437641508010458,OK
2024-11-02 02:50:00,21.01280331391897,OK
2024-11-02 02:55:00,21.686047603721697,OK
2024-11-02 03:00:00,20.621930520372743,OK
2024-11-02 03:05:00,20.510600936579102,OK
2024-11-02 03:10:00,21.473715869221582,OK
2024-11-02 03:15:00,21.656608220652686,OK
2024-11-02 03:20:00,21.156364993720853,OK
2024-11-02 03:25:00,21.631446874554303,OK
2024-11-02 03:30:00,21.108271710181647,OK
2024-11-02 03:35:00,20.845030979109247,OK
2024-11-02 03:40:00,21.74427420765531,OK
2024-11-02 03:45:00,21.292654951411897,OK
2024-11-02 03:50:00,21.79611869334179,OK
2024-11-02 03:55:00,20.7165986880393,OK
2024-11-02 04:00:00,21.410005591609135,OK
2024-11-02 04:05:00,20.878919209268116,OK
2024-11-02 04:10:00,21.055632082356638,OK
2024-11-02 04:15:00,20.183108110134835,OK
2024-11-02 04:20:00,20.851221128696217,OK
2024-11-02 04:25:00,20.748099976016782,OK
2024-11-02 04:30:00,21.195966119896713,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,21.235087170070308,OK
2024-11-02 04:50:00,21.24953617027568,OK
2024-11-02 04:55:00,20.27085365823928,OK
2024-11-02 05:00:00,21.249220507036664,OK
2024-11-02 05:05:00,20.395152129376598,OK
2024-11-02 05:10:00,21.15569491262169,OK
2024-11-02 05:15:00,21.25311992910228,OK
2024-11-02 05:20:00,21.1229109263855,OK
2024-11-02 05:25:00,20.797069515638324,OK
2024-11-02 05:30:00,20.719880282023794,OK
2024-11-02 05:35:00,20.321334698613448,OK
2024-11-02 05:40:00,20.86171801712284,OK
2024-11-02 05:45:00,20.94821092751002,OK
2024-11-02 05:50:00,21.445923875089232,OK
2024-11-02 05:55:00,20.84043583592062,OK
2024-11-02 06:00:00,21.505766014660665,OK
2024-11-02 06:05:00,21.01636861231364,OK
2024-11-02 06:10:00,20.837481133750323,OK
2024-11-02 06:15:00,21.33381499237061,OK
2024-11-02 06:20:00,21.310000424250738,OK
2024-11-02 06:25:00,20.621281324036495,OK
2024-11-02 06:30:00,21.347448412192897,OK
2024-11-02 06:35:00,20.844395765648795,OK
2024-11-02 06:40:00,20.796093761146533,OK
2024-11-02 06:45:00,20.914181392992404,OK
2024-11-02 06:50:00,21.009203861877953,OK
2024-11-02 06:55:00,20.992525786865052,OK
2024-11-02 07:00:00,21.26828252476438,OK
2024-11-02 07:05:00,20.966842207883555,OK
2024-11-02 07:10:00,21.527230263435808,OK
2024-11-02 07:15:00,21.099798561779814,OK
2024-11-02 07:20:00,21.33506132991265,OK
2024-11-02 07:25:00,21.34258082595471,OK
2024-11-02 07:30:00,21.811761441267713,OK
2024-11-02 07:35:00,20.57383665230191,OK
2024-11-02 07:40:00,20.253341064910494,OK
2024-11-02 07:45:00,20.542125896955657,OK
2024-11-02 07:50:00,20.161460539377803,OK
2024-11-02 07:55:00,20.617698632408274,OK
2024-11-02 08:00:00,21.066566179591806,OK
2024-11-02 08:05:00,21.33629467599777,OK
2024-11-02 08:10:00,21.76609068481614,OK
2024-11-02 08:15:00,21.333734900407052,OK
2024-11-02 08:20:00,21.764361643275137,OK
2024-11-02 08:25:00,21.304309065000517,OK
2024-11-02 08:30:00,20.660796471183833,OK
2024-11-02 08:35:00,21.289642370534022,OK
2024-11-02 08:40:00,20.97615001263617,OK
2024-11-02 08:45:00,21.531760242957628,OK
2024-11-02 08:50:00,21.312914503051992,OK
2024-11-02 08:55:00,20.671046078033353,OK
2024-11-02 09:00:00,19.778048085673827,OK
2024-11-02 09:05:00,21.427303197196167,OK
2024-11-02 09:10:00,20.752677248188185,OK
2024-11-02 09:15:00,21.04874030650699,OK
2024-11-02 09:20:00,20.648329197404983,OK
2024-11-02 09:25:00,20.384793820867536,OK
2024-11-02 09:30:00,21.24339707729964,OK
2024-11-02 09:35:00,21.159173972707578,OK
2024-11-02 09:40:00,20.744922395047052,OK
2024-11-02 09:45:00,21.167861903850913,OK
2024-11-02 09:50:00,20.32264754293895,OK
2024-11-02 09:55:00,21.182387735503227,OK
2024-11-02 10:00:00,21.092297961828947,OK
2024-11-02 10:05:00,21.232886636594486,OK
2024-11-02 10:10:00,21.364051577328606,OK
2024-11-02 10:15:00,20.469882748281123,OK
2024-11-02 10:20:00,20.084048266303032,OK
2024-11-02 10:25:00,21.67049855904334,OK
2024-11-02 10:30:00,21.3063097276776,OK
2024-11-02 10:35:00,20.614846398051753,OK
2024-11-02 10:40:00,21.58807865239577,OK
2024-11-02 10:45:00,21.412094421903245,OK
2024-11-02 10:50:00,21.695399396144328,OK
2024-11-02 10:55:00,20.850887893493436,OK
2024-11-02 11:00:00,21.171596063834322,OK
2024-11-02 11:05:00,21.131437710853934,OK
2024-11-02 11:10:00,20.831792951569742,OK
2024-11-02 11:15:00,21.730166425272454,OK
2024-11-02 11:20:00,20.975079161233133,OK
2024-11-02 11:25:00,21.2316911113569,OK
2024-11-02 11:30:00,20.525449632390472,OK
2024-11-02 11:35:00,21.046296199112934,OK
2024-11-02 11:40:00,21.31415929282889,OK
2024-11-02 11:45:00,20.08836310170754,OK
2024-11-02 11:50:00,20.970330433098354,OK
2024-11-02 11:55:00,20.344784023269078,OK
2024-11-02 12:00:00,21.662918322084234,OK
2024-11-02 12:05:00,20.863191377173784,OK
2024-11-02 12:10:00,21.927666967176282,OK
2024-11-02 12:15:00,21.439632053521876,OK
2024-11-02 12:20:00,21.365079461017693,OK
2024-11-02 12:25:00,20.46745137848197,OK
2024-11-02 12:30:00,20.212595923354485,OK
2024-11-02 12:35:00,20.710389262759147,OK
2024-11-02 12:40:00,21.115037849749335,OK
2024-11-02 12:45:00,20.99640037084568,OK
2024-11-02 12:50:00,19.89906078990569,OK
2024-11-02 12:55:00,21.661315585143925,OK
2024-11-02 13:00:00,20.530804092699626,OK
2024-11-02 13:05:00,21.220585447814166,OK
2024-11-02 13:10:00,20.92210824380502,OK
2024-11-02 13:15:00,20.637933202374242,OK
2024-11-02 13:20:00,20.73847649142573,OK
2024-11-02 13:25:00,20.68135681568574,OK
2024-11-02 13:30:00,20.976819297689616,OK
2024-11-02 13:35:00,21.528002600712693,OK
2024-11-02 13:40:00,20.77244816722897,OK
2024-11-02 13:45:00,21.362498860775204,OK
2024-11-02 13:50:00,20.83797946794664,OK
2024-11-02 13:55:00,20.831513916853062,OK
2024-11-02 14:00:00,20.89549918720865,OK
2024-11-02 14:05:00,20.990360823575482,OK
2024-11-02 14:10:00,20.93069193725062,OK
2024-11-02 14:15:00,20.593214175869473,OK
2024-11-02 14:20:00,21.53304449950952,OK
2024-11-02 14:25:00,20.977807263217418,OK
2024-11-02 14:30:00,20.799215524705335,OK
2024-11-02 14:35:00,21.04728564285459,OK
2024-11-02 14:40:00,20.79864908852934,OK
2024-11-02 14:45:00,21.16317928672051,OK
2024-11-02 14:50:00,21.43267280777748,OK
2024-11-02 14:55:00,21.762409364384414,OK
2024-11-02 15:00:00,20.659760742523414,OK
2024-11-02 15:05:00,21.027186145352225,OK
2024-11-02 15:10:00,20.3447432959697,OK
2024-11-02 15:15:00,20.558136570085892,OK
2024-11-02 15:20:00,20.10846804683828,OK
2024-11-02 15:25:00,21.114762949161673,OK
2024-11-02 15:30:00,21.593157912755128,OK
2024-11-02 15:35:00,20.738839477506392,OK
2024-11-02 15:40:00,20.94546103591586,OK
2024-11-02 15:45:00,20.94793023961356,OK
2024-11-02 15:50:00,22.14255204011213,OK
2024-11-02 15:55:00,21.05600535450505,OK
2024-11-02 16:00:00,20.945378263289008,OK
2024-11-02 16:05:00,20.599740982458073,OK
2024-11-02 16:10:00,20.764033335321432,OK
2024-11-02 16:15:00,21.31541561698502,OK
2024-11-02 16:20:00,20.222510237183876,OK
2024-11-02 16:25:00,20.886856712749992,OK
2024-11-02 16:30:00,20.6228013627896,OK
2024-11-02 16:35:00,20.746423258494687,OK
2024-11-02 16:40:00,21.22446986840678,OK
2024-11-02 16:45:00,21.375832307897767,OK
2024-11-02 16:50:00,21.763012893691347,OK
2024-11-02 16:55:00,21.48213291005252,OK
2024-11-02 17:00:00,20.88525617700038,OK
2024-11-02 17:05:00,20.671966369198856,OK
2024-11-02 17:10:00,21.016228236009493,OK
2024-11-02 17:15:00,21.596361998954734,OK
2024-11-02 17:20:00,20.782691085981046,OK
2024-11-02 17:25:00,20.628229024685563,OK
2024-11-02 17:30:00,20.432419036945948,OK
2024-11-02 17:35:00,20.58974479445535,OK
2024-11-02 17:40:00,21.557451882261038,OK
2024-11-02 17:45:00,21.227528019519948,OK
2024-11-02 17:50:00,20.91445253041441,OK
2024-11-02 17:55:00,21.1414007054201,OK
2024-11-02 18:00:00,20.525734213761325,OK
2024-11-02 18:05:00,20.713555256898697,OK
2024-11-02 18:10:00,21.346847985867253,OK
2024-11-02 18:15:00,20.324338768132456,OK
2024-11-02 18:20:00,20.794988601599606,OK
2024-11-02 18:25:00,21.036490040467164,OK
2024-11-02 18:30:00,21.14607416077004,OK
2024-11-02 18:35:00,20.747556321687842,OK
2024-11-02 18:40:00,21.217753556849523,OK
2024-11-02 18:45:00,21.031419621338273,OK
2024-11-02 18:50:00,20.926385801384924,OK
2024-11-02 18:55:00,21.042898391472676,OK
2024-11-02 19:00:00,21.012783770337006,OK
2024-11-02 19:05:00,20.79213624614995,OK
2024-11-02 19:10:00,20.636220973264752,OK
2024-11-02 19:15:00,21.62375160135147,OK
2024-11-02 19:20:00,21.00924114226634,OK
2024-11-02 19:25:00,21.0922216027619,OK
2024-11-02 19:30:00,20.908044220045486,OK
2024-11-02 19:35:00,21.526920213432746,OK
2024-11-02 19:40:00,21.35769050460755,OK
2024-11-02 19:45:00,20.925629770447852,OK
2024-11-02 19:50:00,19.991076014627414,OK
2024-11-02 19:55:00,20.91975937750016,OK
2024-11-02 20:00:00,21.228123225961408,OK
2024-11-02 20:05:00,20.5804398233981,OK
2024-11-02 20:10:00,21.726407761145325,OK
2024-11-02 20:15:00,20.990356533160103,OK
2024-11-02 20:20:00,20.735397018028188,OK
2024-11-02 20:25:00,20.587975134099548,OK
2024-11-02 20:30:00,20.579582926802463,OK
2024-11-02 20:35:00,20.955681068163074,OK
2024-11-02 20:40:00,20.6742462856148,OK
2024-11-02 20:45:00,21.17091071115511,OK
2024-11-02 20:50:00,21.03534844364418,OK
2024-11-02 20:55:00,20.041907557656323,OK
2024-11-02 21:00:00,20.769344708949095,OK
2024-11-02 21:05:00,20.352597459790697,OK
2024-11-02 21:10:00,20.962233776675465,OK
2024-11-02 21:15:00,21.48862290638193,OK
2024-11-02 21:20:00,19.934568478303156,OK
2024-11-02 21:25:00,20.39760124628088,OK
2024-11-02 21:30:00,20.894287412858528,OK
2024-11-02 21:35:00,20.60439018383917,OK
2024-11-02 21:40:00,20.944995638722702,OK
2024-11-02 21:45:00,20.639618225216733,OK
2024-11-02 21:50:00,21.232693981334016,OK
2024-11-02 21:55:00,20.65643801386149,OK
2024-11-02 22:00:00,21.243055629999013,OK
2024-11-02 22:05:00,20.91281944901533,OK
2024-11-02 22:10:00,21.34394629143383,OK
2024-11-02 22:15:00,20.83015312735795,OK
2024-11-02 22:20:00,21.16892714979801,OK
2024-11-02 22:25:00,20.524521490852674,OK
2024-11-02 22:30:00,21.103525660183042,OK
2024-11-02 22:35:00,20.700937350644942,OK
2024-11-02 22:40:00,20.719118627703242,OK
2024-11-02 22:45:00,21.602366927298117,OK
2024-11-02 22:50:00,21.781215738500077,OK
2024-11-02 22:55:00,20.646320299471807,OK
2024-11-02 23:00:00,21.322127682097854,OK
2024-11-02 23:05:00,20.48390790221577,OK
2024-11-02 23:10:00,19.95079430787544,OK
2024-11-02 23:15:00,20.46139840792191,OK
2024-11-02 23:20:00,20.30376752020349,OK
2024-11-02 23:25:00,20.77287104250826,OK
2024-11-02 23:30:00,20.937718009233098,OK
2024-11-02 23:35:00,21.008431401471572,OK
2024-11-02 23:40:00,20.910294348677155,OK
2024-11-02 23:45:00,21.084797383378444,OK
2024-11-02 23:50:00,20.841348152486685,OK
2024-11-02 23:55:00,20.230115698844113,OK
2024-11-03 00:00:00,21.15853749541399,OK
2024-11-03 00:05:00,20.99657948155899,OK
2024-11-03 00:10:00,20.658881445114304,OK
2024-11-03 00:15:00,20.88678832914657,OK
2024-11-03 00:20:00,21.368083794127983,OK
