timestamp,top_of_outdoor_unit_temp_c,data_quality_flag
2024-11-01 03:25:00,-0.9444486135057353,OK
2024-11-01 03:30:00,-1.9767578194010997,OK
2024-11-01 03:35:00,-3.2245566102984258,OK
2024-11-01 03:40:00,-0.7490900429054099,OK
2024-11-01 03:45:00,-1.7485646223960267,OK
2024-11-01 03:50:00,-0.8826112460602652,OK
2024-11-01 03:55:00,-1.7517897919942684,OK
2024-11-01 04:00:00,-3.9691004025374745,OK
2024-11-01 04:05:00,-1.2524329950837172,OK
2024-11-01 04:10:00,12.351555752135749,OK
2024-11-01 04:15:00,14.446358119509599,OK
2024-11-01 04:20:00,12.561539640101199,OK
2024-11-01 04:25:00,-4.714185874938577,OK
2024-11-01 04:30:00,-5.0316861804796345,OK
2024-11-01 04:35:00,-1.5577577567338805,OK
2024-11-01 04:40:00,-3.047067106325723,OK
2024-11-01 04:45:00,-2.5887364455289372,OK
2024-11-01 04:50:00,-1.768489510297798,OK
2024-11-01 04:55:00,-2.4340805083671833,OK
2024-11-01 05:00:00,-0.8172301697785592,OK
2024-11-01 05:05:00,-2.7720779165921927,OK
2024-11-01 05:10:00,-1.934088881368516,OK
2024-11-01 05:15:00,0.23933786018098546,OK
2024-11-01 05:20:00,-2.4034381157265656,OK
2024-11-01 05:25:00,-1.846536144738489,OK
2024-11-01 05:30:00,12.18578000360952,OK
2024-11-01 05:35:00,12.605393696957224,OK
2024-11-01 05:40:00,14.041322641542074,OK
2024-11-01 05:45:00,-2.133531408535269,OK
2024-11-01 05:50:00,-1.9604575505080737,OK
2024-11-01 05:55:00,-1.632325884605458,OK
2024-11-01 06:00:00,-3.7366278756595177,OK
2024-11-01 06:05:00,-2.043867596064253,OK
2024-11-01 06:10:00,-4.175528938181864,OK
2024-11-01 06:15:00,-3.325946808006493,OK
2024-11-01 06:20:00,-4.381631563008844,OK
2024-11-01 06:25:00,-0.6531250471447256,OK
2024-11-01 06:30:00,-3.161802469886847,OK
2024-11-01 06:35:00,-1.4838660049057748,OK
2024-11-01 06:40:00,-2.405220093733147,OK
2024-11-01 06:45:00,-1.5487025648750348,OK
2024-11-01 06:50:00,-0.9227531446412032,OK
2024-11-01 06:55:00,-2.822199633489385,OK
2024-11-01 07:00:00,14.285820953109235,OK
2024-11-01 07:05:00,14.164203518370632,OK
2024-11-01 07:10:00,15.523456889636686,OK
2024-11-01 07:15:00,-4.3574907108073075,OK
2024-11-01 07:20:00,-1.3346002408662017,OK
2024-11-01 07:25:00,-2.532492182642919,OK
2024-11-01 07:30:00,-5.633097816031793,OK
2024-11-01 07:35:00,-4.74721128906283,OK
2024-11-01 07:40:00,-1.835160672614263,OK
2024-11-01 07:45:00,-2.189040919649453,OK
2024-11-01 07:50:00,-1.3147383068229823,OK
2024-11-01 07:55:00,-3.3363895231708467,OK
2024-11-01 08:00:00,13.084244435834819,OK
2024-11-01 08:05:00,15.456244892068472,OK
2024-11-01 08:10:00,14.380268370665467,OK
2024-11-01 08:15:00,-3.1207579086637294,OK
2024-11-01 08:20:00,-4.029554871971012,OK
2024-11-01 08:25:00,-4.176920931130702,OK
2024-11-01 08:30:00,-3.550670672104375,OK
2024-11-01 08:35:00,-1.110058933116913,OK
2024-11-01 08:40:00,-4.478540489614481,OK
2024-11-01 08:45:00,-2.0441943324580416,OK
2024-11-01 08:50:00,-1.5112325084232463,OK
2024-11-01 08:55:00,14.00371380214,OK
2024-11-01 09:00:00,16.318817090564053,OK
2024-11-01 09:05:00,16.29973515012583,OK
2024-11-01 09:10:00,-0.12610997798476586,OK
2024-11-01 09:15:00,-4.208374487042977,OK
2024-11-01 09:20:00,0.6721774943393586,OK
2024-11-01 09:25:00,0.10345985960680726,OK
2024-11-01 09:30:00,-2.2442219151414133,OK
2024-11-01 09:35:00,-3.806650026402166,OK
2024-11-01 09:40:00,-0.42760567050248066,OK
2024-11-01 09:45:00,-0.8459935494318127,OK
2024-11-01 09:50:00,15.096007354698836,OK
2024-11-01 09:55:00,14.990961044942846,OK
2024-11-01 10:00:00,14.075808685989262,OK
2024-11-01 10:05:00,-0.673631226211441,OK
2024-11-01 10:10:00,-0.9544620153653938,OK
2024-11-01 10:15:00,0.03373023118595808,OK
2024-11-01 10:20:00,-3.735736695669126,OK
2024-11-01 10:25:00,-2.4957932777060123,OK
2024-11-01 10:30:00,-1.976386252311868,OK
2024-11-01 10:35:00,-3.2861800692948413,OK
2024-11-01 10:40:00,-3.6821956848696784,OK
2024-11-01 10:45:00,0.05140064239092529,OK
2024-11-01 10:50:00,16.573245687426958,OK
2024-11-01 10:55:00,15.961274468575384,OK
2024-11-01 11:00:00,13.922313445265692,OK
2024-11-01 11:05:00,-2.2360753755167067,OK
2024-11-01 11:10:00,-0.04283403637124705,OK
2024-11-01 11:15:00,0.8138279650049212,OK
2024-11-01 11:20:00,0.09749889514260018,OK
2024-11-01 11:25:00,-1.5782806969428462,OK
2024-11-01 11:30:00,0.24246513393183677,OK
2024-11-01 11:35:00,2.2185131832633687,OK
2024-11-01 11:40:00,-0.4353797261891337,OK
2024-11-01 11:45:00,1.3052906290514528,OK
2024-11-01 11:50:00,1.4653937731479902,OK
2024-11-01 11:55:00,0.8597103428268609,OK
2024-11-01 12:00:00,16.073446347988448,OK
2024-11-01 12:05:00,15.149560141897751,OK
2024-11-01 12:10:00,16.545549907817605,OK
2024-11-01 12:15:00,0.2320378343667625,OK
2024-11-01 12:20:00,3.168227600382881,OK
2024-11-01 12:25:00,1.6845639130731933,OK
2024-11-01 12:30:00,-0.6620326308570802,OK
2024-11-01 12:35:00,0.7224534216174445,OK
2024-11-01 12:40:00,2.3300625468445126,OK
2024-11-01 12:45:00,1.1513602229750943,OK
2024-11-01 12:50:00,1.8892634244493731,OK
2024-11-01 12:55:00,1.803885738832815,OK
2024-11-01 13:00:00,1.9212412602994577,OK
2024-11-01 13:05:00,2.131642422682498,OK
2024-11-01 13:10:00,1.0117829669126914,OK
2024-11-01 13:15:00,1.8782290608330654,OK
2024-11-01 13:20:00,4.036449472335074,OK
2024-11-01 13:25:00,18.117613243031027,OK
2024-11-01 13:30:00,18.2348432524102,OK
2024-11-01 13:35:00,16.03814261051265,OK
2024-11-01 13:40:00,4.049641620077001,OK
2024-11-01 13:45:00,2.279937731637144,OK
2024-11-01 13:50:00,4.473555956178204,OK
2024-11-01 13:55:00,1.1132596065932485,OK
2024-11-01 14:00:00,3.0769368517420173,OK
2024-11-01 14:05:00,2.1965681426568917,OK
2024-11-01 14:10:00,5.9643679230367335,OK
2024-11-01 14:15:00,4.111080257812932,OK
2024-11-01 14:20:00,4.231457561648008,OK
2024-11-01 14:25:00,5.447583942088004,OK
2024-11-01 14:30:00,3.7488617444526326,OK
2024-11-01 14:35:00,4.75095631048535,OK
2024-11-01 14:40:00,3.2775559558807936,OK
2024-11-01 14:45:00,4.560199807556367,OK
2024-11-01 14:50:00,3.19448341061992,OK
2024-11-01 14:55:00,3.5075322487526766,OK
2024-11-01 15:00:00,4.685966467600696,OK
2024-11-01 15:05:00,3.1013505889205506,OK
2024-11-01 15:10:00,5.4206971097209555,OK
2024-11-01 15:15:00,4.203815167483187,OK
2024-11-01 15:20:00,2.469493139911417,OK
2024-11-01 15:25:00,4.220569962058364,OK
2024-11-01 15:30:00,4.472635308693988,OK
2024-11-01 15:35:00,5.7163280277847415,OK
2024-11-01 15:40:00,5.624930912420349,OK
2024-11-01 15:45:00,6.043345838461232,OK
2024-11-01 15:50:00,5.761636029180289,OK
2024-11-01 15:55:00,4.529796678135567,OK
2024-11-01 16:00:00,4.517646809116516,OK
2024-11-01 16:05:00,5.046599938716232,OK
2024-11-01 16:10:00,6.017989065318639,OK
2024-11-01 16:15:00,4.947839499472007,OK
2024-11-01 16:20:00,4.584396159719369,OK
2024-11-01 16:25:00,4.723567817533912,OK
2024-11-01 16:30:00,5.350776354284871,OK
2024-11-01 16:35:00,4.600248427020312,OK
2024-11-01 16:40:00,5.517554136116126,OK
2024-11-01 16:45:00,3.5287077232844943,OK
2024-11-01 16:50:00,6.646330303427926,OK
2024-11-01 16:55:00,5.899959182645225,OK
2024-11-01 17:00:00,6.939086146159009,OK
2024-11-01 17:05:00,4.576038717260207,OK
2024-11-01 17:10:00,6.234180274507133,OK
2024-11-01 17:15:00,6.071478166939498,OK
2024-11-01 17:20:00,5.244724669954712,OK
2024-11-01 17:25:00,5.2937316589249805,OK
2024-11-01 17:30:00,4.725063676610731,OK
2024-11-01 17:35:00,3.8389433674937044,OK
2024-11-01 17:40:00,4.925698850527626,OK
2024-11-01 17:45:00,3.8886140437477383,OK
2024-11-01 17:50:00,7.513117651548839,OK
2024-11-01 17:55:00,3.5816224436153132,OK
2024-11-01 18:00:00,6.000246867964804,OK
2024-11-01 18:05:00,5.758312221886428,OK
2024-11-01 18:10:00,6.471300477447682,OK
2024-11-01 18:15:00,6.093963099195202,OK
2024-11-01 18:20:00,6.0960706215609255,OK
2024-11-01 18:25:00,4.856435743611457,OK
2024-11-01 18:30:00,5.780251599916843,OK
2024-11-01 18:35:00,5.41519368817315,OK
2024-11-01 18:40:00,6.665719847410394,OK
2024-11-01 18:45:00,7.494070905839335,OK
2024-11-01 18:50:00,4.522809295753242,OK
2024-11-01 18:55:00,3.5717992631848823,OK
2024-11-01 19:00:00,5.680395948453844,OK
2024-11-01 19:05:00,6.288265878546483,OK
2024-11-01 19:10:00,7.391451001072017,OK
2024-11-01 19:15:00,6.410568013647215,OK
2024-11-01 19:20:00,7.176142303696796,OK
2024-11-01 19:25:00,7.219479643286752,OK
2024-11-01 19:30:00,6.808148717848999,OK
2024-11-01 19:35:00,6.296733611405135,OK
2024-11-01 19:40:00,3.56648654923754,OK
2024-11-01 19:45:00,4.949712724599043,OK
2024-11-01 19:50:00,4.965683150710335,OK
2024-11-01 19:55:00,4.372349848546032,OK
2024-11-01 20:00:00,4.8237687789177865,OK
2024-11-01 20:05:00,6.337206666423339,OK
2024-11-01 20:10:00,4.031850221282529,OK
2024-11-01 20:15:00,5.42654613071176,OK
2024-11-01 20:20:00,4.911947436462317,OK
2024-11-01 20:25:00,3.7190710270134555,OK
2024-11-01 20:30:00,3.215319392572435,OK
2024-11-01 20:35:00,2.7671711618593307,OK
2024-11-01 20:40:00,4.703569683346046,OK
2024-11-01 20:45:00,4.369653745011469,OK
2024-11-01 20:50:00,3.6216810305840443,OK
2024-11-01 20:55:00,2.128876048975225,OK
2024-11-01 21:00:00,4.68072674018692,OK
2024-11-01 21:05:00,3.761299870274052,OK
2024-11-01 21:10:00,3.1759040458908365,OK
2024-11-01 21:15:00,2.7211542621656117,OK
2024-11-01 21:20:00,4.120475758271909,OK
2024-11-01 21:25:00,4.683960158954491,OK
2024-11-01 21:30:00,3.6513865389627864,OK
2024-11-01 21:35:00,3.086195493708696,OK
2024-11-01 21:40:00,3.4868327374898667,OK
2024-11-01 21:45:00,5.473012618121138,OK
2024-11-01 21:50:00,3.4299644815792623,OK
2024-11-01 21:55:00,3.5026526566826774,OK
2024-11-01 22:00:00,2.8626388789248343,OK
2024-11-01 22:05:00,2.5055506068365117,OK
2024-11-01 22:10:00,2.5433605983367364,OK
2024-11-01 22:15:00,1.4604636990282247,OK
2024-11-01 22:20:00,4.7958629600626335,OK
2024-11-01 22:25:00,3.5374819433187588,OK
2024-11-01 22:30:00,3.0518530723971313,OK
2024-11-01 22:35:00,18.347148272783244,OK
2024-11-01 22:40:00,18.704018102569677,OK
2024-11-01 22:45:00,17.487339512494927,OK
2024-11-01 22:50:00,2.250620061543093,OK
2024-11-01 22:55:00,1.9874420338087488,OK
2024-11-01 23:00:00,5.885941327816778,OK
2024-11-01 23:05:00,3.3747778220830664,OK
2024-11-01 23:10:00,2.1395424063164086,OK
2024-11-01 23:15:00,0.9935276829575181,OK
2024-11-01 23:20:00,0.9998910438982127,OK
2024-11-01 23:25:00,0.8865515125177645,OK
2024-11-01 23:30:00,2.0072065336222447,OK
2024-11-01 23:35:00,2.186842612700768,OK
2024-11-01 23:40:00,17.776555934433354,OK
2024-11-01 23:45:00,17.126786019477958,OK
2024-11-01 23:50:00,16.814044667805508,OK
2024-11-01 23:55:00,0.9442393853431412,OK
2024-11-02 00:00:00,-0.23603653898380772,OK
2024-11-02 00:05:00,-0.4012092569623231,OK
2024-11-02 00:10:00,1.1915180475469433,OK
2024-11-02 00:15:00,-0.41624180434734415,OK
2024-11-02 00:20:00,0.47126633076238056,OK
2024-11-02 00:25:00,-1.177375398686659,OK
2024-11-02 00:30:00,1.4653284110350964,OK
2024-11-02 00:35:00,-0.022087769671796764,OK
2024-11-02 00:40:00,2.131968726067739,OK
2024-11-02 00:45:00,2.052794490910948,OK
2024-11-02 00:50:00,0.5924981738221263,OK
2024-11-02 00:55:00,16.27059463293625,OK
2024-11-02 01:00:00,15.160181635165278,OK
2024-11-02 01:05:00,15.926686705915937,OK
2024-11-02 01:10:00,-1.197830129497414,OK
2024-11-02 01:15:00,2.0767948686822195,OK
2024-11-02 01:20:00,-1.1258886672413333,OK
2024-11-02 01:25:00,-1.7153587084610025,OK
2024-11-02 01:30:00,-1.2858872920654416,OK
2024-11-02 01:35:00,-0.012515634511983287,OK
2024-11-02 01:40:00,-0.711694454299242,OK
2024-11-02 01:45:00,-0.12172346282436086,OK
2024-11-02 01:50:00,-1.0622717515322073,OK
2024-11-02 01:55:00,0.9473389515269862,OK
2024-11-02 02:00:00,15.214475892151302,OK
2024-11-02 02:05:00,17.19351906153799,OK
2024-11-02 02:10:00,15.66223196189683,OK
2024-11-02 02:15:00,-1.5255425422621045,OK
2024-11-02 02:20:00,-1.3665395532222022,OK
2024-11-02 02:25:00,0.3684486193942331,OK
2024-11-02 02:30:00,-2.501195409545152,OK
2024-11-02 02:35:00,-0.2951409710195748,OK
2024-11-02 02:40:00,-2.205863223893634,OK
2024-11-02 02:45:00,-2.375860784312656,OK
2024-11-02 02:50:00,-1.0607924391436687,OK
2024-11-02 02:55:00,0.7564408875920049,OK
2024-11-02 03:00:00,-0.40124795862189505,OK
2024-11-02 03:05:00,0.6554475846597478,OK
2024-11-02 03:10:00,15.8755126680883,OK
2024-11-02 03:15:00,14.465054689194595,OK
2024-11-02 03:20:00,15.722618948105282,OK
2024-11-02 03:25:00,0.009200022774261907,OK
2024-11-02 03:30:00,-1.3954675748606054,OK
2024-11-02 03:35:00,-1.580901121754851,OK
2024-11-02 03:40:00,-1.0831791190433961,OK
2024-11-02 03:45:00,-4.25456437488411,OK
2024-11-02 03:50:00,-0.9959018671461249,OK
2024-11-02 03:55:00,-3.3280931625470105,OK
2024-11-02 04:00:00,-4.517000412704996,OK
2024-11-02 04:05:00,-1.0865249028933086,OK
2024-11-02 04:10:00,14.349493246496097,OK
2024-11-02 04:15:00,12.01696272394786,OK
2024-11-02 04:20:00,15.651859953983312,OK
2024-11-02 04:25:00,-2.3018488365304544,OK
2024-11-02 04:30:00,-3.106538749522448,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,-1.9890977200840776,OK
2024-11-02 04:50:00,-1.6461994565007911,OK
2024-11-02 04:55:00,-5.810804179138746,OK
2024-11-02 05:00:00,-4.635576834820162,OK
2024-11-02 05:05:00,-1.3282634168827774,OK
2024-11-02 05:10:00,-3.000470482264265,OK
2024-11-02 05:15:00,-2.7098325523427507,OK
2024-11-02 05:20:00,-2.4531654510105323,OK
2024-11-02 05:25:00,-1.8199241879330408,OK
2024-11-02 05:30:00,-1.6400156929100023,OK
2024-11-02 05:35:00,12.14423519087931,OK
2024-11-02 05:40:00,11.141226957115915,OK
2024-11-02 05:45:00,14.511436100887705,OK
2024-11-02 05:50:00,-2.9906622709032913,OK
2024-11-02 05:55:00,-3.1464293341092606,OK
2024-11-02 06:00:00,-6.54895478664935,OK
2024-11-02 06:05:00,-3.912920587158391,OK
2024-11-02 06:10:00,-4.199443749978654,OK
2024-11-02 06:15:00,-1.7884633559976253,OK
2024-11-02 06:20:00,-1.7270322318979074,OK
2024-11-02 06:25:00,-4.052972546751372,OK
2024-11-02 06:30:00,12.140664618325046,OK
2024-11-02 06:35:00,12.493225536999592,OK
2024-11-02 06:40:00,12.88689752518205,OK
2024-11-02 06:45:00,-2.2839362961651024,OK
2024-11-02 06:50:00,-1.4590532069150441,OK
2024-11-02 06:55:00,-0.9713793549190863,OK
2024-11-02 07:00:00,-6.302353718854739,OK
2024-11-02 07:05:00,-1.5548180016882736,OK
2024-11-02 07:10:00,-3.683237140144354,OK
2024-11-02 07:15:00,-2.462812203411695,OK
2024-11-02 07:20:00,-2.010865572353318,OK
2024-11-02 07:25:00,-0.7342751627694537,OK
2024-11-02 07:30:00,-1.834244995744883,OK
2024-11-02 07:35:00,14.500844961146056,OK
2024-11-02 07:40:00,14.095182199981428,OK
2024-11-02 07:45:00,13.430748459532245,OK
2024-11-02 07:50:00,-5.044939557447098,OK
2024-11-02 07:55:00,-0.7629079167833758,OK
2024-11-02 08:00:00,-4.078679673744064,OK
2024-11-02 08:05:00,-2.4015553588833543,OK
2024-11-02 08:10:00,-1.7025313479251576,OK
2024-11-02 08:15:00,-0.13023368926896994,OK
2024-11-02 08:20:00,-2.0780511432045956,OK
2024-11-02 08:25:00,-4.817501821632633,OK
2024-11-02 08:30:00,-1.8473426059531255,OK
2024-11-02 08:35:00,-3.1277454881505,OK
2024-11-02 08:40:00,0.6316851295731392,OK
2024-11-02 08:45:00,-1.8019802807213685,OK
2024-11-02 08:50:00,12.9196520432904,OK
2024-11-02 08:55:00,12.953069885944627,OK
2024-11-02 09:00:00,14.418466788489573,OK
2024-11-02 09:05:00,-2.236649850961223,OK
2024-11-02 09:10:00,0.3894565156581724,OK
2024-11-02 09:15:00,-4.6580030050022865,OK
2024-11-02 09:20:00,-1.7478913590668244,OK
2024-11-02 09:25:00,0.1268473625056381,OK
2024-11-02 09:30:00,-0.8206703924037381,OK
2024-11-02 09:35:00,-0.32820183164730077,OK
2024-11-02 09:40:00,-2.5626190993187334,OK
2024-11-02 09:45:00,0.09762825364149694,OK
2024-11-02 09:50:00,-0.729517664370582,OK
2024-11-02 09:55:00,-1.2436528265134688,OK
2024-11-02 10:00:00,-1.9747615917120898,OK
2024-11-02 10:05:00,14.317292500982923,OK
2024-11-02 10:10:00,14.179673589751706,OK
2024-11-02 10:15:00,15.643090584003135,OK
2024-11-02 10:20:00,-2.111267922621951,OK
2024-11-02 10:25:00,-0.32781559514304676,OK
2024-11-02 10:30:00,-2.8284440664496784,OK
2024-11-02 10:35:00,0.25719264867064884,OK
2024-11-02 10:40:00,0.7787035046729387,OK
2024-11-02 10:45:00,0.051006700804961,OK
2024-11-02 10:50:00,-0.32455291232889305,OK
2024-11-02 10:55:00,1.9163734292783974,OK
2024-11-02 11:00:00,0.5600010787541311,OK
2024-11-02 11:05:00,18.29527063797716,OK
2024-11-02 11:10:00,16.269615031739413,OK
2024-11-02 11:15:00,16.601038705678988,OK
2024-11-02 11:20:00,-0.8459921049868715,OK
2024-11-02 11:25:00,1.3207748619178648,OK
2024-11-02 11:30:00,0.7871545663131174,OK
2024-11-02 11:35:00,1.5416956355233724,OK
2024-11-02 11:40:00,-0.019552739966547383,OK
2024-11-02 11:45:00,2.274840833528577,OK
2024-11-02 11:50:00,2.298459405142845,OK
2024-11-02 11:55:00,-2.141873488767268,OK
2024-11-02 12:00:00,0.35436796242521207,OK
2024-11-02 12:05:00,1.8421443730021188,OK
2024-11-02 12:10:00,2.813896623505886,OK
2024-11-02 12:15:00,1.5140476590332064,OK
2024-11-02 12:20:00,16.588942128991476,OK
2024-11-02 12:25:00,18.561854417811546,OK
2024-11-02 12:30:00,18.450073620643238,OK
2024-11-02 12:35:00,3.3221816302931613,OK
2024-11-02 12:40:00,-1.3140141965805334,OK
2024-11-02 12:45:00,1.598156066323651,OK
2024-11-02 12:50:00,3.3147259944048146,OK
2024-11-02 12:55:00,2.4385353911336534,OK
2024-11-02 13:00:00,2.1976291050639487,OK
2024-11-02 13:05:00,1.7182416298473362,OK
2024-11-02 13:10:00,-0.15209487809692435,OK
2024-11-02 13:15:00,3.644837124800686,OK
2024-11-02 13:20:00,16.67714431602894,OK
2024-11-02 13:25:00,19.040833703597045,OK
2024-11-02 13:30:00,17.862432249797674,OK
2024-11-02 13:35:00,0.4422694961136225,OK
2024-11-02 13:40:00,0.12820452566104015,OK
2024-11-02 13:45:00,3.182545008951277,OK
2024-11-02 13:50:00,3.333452752653424,OK
2024-11-02 13:55:00,3.1597799476251227,OK
2024-11-02 14:00:00,3.17267240933644,OK
2024-11-02 14:05:00,5.316960024307186,OK
2024-11-02 14:10:00,3.6427089481505552,OK
2024-11-02 14:15:00,3.398577675747001,OK
2024-11-02 14:20:00,3.3513244965599247,OK
2024-11-02 14:25:00,3.950843553676966,OK
2024-11-02 14:30:00,3.9850092559930457,OK
2024-11-02 14:35:00,5.08515218915513,OK
2024-11-02 14:40:00,2.903053715331117,OK
2024-11-02 14:45:00,1.8248975880717593,OK
2024-11-02 14:50:00,4.326922199337502,OK
2024-11-02 14:55:00,4.126306629400186,OK
2024-11-02 15:00:00,4.046222217270568,OK
2024-11-02 15:05:00,5.11981086892782,OK
2024-11-02 15:10:00,1.8465600025847402,OK
2024-11-02 15:15:00,6.301064213661503,OK
2024-11-02 15:20:00,5.943962430728635,OK
2024-11-02 15:25:00,3.8366802023083966,OK
2024-11-02 15:30:00,4.237124474507125,OK
2024-11-02 15:35:00,4.520307401646817,OK
2024-11-02 15:40:00,5.275960920446711,OK
2024-11-02 15:45:00,4.132365036430178,OK
2024-11-02 15:50:00,3.0491364657739406,OK
2024-11-02 15:55:00,7.311071768973671,OK
2024-11-02 16:00:00,6.142562441754626,OK
2024-11-02 16:05:00,4.796547183103639,OK
2024-11-02 16:10:00,5.603359918096875,OK
2024-11-02 16:15:00,5.773941184022621,OK
2024-11-02 16:20:00,6.3525020995850765,OK
2024-11-02 16:25:00,3.0220328982316733,OK
2024-11-02 16:30:00,5.146192605195882,OK
2024-11-02 16:35:00,5.002078354557163,OK
2024-11-02 16:40:00,5.459369659542775,OK
2024-11-02 16:45:00,6.400093150075392,OK
2024-11-02 16:50:00,3.8063495330316517,OK
2024-11-02 16:55:00,3.9062544748176693,OK
2024-11-02 17:00:00,4.600234452773874,OK
2024-11-02 17:05:00,5.748311429484627,OK
2024-11-02 17:10:00,6.60281606783596,OK
2024-11-02 17:15:00,7.286324904991467,OK
2024-11-02 17:20:00,5.6629578241514364,OK
2024-11-02 17:25:00,6.5056854167172,OK
2024-11-02 17:30:00,6.092410255288625,OK
2024-11-02 17:35:00,6.065822285298262,OK
2024-11-02 17:40:00,5.727806482790935,OK
2024-11-02 17:45:00,5.433590831837286,OK
2024-11-02 17:50:00,5.202538548416004,OK
2024-11-02 17:55:00,4.300021246519259,OK
2024-11-02 18:00:00,5.8104763075414105,OK
2024-11-02 18:05:00,5.5312038297071995,OK
2024-11-02 18:10:00,5.153657575179516,OK
2024-11-02 18:15:00,6.107995462440904,OK
2024-11-02 18:20:00,4.8937180718314615,OK
2024-11-02 18:25:00,4.507456500908058,OK
2024-11-02 18:30:00,4.897136412833272,OK
2024-11-02 18:35:00,5.761574141649856,OK
2024-11-02 18:40:00,4.187837723056093,OK
2024-11-02 18:45:00,5.325185429003924,OK
2024-11-02 18:50:00,5.571627743701501,OK
2024-11-02 18:55:00,4.8691153287006665,OK
2024-11-02 19:00:00,4.897030999128526,OK
2024-11-02 19:05:00,3.7541365315679385,OK
2024-11-02 19:10:00,4.975790828341592,OK
2024-11-02 19:15:00,3.964906868124553,OK
2024-11-02 19:20:00,6.592727986813478,OK
2024-11-02 19:25:00,5.481177827739425,OK
2024-11-02 19:30:00,4.574284990470835,OK
2024-11-02 19:35:00,6.792375161191843,OK
2024-11-02 19:40:00,3.8638312469455047,OK
2024-11-02 19:45:00,4.168543694485035,OK
2024-11-02 19:50:00,3.7073276951630216,OK
2024-11-02 19:55:00,7.099800756749534,OK
2024-11-02 20:00:00,7.279779897133306,OK
2024-11-02 20:05:00,3.606643227834359,OK
2024-11-02 20:10:00,3.753550977951267,OK
2024-11-02 20:15:00,4.5960129581292195,OK
2024-11-02 20:20:00,4.58420496049118,OK
2024-11-02 20:25:00,4.893928833610491,OK
2024-11-02 20:30:00,4.452607683782922,OK
2024-11-02 20:35:00,5.307053213808114,OK
2024-11-02 20:40:00,3.871054637535596,OK
2024-11-02 20:45:00,5.273868647089351,OK
2024-11-02 20:50:00,3.5448287525072533,OK
2024-11-02 20:55:00,4.477780878975594,OK
2024-11-02 21:00:00,2.6416974136817877,OK
2024-11-02 21:05:00,3.83357282555295,OK
2024-11-02 21:10:00,3.968302727289252,OK
2024-11-02 21:15:00,4.798203330103076,OK
2024-11-02 21:20:00,4.854699152130933,OK
2024-11-02 21:25:00,4.229673343046047,OK
2024-11-02 21:30:00,4.028274530708355,OK
2024-11-02 21:35:00,1.8451181764163986,OK
2024-11-02 21:40:00,2.3476908836374286,OK
2024-11-02 21:45:00,3.6620059606071265,OK
2024-11-02 21:50:00,3.4864345215256236,OK
2024-11-02 21:55:00,3.8295276161449725,OK
2024-11-02 22:00:00,2.6169630414318092,OK
2024-11-02 22:05:00,3.4008601287059377,OK
2024-11-02 22:10:00,18.316884413481496,OK
2024-11-02 22:15:00,19.871478375183838,OK
2024-11-02 22:20:00,19.345993775595694,OK
2024-11-02 22:25:00,2.664144708214378,OK
2024-11-02 22:30:00,2.910209973591275,OK
2024-11-02 22:35:00,1.2740559881784874,OK
2024-11-02 22:40:00,3.854884958927551,OK
2024-11-02 22:45:00,4.436890551347213,OK
2024-11-02 22:50:00,2.681384716992899,OK
