timestamp,outdoor_temp_c,data_quality_flag
2024-11-01 11:05:00,0.7444286432134468,OK
2024-11-01 11:10:00,0.9802551524619529,OK
2024-11-01 11:15:00,0.8585862902088415,OK
2024-11-01 11:20:00,0.8779179933498729,OK
2024-11-01 11:25:00,1.5631374896344186,OK
2024-11-01 11:30:00,1.54145290557664,OK
2024-11-01 11:35:00,0.9722068126938569,OK
2024-11-01 11:40:00,1.038260522006641,OK
2024-11-01 11:45:00,1.9859105814209697,OK
2024-11-01 11:50:00,1.7393928483333407,OK
2024-11-01 11:55:00,2.230629376468588,OK
2024-11-01 12:00:00,1.4327314345702775,OK
2024-11-01 12:05:00,1.8355507273140943,OK
2024-11-01 12:10:00,2.2665389767425124,OK
2024-11-01 12:15:00,1.600422849886212,OK
2024-11-01 12:20:00,2.311193870101167,OK
2024-11-01 12:25:00,2.3273186053242805,OK
2024-11-01 12:30:00,2.31839662739334,OK
2024-11-01 12:35:00,2.8715985160014625,OK
2024-11-01 12:40:00,2.635231940007653,OK
2024-11-01 12:45:00,3.0546862264774908,OK
2024-11-01 12:50:00,2.897438312811296,OK
2024-11-01 12:55:00,2.9178810364963836,OK
2024-11-01 13:00:00,2.935762693938678,OK
2024-11-01 13:05:00,3.030462496712025,OK
2024-11-01 13:10:00,2.571080481937612,OK
2024-11-01 13:15:00,3.3612208621494575,OK
2024-11-01 13:20:00,3.5784879627884756,OK
2024-11-01 13:25:00,3.137713326760587,OK
2024-11-01 13:30:00,2.728185797953708,OK
2024-11-01 13:35:00,3.2890766034111327,OK
2024-11-01 13:40:00,3.0338942705869165,OK
2024-11-01 13:45:00,3.290962818590593,OK
2024-11-01 13:50:00,3.6806580898667502,OK
2024-11-01 13:55:00,4.045083360321837,OK
2024-11-01 14:00:00,4.702945288270931,OK
2024-11-01 14:05:00,4.545929977907703,OK
2024-11-01 14:10:00,4.7240425873993415,OK
2024-11-01 14:15:00,4.001396636696621,OK
2024-11-01 14:20:00,4.205899208865289,OK
2024-11-01 14:25:00,4.68589444251831,OK
2024-11-01 14:30:00,3.8052236825330947,OK
2024-11-01 14:35:00,3.659424928864146,OK
2024-11-01 14:40:00,4.456774483770818,OK
2024-11-01 14:45:00,4.321517738504486,OK
2024-11-01 14:50:00,4.390686267886714,OK
2024-11-01 14:55:00,4.436790976604781,OK
2024-11-01 15:00:00,4.910088277039004,OK
2024-11-01 15:05:00,5.354978899512782,OK
2024-11-01 15:10:00,5.2613145532003,OK
2024-11-01 15:15:00,5.221691055129919,OK
2024-11-01 15:20:00,5.114322258418233,OK
2024-11-01 15:25:00,4.704527858546213,OK
2024-11-01 15:30:00,5.068455912849303,OK
2024-11-01 15:35:00,5.164684394661538,OK
2024-11-01 15:40:00,6.009108193921549,OK
2024-11-01 15:45:00,4.98576293965892,OK
2024-11-01 15:50:00,5.715849491572221,OK
2024-11-01 15:55:00,5.146463541274435,OK
2024-11-01 16:00:00,5.77377968460764,OK
2024-11-01 16:05:00,5.916006661249624,OK
2024-11-01 16:10:00,6.179716478394553,OK
2024-11-01 16:15:00,5.225829705439213,OK
2024-11-01 16:20:00,5.517167595557936,OK
2024-11-01 16:25:00,5.788772742957456,OK
2024-11-01 16:30:00,4.8145792066281246,OK
2024-11-01 16:35:00,6.190264085851323,OK
2024-11-01 16:40:00,5.337094207139053,OK
2024-11-01 16:45:00,5.485890473117218,OK
2024-11-01 16:50:00,5.849330619984112,OK
2024-11-01 16:55:00,5.576985066847477,OK
2024-11-01 17:00:00,5.820435629449109,OK
2024-11-01 17:05:00,5.422226412843813,OK
2024-11-01 17:10:00,5.506082001115064,OK
2024-11-01 17:15:00,5.6086111107663745,OK
2024-11-01 17:20:00,5.519173753240798,OK
2024-11-01 17:25:00,6.624340628414703,OK
2024-11-01 17:30:00,6.131872220661573,OK
2024-11-01 17:35:00,5.613507792476747,OK
2024-11-01 17:40:00,5.999267420826245,OK
2024-11-01 17:45:00,5.619919850021519,OK
2024-11-01 17:50:00,6.8098383960100355,OK
2024-11-01 17:55:00,6.325579108061297,OK
2024-11-01 18:00:00,6.575043150968907,OK
2024-11-01 18:05:00,6.149005225092854,OK
2024-11-01 18:10:00,7.128729489942854,OK
2024-11-01 18:15:00,6.223335811826159,OK
2024-11-01 18:20:00,6.120745566194811,OK
2024-11-01 18:25:00,6.040078245765248,OK
2024-11-01 18:30:00,6.235897162020103,OK
2024-11-01 18:35:00,6.31385751147432,OK
2024-11-01 18:40:00,5.3167691671498645,OK
2024-11-01 18:45:00,5.981840760498304,OK
2024-11-01 18:50:00,5.753618799780728,OK
2024-11-01 18:55:00,5.615319360305874,OK
2024-11-01 19:00:00,5.6691279861423896,OK
2024-11-01 19:05:00,5.383669415750758,OK
2024-11-01 19:10:00,5.932339562432549,OK
2024-11-01 19:15:00,6.214208018235519,OK
2024-11-01 19:20:00,6.33527622525473,OK
2024-11-01 19:25:00,5.788182488297811,OK
2024-11-01 19:30:00,6.112975660962492,OK
2024-11-01 19:35:00,5.888802530302163,OK
2024-11-01 19:40:00,5.48101881623241,OK
2024-11-01 19:45:00,5.0991426962533,OK
2024-11-01 19:50:00,5.112146264612371,OK
2024-11-01 19:55:00,5.301347826720689,OK
2024-11-01 20:00:00,5.652928026309208,OK
2024-11-01 20:05:00,5.030790797858117,OK
2024-11-01 20:10:00,5.1250144477984385,OK
2024-11-01 20:15:00,4.830887748825961,OK
2024-11-01 20:20:00,4.89858193610482,OK
2024-11-01 20:25:00,4.656883154039826,OK
2024-11-01 20:30:00,4.750468129103472,OK
2024-11-01 20:35:00,5.1584277547943485,OK
2024-11-01 20:40:00,4.48247679425695,OK
2024-11-01 20:45:00,4.905716673614155,OK
2024-11-01 20:50:00,4.881308938271412,OK
2024-11-01 20:55:00,4.821516792890747,OK
2024-11-01 21:00:00,4.564538287296703,OK
2024-11-01 21:05:00,4.262462331579113,OK
2024-11-01 21:10:00,4.1357911792538085,OK
2024-11-01 21:15:00,3.8439413307928936,OK
2024-11-01 21:20:00,5.017806419129266,OK
2024-11-01 21:25:00,4.673430434316088,OK
2024-11-01 21:30:00,4.497812481331127,OK
2024-11-01 21:35:00,5.15711416786379,OK
2024-11-01 21:40:00,4.444581910303716,OK
2024-11-01 21:45:00,4.43359485851808,OK
2024-11-01 21:50:00,4.084047292263722,OK
2024-11-01 21:55:00,4.001923192101746,OK
2024-11-01 22:00:00,3.5498305359592277,OK
2024-11-01 22:05:00,3.993519523509499,OK
2024-11-01 22:10:00,3.4483430441242167,OK
2024-11-01 22:15:00,4.06111046861306,OK
2024-11-01 22:20:00,4.269120352797054,OK
2024-11-01 22:25:00,3.3154684438211115,OK
2024-11-01 22:30:00,3.2937431665983774,OK
2024-11-01 22:35:00,2.5406215633416207,OK
2024-11-01 22:40:00,3.270301531393911,OK
2024-11-01 22:45:00,3.0770662095776737,OK
2024-11-01 22:50:00,2.6783492746992685,OK
2024-11-01 22:55:00,3.1946613813042983,OK
2024-11-01 23:00:00,4.257556467850116,OK
2024-11-01 23:05:00,2.846367633613638,OK
2024-11-01 23:10:00,2.379966056637106,OK
2024-11-01 23:15:00,2.7580387884673714,OK
2024-11-01 23:20:00,2.754311110641283,OK
2024-11-01 23:25:00,2.442422055213412,OK
2024-11-01 23:30:00,2.534256418721024,OK
2024-11-01 23:35:00,2.6142362074849443,OK
2024-11-01 23:40:00,2.2394839637942976,OK
2024-11-01 23:45:00,2.3535797801333342,OK
2024-11-01 23:50:00,1.9756865968895183,OK
2024-11-01 23:55:00,1.4481398176493046,OK
2024-11-02 00:00:00,1.9145936216565627,OK
2024-11-02 00:05:00,1.5431559509682857,OK
2024-11-02 00:10:00,2.8846855353593277,OK
2024-11-02 00:15:00,1.8111438789958343,OK
2024-11-02 00:20:00,2.0979433224434474,OK
2024-11-02 00:25:00,2.3542128836039886,OK
2024-11-02 00:30:00,1.687401609925403,OK
2024-11-02 00:35:00,0.7708147605860536,OK
2024-11-02 00:40:00,1.2119070115047659,OK
2024-11-02 00:45:00,1.6572315137743545,OK
2024-11-02 00:50:00,0.8139950332491285,OK
2024-11-02 00:55:00,1.148298051596477,OK
2024-11-02 01:00:00,0.47065948099616195,OK
2024-11-02 01:05:00,0.24299810569100505,OK
2024-11-02 01:10:00,0.0690506699442156,OK
2024-11-02 01:15:00,1.1838982258231137,OK
2024-11-02 01:20:00,0.6507868782549583,OK
2024-11-02 01:25:00,-0.3809592521878094,OK
2024-11-02 01:30:00,0.3789383625472681,OK
2024-11-02 01:35:00,-0.08500544246800054,OK
2024-11-02 01:40:00,0.22693883690359545,OK
2024-11-02 01:45:00,0.08610190309429977,OK
2024-11-02 01:50:00,-0.06066510534380498,OK
2024-11-02 01:55:00,-0.7364634717427826,OK
2024-11-02 02:00:00,0.4147759097433352,OK
2024-11-02 02:05:00,-0.25722019827029535,OK
2024-11-02 02:10:00,-0.03915194425699876,OK
2024-11-02 02:15:00,0.2911393112934624,OK
2024-11-02 02:20:00,-0.9360459748777741,OK
2024-11-02 02:25:00,-0.17257906107774207,OK
2024-11-02 02:30:00,-0.2906604467389249,OK
2024-11-02 02:35:00,-0.527526340084992,OK
2024-11-02 02:40:00,-0.4699371298149829,OK
2024-11-02 02:45:00,0.2507264524198923,OK
2024-11-02 02:50:00,-0.7649266796002269,OK
2024-11-02 02:55:00,0.3131467599966334,OK
2024-11-02 03:00:00,-0.012900825835956864,OK
2024-11-02 03:05:00,-0.6825468354965573,OK
2024-11-02 03:10:00,-0.7783328950246713,OK
2024-11-02 03:15:00,-0.9886988722599845,OK
2024-11-02 03:20:00,-0.379611817762001,OK
2024-11-02 03:25:00,-1.234580607942712,OK
2024-11-02 03:30:00,-0.4554785621932138,OK
2024-11-02 03:35:00,-1.07098271015851,OK
2024-11-02 03:40:00,-0.9938309003922299,OK
2024-11-02 03:45:00,-1.2725686417855004,OK
2024-11-02 03:50:00,-0.9821478258697951,OK
2024-11-02 03:55:00,-1.0459661476211837,OK
2024-11-02 04:00:00,-1.3657147051029415,OK
2024-11-02 04:05:00,-0.8960305237540652,OK
2024-11-02 04:10:00,-0.5707410396935817,OK
2024-11-02 04:15:00,-0.9244713734253099,OK
2024-11-02 04:20:00,-1.5186645040056708,OK
2024-11-02 04:25:00,-1.3164686641495886,OK
2024-11-02 04:30:00,-1.9407891489745064,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,-1.8227481655415092,OK
2024-11-02 04:50:00,-1.6058513121471791,OK
2024-11-02 04:55:00,-1.7436050527320792,OK
2024-11-02 05:00:00,-1.480535329577302,OK
2024-11-02 05:05:00,-2.216392355483834,OK
2024-11-02 05:10:00,-1.6848013216571316,OK
2024-11-02 05:15:00,-1.3244461821403282,OK
2024-11-02 05:20:00,-1.5375039211647523,OK
2024-11-02 05:25:00,-0.8167723778631432,OK
2024-11-02 05:30:00,-1.525406316494219,OK
2024-11-02 05:35:00,-1.0152233770568366,OK
2024-11-02 05:40:00,-1.7711606167411673,OK
2024-11-02 05:45:00,-1.8362091495336634,OK
2024-11-02 05:50:00,-1.5041484676879058,OK
2024-11-02 05:55:00,-2.024069683350409,OK
2024-11-02 06:00:00,-1.4251815301252941,OK
2024-11-02 06:05:00,-2.4284738440738343,OK
2024-11-02 06:10:00,-1.2043044621540908,OK
2024-11-02 06:15:00,-0.9523984300414925,OK
2024-11-02 06:20:00,-1.146191012335657,OK
2024-11-02 06:25:00,-1.1671534120839449,OK
2024-11-02 06:30:00,-1.806333511723368,OK
2024-11-02 06:35:00,-2.3079465637723517,OK
2024-11-02 06:40:00,-1.342601287890825,OK
2024-11-02 06:45:00,-0.880748335466446,OK
2024-11-02 06:50:00,-1.3108493433459558,OK
2024-11-02 06:55:00,-1.61430484552146,OK
2024-11-02 07:00:00,-1.4899585940828648,OK
2024-11-02 07:05:00,-0.6938767996661177,OK
2024-11-02 07:10:00,-1.649151360800573,OK
2024-11-02 07:15:00,-1.1171744174111022,OK
2024-11-02 07:20:00,-1.4686044473558695,OK
2024-11-02 07:25:00,-0.6799204645384761,OK
2024-11-02 07:30:00,-1.0143478539389508,OK
2024-11-02 07:35:00,-1.4145610557584338,OK
2024-11-02 07:40:00,-0.6726165033970879,OK
2024-11-02 07:45:00,-1.2268936261271184,OK
2024-11-02 07:50:00,-0.17437216168894,OK
2024-11-02 07:55:00,-0.41442720788577725,OK
2024-11-02 08:00:00,-1.207728022125214,OK
2024-11-02 08:05:00,-0.7363089129429565,OK
2024-11-02 08:10:00,-1.8857310441365844,OK
2024-11-02 08:15:00,-1.4367391326145378,OK
2024-11-02 08:20:00,-0.9901144275219148,OK
2024-11-02 08:25:00,-1.1667577600754417,OK
2024-11-02 08:30:00,-1.0608892871967506,OK
2024-11-02 08:35:00,-0.9709944929015886,OK
2024-11-02 08:40:00,-1.4929296246847747,OK
2024-11-02 08:45:00,-0.9574009507522431,OK
2024-11-02 08:50:00,-1.1488149816819602,OK
2024-11-02 08:55:00,-0.8910562139245597,OK
2024-11-02 09:00:00,-0.3168865869824925,OK
2024-11-02 09:05:00,-1.0670996048823282,OK
2024-11-02 09:10:00,-0.7838360023457309,OK
2024-11-02 09:15:00,-0.4060202331117209,OK
2024-11-02 09:20:00,0.3080687941990445,OK
2024-11-02 09:25:00,-0.19501171315222654,OK
2024-11-02 09:30:00,-0.1331541359417001,OK
2024-11-02 09:35:00,0.4731788011559509,OK
2024-11-02 09:40:00,-0.17211831969751853,OK
2024-11-02 09:45:00,1.1872307272330092,OK
2024-11-02 09:50:00,-0.22491079351558907,OK
2024-11-02 09:55:00,0.5782230017982661,OK
2024-11-02 10:00:00,0.0666156251974197,OK
2024-11-02 10:05:00,-0.27356088464944933,OK
2024-11-02 10:10:00,0.4698077386036569,OK
2024-11-02 10:15:00,0.16801069507411326,OK
2024-11-02 10:20:00,0.017062543988486167,OK
2024-11-02 10:25:00,0.4578720299306075,OK
2024-11-02 10:30:00,0.0491477371275445,OK
2024-11-02 10:35:00,0.2715229284388516,OK
2024-11-02 10:40:00,0.74085728181564,OK
2024-11-02 10:45:00,1.139547488109606,OK
2024-11-02 10:50:00,0.9020330332711185,OK
2024-11-02 10:55:00,1.6400658598850435,OK
2024-11-02 11:00:00,1.6053206587967206,OK
2024-11-02 11:05:00,2.0333297135050747,OK
2024-11-02 11:10:00,2.159536987979577,OK
2024-11-02 11:15:00,1.5881646904478202,OK
2024-11-02 11:20:00,2.3116779445663425,OK
2024-11-02 11:25:00,1.5861169267874984,OK
2024-11-02 11:30:00,2.1701387805641343,OK
2024-11-02 11:35:00,1.9463152567153506,OK
2024-11-02 11:40:00,1.2551500212146942,OK
2024-11-02 11:45:00,1.9022917051928712,OK
2024-11-02 11:50:00,1.497843118206203,OK
2024-11-02 11:55:00,2.3600985368444096,OK
2024-11-02 12:00:00,2.1586401843688754,OK
2024-11-02 12:05:00,2.0675726499031803,OK
2024-11-02 12:10:00,2.7129021696759983,OK
2024-11-02 12:15:00,2.0868462323821517,OK
2024-11-02 12:20:00,2.335415629145174,OK
2024-11-02 12:25:00,2.0291817997385637,OK
2024-11-02 12:30:00,3.622876027074956,OK
2024-11-02 12:35:00,2.8109424704557173,OK
2024-11-02 12:40:00,1.9485182469176605,OK
2024-11-02 12:45:00,2.2046861328235705,OK
2024-11-02 12:50:00,3.2574572487799367,OK
2024-11-02 12:55:00,3.0962514355324187,OK
2024-11-02 13:00:00,3.07108051433336,OK
2024-11-02 13:05:00,3.232327830435269,OK
2024-11-02 13:10:00,3.554115910964353,OK
2024-11-02 13:15:00,3.459939453304868,OK
2024-11-02 13:20:00,3.1927342996746995,OK
2024-11-02 13:25:00,3.4595382763191367,OK
2024-11-02 13:30:00,3.640262131248034,OK
2024-11-02 13:35:00,3.7534887705892284,OK
2024-11-02 13:40:00,3.4019156650488407,OK
2024-11-02 13:45:00,4.231625705980252,OK
2024-11-02 13:50:00,4.137504841176647,OK
2024-11-02 13:55:00,3.8590949017172114,OK
2024-11-02 14:00:00,4.200810072346632,OK
2024-11-02 14:05:00,4.723320722962213,OK
2024-11-02 14:10:00,3.581701244565174,OK
2024-11-02 14:15:00,3.49030031036036,OK
2024-11-02 14:20:00,4.771460055329708,OK
2024-11-02 14:25:00,5.314824219863047,OK
2024-11-02 14:30:00,4.746620453848571,OK
2024-11-02 14:35:00,4.849945798490497,OK
2024-11-02 14:40:00,4.036789267926939,OK
2024-11-02 14:45:00,4.492894426047486,OK
2024-11-02 14:50:00,4.86027346449954,OK
2024-11-02 14:55:00,4.51783638826717,OK
2024-11-02 15:00:00,4.79984518393015,OK
2024-11-02 15:05:00,4.6178793971037555,OK
2024-11-02 15:10:00,5.036466926264608,OK
2024-11-02 15:15:00,4.88703361698636,OK
2024-11-02 15:20:00,5.626178972717899,OK
2024-11-02 15:25:00,4.839465173569905,OK
2024-11-02 15:30:00,5.061363464370073,OK
2024-11-02 15:35:00,4.600718087253098,OK
2024-11-02 15:40:00,5.206072447785464,OK
2024-11-02 15:45:00,5.517489937873483,OK
2024-11-02 15:50:00,4.885886458298001,OK
2024-11-02 15:55:00,5.278163068652624,OK
2024-11-02 16:00:00,5.593502122679492,OK
2024-11-02 16:05:00,5.157765006689793,OK
2024-11-02 16:10:00,5.555357885627575,OK
2024-11-02 16:15:00,5.2362980870160225,OK
2024-11-02 16:20:00,6.166128148241462,OK
2024-11-02 16:25:00,5.381065405525153,OK
2024-11-02 16:30:00,5.5613110694591334,OK
2024-11-02 16:35:00,6.246510698455707,OK
2024-11-02 16:40:00,5.931265916166629,OK
2024-11-02 16:45:00,6.474242688093186,OK
2024-11-02 16:50:00,6.104970967821791,OK
2024-11-02 16:55:00,5.843824518997637,OK
2024-11-02 17:00:00,5.718529565480444,OK
2024-11-02 17:05:00,5.2974176296543565,OK
2024-11-02 17:10:00,5.929654507179475,OK
2024-11-02 17:15:00,6.117288647514692,OK
2024-11-02 17:20:00,6.558730765223597,OK
2024-11-02 17:25:00,5.638302300375779,OK
2024-11-02 17:30:00,5.866167264664736,OK
2024-11-02 17:35:00,5.6874739080639225,OK
2024-11-02 17:40:00,6.322473472156032,OK
2024-11-02 17:45:00,6.327302534567842,OK
2024-11-02 17:50:00,6.990988359747489,OK
2024-11-02 17:55:00,6.251660991697238,OK
2024-11-02 18:00:00,6.101091453825614,OK
2024-11-02 18:05:00,6.343744416680286,OK
2024-11-02 18:10:00,5.964062210242551,OK
2024-11-02 18:15:00,6.790122059524239,OK
2024-11-02 18:20:00,5.2285615099717715,OK
2024-11-02 18:25:00,5.76230892132049,OK
2024-11-02 18:30:00,5.934042056687524,OK
2024-11-02 18:35:00,5.666760685900161,OK
2024-11-02 18:40:00,5.857567680974717,OK
2024-11-02 18:45:00,5.818504208864313,OK
2024-11-02 18:50:00,5.501986341713573,OK
2024-11-02 18:55:00,6.60671482843147,OK
2024-11-02 19:00:00,5.629215898508032,OK
2024-11-02 19:05:00,6.199587795027849,OK
2024-11-02 19:10:00,4.756092660493873,OK
2024-11-02 19:15:00,5.90661040256627,OK
2024-11-02 19:20:00,5.851240085847234,OK
2024-11-02 19:25:00,6.244786296248004,OK
2024-11-02 19:30:00,5.741219782780763,OK
2024-11-02 19:35:00,6.241630172385143,OK
2024-11-02 19:40:00,5.077997584700825,OK
2024-11-02 19:45:00,5.399135864074791,OK
2024-11-02 19:50:00,5.982524242815865,OK
2024-11-02 19:55:00,6.438887464928987,OK
2024-11-02 20:00:00,6.203703299170148,OK
2024-11-02 20:05:00,5.825379982629002,OK
2024-11-02 20:10:00,4.686471732051354,OK
2024-11-02 20:15:00,5.058473019491198,OK
2024-11-02 20:20:00,6.38322196602261,OK
2024-11-02 20:25:00,5.919045437849724,OK
2024-11-02 20:30:00,4.177885756665921,OK
2024-11-02 20:35:00,5.418504299738263,OK
2024-11-02 20:40:00,5.611655989066146,OK
2024-11-02 20:45:00,5.526510893074713,OK
2024-11-02 20:50:00,5.0229288993732855,OK
2024-11-02 20:55:00,5.309549530482121,OK
2024-11-02 21:00:00,5.044105586822204,OK
2024-11-02 21:05:00,4.3935800246920165,OK
2024-11-02 21:10:00,5.397646905680038,OK
2024-11-02 21:15:00,4.337826075854994,OK
2024-11-02 21:20:00,5.133451942217069,OK
2024-11-02 21:25:00,4.944475158361838,OK
2024-11-02 21:30:00,4.0871872876720445,OK
2024-11-02 21:35:00,4.307663991721806,OK
2024-11-02 21:40:00,4.673134624223548,OK
2024-11-02 21:45:00,5.12386617545877,OK
2024-11-02 21:50:00,3.5023683027599852,OK
2024-11-02 21:55:00,3.9179032427150533,OK
2024-11-02 22:00:00,3.806477481781517,OK
2024-11-02 22:05:00,4.277838352293074,OK
2024-11-02 22:10:00,3.8791953115009705,OK
2024-11-02 22:15:00,4.775437034334298,OK
2024-11-02 22:20:00,4.045043065025652,OK
2024-11-02 22:25:00,3.7739360140325604,OK
2024-11-02 22:30:00,3.192709587168052,OK
2024-11-02 22:35:00,4.485064931390286,OK
2024-11-02 22:40:00,3.8196714983890008,OK
