timestamp,high_side_pressure_psig,data_quality_flag
2024-11-01 05:25:00,477.9313975883215,OK
2024-11-01 05:30:00,116.1713307662677,OK
2024-11-01 05:35:00,114.54643280141494,OK
2024-11-01 05:40:00,115.70250725233788,OK
2024-11-01 05:45:00,475.53725977372494,OK
2024-11-01 05:50:00,481.4055720395217,OK
2024-11-01 05:55:00,477.1671652651545,OK
2024-11-01 06:00:00,480.27933102852364,OK
2024-11-01 06:05:00,486.3508321768023,OK
2024-11-01 06:10:00,485.1121692965733,OK
2024-11-01 06:15:00,482.27283129624,OK
2024-11-01 06:20:00,477.9671624815479,OK
2024-11-01 06:25:00,479.16601600234407,OK
2024-11-01 06:30:00,478.8823710253536,OK
2024-11-01 06:35:00,474.05683942321156,OK
2024-11-01 06:40:00,482.1577775974425,OK
2024-11-01 06:45:00,478.6386712508002,OK
2024-11-01 06:50:00,477.96328724450433,OK
2024-11-01 06:55:00,480.5442359074159,OK
2024-11-01 07:00:00,113.44026793241734,OK
2024-11-01 07:05:00,112.52984571993723,OK
2024-11-01 07:10:00,115.67632926862987,OK
2024-11-01 07:15:00,480.2520762665217,OK
2024-11-01 07:20:00,473.30188966933844,OK
2024-11-01 07:25:00,477.96241073833363,OK
2024-11-01 07:30:00,474.89545237517297,OK
2024-11-01 07:35:00,476.9547807179699,OK
2024-11-01 07:40:00,476.6120688115324,OK
2024-11-01 07:45:00,477.8788724473493,OK
2024-11-01 07:50:00,475.68978892819985,OK
2024-11-01 07:55:00,475.5595229384252,OK
2024-11-01 08:00:00,113.34581947142729,OK
2024-11-01 08:05:00,114.29145274368439,OK
2024-11-01 08:10:00,114.68157354449811,OK
2024-11-01 08:15:00,470.5115903326341,OK
2024-11-01 08:20:00,476.4088145998729,OK
2024-11-01 08:25:00,472.226041491066,OK
2024-11-01 08:30:00,475.39662211781655,OK
2024-11-01 08:35:00,474.049468038405,OK
2024-11-01 08:40:00,477.0417514378383,OK
2024-11-01 08:45:00,474.8277316996029,OK
2024-11-01 08:50:00,472.7144634299808,OK
2024-11-01 08:55:00,118.64312531759506,OK
2024-11-01 09:00:00,117.98915563870496,OK
2024-11-01 09:05:00,118.04971826325333,OK
2024-11-01 09:10:00,470.5414722940755,OK
2024-11-01 09:15:00,467.369003792135,OK
2024-11-01 09:20:00,470.768131509892,OK
2024-11-01 09:25:00,464.3483356345023,OK
2024-11-01 09:30:00,471.53652850928796,OK
2024-11-01 09:35:00,471.54075694618473,OK
2024-11-01 09:40:00,472.3067051142363,OK
2024-11-01 09:45:00,462.9043063627983,OK
2024-11-01 09:50:00,121.70076997611217,OK
2024-11-01 09:55:00,119.61483199121523,OK
2024-11-01 10:00:00,121.31082089196083,OK
2024-11-01 10:05:00,464.2514308513944,OK
2024-11-01 10:10:00,460.4319483539647,OK
2024-11-01 10:15:00,468.3532067160224,OK
2024-11-01 10:20:00,463.9639074260318,OK
2024-11-01 10:25:00,463.3998270628966,OK
2024-11-01 10:30:00,466.37820093909625,OK
2024-11-01 10:35:00,457.5032956302717,OK
2024-11-01 10:40:00,460.57759283785305,OK
2024-11-01 10:45:00,457.6848700600506,OK
2024-11-01 10:50:00,126.7858340166911,OK
2024-11-01 10:55:00,122.89866167252985,OK
2024-11-01 11:00:00,124.31900730048925,OK
2024-11-01 11:05:00,457.30136436953643,OK
2024-11-01 11:10:00,454.47211616716135,OK
2024-11-01 11:15:00,458.13347286478387,OK
2024-11-01 11:20:00,458.1107673881665,OK
2024-11-01 11:25:00,453.27319977978226,OK
2024-11-01 11:30:00,453.97310465609,OK
2024-11-01 11:35:00,458.3775029052624,OK
2024-11-01 11:40:00,454.2923173939103,OK
2024-11-01 11:45:00,446.78881961110386,OK
2024-11-01 11:50:00,448.96454909536976,OK
2024-11-01 11:55:00,452.1240318220051,OK
2024-11-01 12:00:00,128.4957017671001,OK
2024-11-01 12:05:00,129.23336221576332,OK
2024-11-01 12:10:00,130.34041543359044,OK
2024-11-01 12:15:00,451.28088126167876,OK
2024-11-01 12:20:00,449.52406578511415,OK
2024-11-01 12:25:00,445.66880344901205,OK
2024-11-01 12:30:00,445.7558500626072,OK
2024-11-01 12:35:00,443.4428542762747,OK
2024-11-01 12:40:00,447.3388628101109,OK
2024-11-01 12:45:00,443.6765058386423,OK
2024-11-01 12:50:00,441.49616607550746,OK
2024-11-01 12:55:00,442.45156951190864,OK
2024-11-01 13:00:00,441.7186412277403,OK
2024-11-01 13:05:00,441.6399337964868,OK
2024-11-01 13:10:00,442.15846849929335,OK
2024-11-01 13:15:00,439.82324109743615,OK
2024-11-01 13:20:00,436.5395955735078,OK
2024-11-01 13:25:00,134.33318469064048,OK
2024-11-01 13:30:00,135.57374813238755,OK
2024-11-01 13:35:00,134.819418095192,OK
2024-11-01 13:40:00,436.77977182701534,OK
2024-11-01 13:45:00,436.9667551495042,OK
2024-11-01 13:50:00,434.91025927565147,OK
2024-11-01 13:55:00,433.79283339159974,OK
2024-11-01 14:00:00,432.13579107574986,OK
2024-11-01 14:05:00,430.38615329880656,OK
2024-11-01 14:10:00,430.7300073600668,OK
2024-11-01 14:15:00,434.99001299278996,OK
2024-11-01 14:20:00,434.071864409707,OK
2024-11-01 14:25:00,431.68003162843246,OK
2024-11-01 14:30:00,432.45434490417443,OK
2024-11-01 14:35:00,434.1527685267931,OK
2024-11-01 14:40:00,432.1033257577212,OK
2024-11-01 14:45:00,430.8833687320086,OK
2024-11-01 14:50:00,430.729023689288,OK
2024-11-01 14:55:00,429.4996753234412,OK
2024-11-01 15:00:00,425.6062148944726,OK
2024-11-01 15:05:00,426.73786724555197,OK
2024-11-01 15:10:00,420.9456423031317,OK
2024-11-01 15:15:00,426.0625116963504,OK
2024-11-01 15:20:00,426.17032053860754,OK
2024-11-01 15:25:00,425.0435418317347,OK
2024-11-01 15:30:00,423.3103794376775,OK
2024-11-01 15:35:00,422.25984514517813,OK
2024-11-01 15:40:00,418.5957974757693,OK
2024-11-01 15:45:00,425.72621888314137,OK
2024-11-01 15:50:00,420.8805885898182,OK
2024-11-01 15:55:00,421.11804227238594,OK
2024-11-01 16:00:00,424.86005511886503,OK
2024-11-01 16:05:00,419.5978577952967,OK
2024-11-01 16:10:00,417.29748192130876,OK
2024-11-01 16:15:00,422.2391621857575,OK
2024-11-01 16:20:00,420.5555594225961,OK
2024-11-01 16:25:00,423.79976506823283,OK
2024-11-01 16:30:00,422.67202567857,OK
2024-11-01 16:35:00,417.1947056198308,OK
2024-11-01 16:40:00,420.4961608944624,OK
2024-11-01 16:45:00,421.73326866548064,OK
2024-11-01 16:50:00,417.8157365947058,OK
2024-11-01 16:55:00,419.3534406389424,OK
2024-11-01 17:00:00,418.47987185252595,OK
2024-11-01 17:05:00,416.60839645682745,OK
2024-11-01 17:10:00,420.6581632036569,OK
2024-11-01 17:15:00,420.20666182102684,OK
2024-11-01 17:20:00,418.1853688374112,OK
2024-11-01 17:25:00,416.63229737094883,OK
2024-11-01 17:30:00,416.2115590065984,OK
2024-11-01 17:35:00,419.7831503688864,OK
2024-11-01 17:40:00,416.7655859056658,OK
2024-11-01 17:45:00,420.50845845131664,OK
2024-11-01 17:50:00,414.7895146214955,OK
2024-11-01 17:55:00,421.7098098730737,OK
2024-11-01 18:00:00,415.7153618023214,OK
2024-11-01 18:05:00,420.077356362199,OK
2024-11-01 18:10:00,413.4126971334481,OK
2024-11-01 18:15:00,416.61385070183707,OK
2024-11-01 18:20:00,420.5988073085864,OK
2024-11-01 18:25:00,419.6822103457766,OK
2024-11-01 18:30:00,416.72054995945285,OK
2024-11-01 18:35:00,415.9699441131322,OK
2024-11-01 18:40:00,419.1487496061516,OK
2024-11-01 18:45:00,418.98457813714134,OK
2024-11-01 18:50:00,417.71111606888365,OK
2024-11-01 18:55:00,418.2430935019289,OK
2024-11-01 19:00:00,420.5736915607531,OK
2024-11-01 19:05:00,420.0530207508889,OK
2024-11-01 19:10:00,417.8362745532204,OK
2024-11-01 19:15:00,416.48676936067596,OK
2024-11-01 19:20:00,416.1344661422591,OK
2024-11-01 19:25:00,418.233466308377,OK
2024-11-01 19:30:00,418.8879826395366,OK
2024-11-01 19:35:00,418.3828690737443,OK
2024-11-01 19:40:00,421.91040208934777,OK
2024-11-01 19:45:00,422.0754986865081,OK
2024-11-01 19:50:00,423.8399483687462,OK
2024-11-01 19:55:00,425.57630697044124,OK
2024-11-01 20:00:00,422.445883783129,OK
2024-11-01 20:05:00,423.53299588120365,OK
2024-11-01 20:10:00,422.55957713354354,OK
2024-11-01 20:15:00,423.9271561820299,OK
2024-11-01 20:20:00,425.96817051674003,OK
2024-11-01 20:25:00,424.4034007640681,OK
2024-11-01 20:30:00,426.6653026450992,OK
2024-11-01 20:35:00,426.7874252780799,OK
2024-11-01 20:40:00,429.2302128851979,OK
2024-11-01 20:45:00,425.5539664083802,OK
2024-11-01 20:50:00,425.8448255799379,OK
2024-11-01 20:55:00,429.57660131842874,OK
2024-11-01 21:00:00,428.41291993135803,OK
2024-11-01 21:05:00,429.44809793396064,OK
2024-11-01 21:10:00,430.16705304885636,OK
2024-11-01 21:15:00,432.2474933080083,OK
2024-11-01 21:20:00,426.9194397858522,OK
2024-11-01 21:25:00,427.62035358590595,OK
2024-11-01 21:30:00,429.5196724158042,OK
2024-11-01 21:35:00,426.65740603971943,OK
2024-11-01 21:40:00,432.8187656678654,OK
2024-11-01 21:45:00,426.04790929671213,OK
2024-11-01 21:50:00,434.250928038867,OK
2024-11-01 21:55:00,433.5136022557913,OK
2024-11-01 22:00:00,435.92693305144826,OK
2024-11-01 22:05:00,434.5986208122905,OK
2024-11-01 22:10:00,433.62199587942223,OK
2024-11-01 22:15:00,436.37791962969266,OK
2024-11-01 22:20:00,432.4280398923048,OK
2024-11-01 22:25:00,436.5684671624656,OK
2024-11-01 22:30:00,437.0271043054134,OK
2024-11-01 22:35:00,134.40874369020662,OK
2024-11-01 22:40:00,135.60420351594925,OK
2024-11-01 22:45:00,136.059136625654,OK
2024-11-01 22:50:00,441.2364079558558,OK
2024-11-01 22:55:00,441.53454762973473,OK
2024-11-01 23:00:00,433.87047544092553,OK
2024-11-01 23:05:00,441.62266854841744,OK
2024-11-01 23:10:00,445.77837004284925,OK
2024-11-01 23:15:00,444.08943868116074,OK
2024-11-01 23:20:00,443.1578671425115,OK
2024-11-01 23:25:00,441.9916567134633,OK
2024-11-01 23:30:00,443.61772400311605,OK
2024-11-01 23:35:00,443.59203499736805,OK
2024-11-01 23:40:00,129.77571547649265,OK
2024-11-01 23:45:00,130.90990567337624,OK
2024-11-01 23:50:00,129.36098473682432,OK
2024-11-01 23:55:00,449.6779549136494,OK
2024-11-02 00:00:00,451.0176262012469,OK
2024-11-02 00:05:00,452.48713403162265,OK
2024-11-02 00:10:00,447.8379759923298,OK
2024-11-02 00:15:00,449.5549115568851,OK
2024-11-02 00:20:00,449.63261143770535,OK
2024-11-02 00:25:00,451.54772867045136,OK
2024-11-02 00:30:00,451.72774700583983,OK
2024-11-02 00:35:00,458.63738671307897,OK
2024-11-02 00:40:00,452.9588481176104,OK
2024-11-02 00:45:00,455.09344284887663,OK
2024-11-02 00:50:00,454.6972935561498,OK
2024-11-02 00:55:00,125.5487006287825,OK
2024-11-02 01:00:00,124.51913140051347,OK
2024-11-02 01:05:00,121.57134749873289,OK
2024-11-02 01:10:00,461.3572800135034,OK
2024-11-02 01:15:00,458.4664576014038,OK
2024-11-02 01:20:00,458.9768985230668,OK
2024-11-02 01:25:00,464.55241932894455,OK
2024-11-02 01:30:00,464.75262088908835,OK
2024-11-02 01:35:00,465.05721672251,OK
2024-11-02 01:40:00,464.20888056987445,OK
2024-11-02 01:45:00,467.1647614666611,OK
2024-11-02 01:50:00,467.1851252770224,OK
2024-11-02 01:55:00,465.79483655075205,OK
2024-11-02 02:00:00,122.81797817897737,OK
2024-11-02 02:05:00,120.36157428294608,OK
2024-11-02 02:10:00,121.7474664485074,OK
2024-11-02 02:15:00,462.1704266532448,OK
2024-11-02 02:20:00,468.67177870207536,OK
2024-11-02 02:25:00,466.4706785118542,OK
2024-11-02 02:30:00,464.47644637835964,OK
2024-11-02 02:35:00,467.95727780946277,OK
2024-11-02 02:40:00,469.5514109499332,OK
2024-11-02 02:45:00,465.43125011254756,OK
2024-11-02 02:50:00,469.76407844856425,OK
2024-11-02 02:55:00,466.3157904488946,OK
2024-11-02 03:00:00,468.2739430536805,OK
2024-11-02 03:05:00,469.8277317598371,OK
2024-11-02 03:10:00,118.45231620988868,OK
2024-11-02 03:15:00,118.75260753357516,OK
2024-11-02 03:20:00,118.58873609245524,OK
2024-11-02 03:25:00,472.9782925194974,OK
2024-11-02 03:30:00,472.36323314989954,OK
2024-11-02 03:35:00,472.35245048876413,OK
2024-11-02 03:40:00,470.50556335933067,OK
2024-11-02 03:45:00,475.4488315147673,OK
2024-11-02 03:50:00,471.3040634504609,OK
2024-11-02 03:55:00,472.9186552783661,OK
2024-11-02 04:00:00,478.26379478898474,OK
2024-11-02 04:05:00,472.71670550894487,OK
2024-11-02 04:10:00,119.1522005319289,OK
2024-11-02 04:15:00,117.32927010198561,OK
2024-11-02 04:20:00,115.77864176848522,OK
2024-11-02 04:25:00,476.8642405440227,OK
2024-11-02 04:30:00,481.36035544850836,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,478.404588738001,OK
2024-11-02 04:50:00,480.4182509883616,OK
2024-11-02 04:55:00,478.8474964860194,OK
2024-11-02 05:00:00,476.92158773647026,OK
2024-11-02 05:05:00,483.18383531909114,OK
2024-11-02 05:10:00,480.12947106317233,OK
2024-11-02 05:15:00,475.2947748111344,OK
2024-11-02 05:20:00,481.39780027598596,OK
2024-11-02 05:25:00,477.01922157906887,OK
2024-11-02 05:30:00,480.18200259682675,OK
2024-11-02 05:35:00,115.15148366517309,OK
2024-11-02 05:40:00,115.83056795076686,OK
2024-11-02 05:45:00,115.44336229881374,OK
2024-11-02 05:50:00,476.0622332280294,OK
2024-11-02 05:55:00,481.6484976049743,OK
2024-11-02 06:00:00,476.0702713061931,OK
2024-11-02 06:05:00,481.0744574728692,OK
2024-11-02 06:10:00,478.17163940860223,OK
2024-11-02 06:15:00,477.54808410610497,OK
2024-11-02 06:20:00,477.44916728883976,OK
2024-11-02 06:25:00,477.9399751264061,OK
2024-11-02 06:30:00,113.07467991335034,OK
2024-11-02 06:35:00,112.31565851612432,OK
2024-11-02 06:40:00,115.59259006770822,OK
2024-11-02 06:45:00,477.7840665639591,OK
2024-11-02 06:50:00,474.82560769945513,OK
2024-11-02 06:55:00,477.73944842165986,OK
2024-11-02 07:00:00,480.3638731200291,OK
2024-11-02 07:05:00,473.9268421137865,OK
2024-11-02 07:10:00,476.6641554610375,OK
2024-11-02 07:15:00,474.60998338412634,OK
2024-11-02 07:20:00,475.64941427187705,OK
2024-11-02 07:25:00,469.6661788022462,OK
2024-11-02 07:30:00,476.78096175958007,OK
2024-11-02 07:35:00,116.03505838682288,OK
2024-11-02 07:40:00,117.02387796613239,OK
2024-11-02 07:45:00,116.5783994647813,OK
2024-11-02 07:50:00,471.274520626115,OK
2024-11-02 07:55:00,468.4792574938753,OK
2024-11-02 08:00:00,473.79961184620015,OK
2024-11-02 08:05:00,471.97871293565635,OK
2024-11-02 08:10:00,479.8426127790376,OK
2024-11-02 08:15:00,472.55096188048054,OK
2024-11-02 08:20:00,472.58988972981894,OK
2024-11-02 08:25:00,473.16133583255686,OK
2024-11-02 08:30:00,468.54862883407395,OK
2024-11-02 08:35:00,472.73506136521866,OK
2024-11-02 08:40:00,471.8444223835051,OK
2024-11-02 08:45:00,472.14803171784934,OK
2024-11-02 08:50:00,116.41824873737714,OK
2024-11-02 08:55:00,117.36233058398547,OK
2024-11-02 09:00:00,120.66087679880282,OK
2024-11-02 09:05:00,473.5831063473575,OK
2024-11-02 09:10:00,469.6855622541435,OK
2024-11-02 09:15:00,467.92837334318193,OK
2024-11-02 09:20:00,462.4977992498118,OK
2024-11-02 09:25:00,464.4339014419456,OK
2024-11-02 09:30:00,467.0929811714617,OK
2024-11-02 09:35:00,461.54848516997157,OK
2024-11-02 09:40:00,466.200336297094,OK
2024-11-02 09:45:00,461.0776464796536,OK
2024-11-02 09:50:00,466.37325023085674,OK
2024-11-02 09:55:00,460.0031814063156,OK
2024-11-02 10:00:00,462.37943444456795,OK
2024-11-02 10:05:00,120.51082830949844,OK
2024-11-02 10:10:00,121.44726556838681,OK
2024-11-02 10:15:00,121.48245636629596,OK
2024-11-02 10:20:00,463.08455563122055,OK
2024-11-02 10:25:00,460.3068370465104,OK
2024-11-02 10:30:00,462.0082142977937,OK
2024-11-02 10:35:00,458.6018298968463,OK
2024-11-02 10:40:00,458.38129011976014,OK
2024-11-02 10:45:00,458.51813637094307,OK
2024-11-02 10:50:00,458.09780950121655,OK
2024-11-02 10:55:00,456.17107820109305,OK
2024-11-02 11:00:00,453.87708623321817,OK
2024-11-02 11:05:00,128.65192936981012,OK
2024-11-02 11:10:00,127.55374395960933,OK
2024-11-02 11:15:00,127.20819744014369,OK
2024-11-02 11:20:00,446.14747873496236,OK
2024-11-02 11:25:00,451.98235168903085,OK
2024-11-02 11:30:00,451.6292667890836,OK
2024-11-02 11:35:00,450.1954327871608,OK
2024-11-02 11:40:00,452.5847851014371,OK
2024-11-02 11:45:00,451.27305396166616,OK
2024-11-02 11:50:00,450.4234745016228,OK
2024-11-02 11:55:00,447.56014668277464,OK
2024-11-02 12:00:00,448.56560051368984,OK
2024-11-02 12:05:00,447.0048896798148,OK
2024-11-02 12:10:00,445.0848855305678,OK
2024-11-02 12:15:00,444.39662341032204,OK
2024-11-02 12:20:00,130.59650915343158,OK
2024-11-02 12:25:00,129.80911335632527,OK
2024-11-02 12:30:00,132.6442166276504,OK
2024-11-02 12:35:00,443.1004641101031,OK
2024-11-02 12:40:00,447.80168172435816,OK
2024-11-02 12:45:00,444.19591541593417,OK
2024-11-02 12:50:00,442.27173682317846,OK
2024-11-02 12:55:00,440.13269566262994,OK
2024-11-02 13:00:00,438.4664174064319,OK
2024-11-02 13:05:00,439.27802686267614,OK
2024-11-02 13:10:00,438.77711835886055,OK
2024-11-02 13:15:00,438.7733925488077,OK
2024-11-02 13:20:00,135.41266770824018,OK
2024-11-02 13:25:00,136.05733548388858,OK
2024-11-02 13:30:00,136.51659696474977,OK
2024-11-02 13:35:00,436.1421695682926,OK
2024-11-02 13:40:00,439.8780971904172,OK
2024-11-02 13:45:00,435.0684383758166,OK
2024-11-02 13:50:00,432.3904248527894,OK
2024-11-02 13:55:00,432.56236383180584,OK
2024-11-02 14:00:00,431.9443241759544,OK
2024-11-02 14:05:00,429.0426594641475,OK
2024-11-02 14:10:00,432.54474151743193,OK
2024-11-02 14:15:00,433.0822986512299,OK
2024-11-02 14:20:00,429.63170121255996,OK
2024-11-02 14:25:00,426.28738009792636,OK
2024-11-02 14:30:00,423.8758642510535,OK
2024-11-02 14:35:00,425.96460320929754,OK
2024-11-02 14:40:00,431.51957589601625,OK
2024-11-02 14:45:00,428.6702805893801,OK
2024-11-02 14:50:00,427.24484185399103,OK
2024-11-02 14:55:00,427.31542131236097,OK
2024-11-02 15:00:00,425.1793911369467,OK
2024-11-02 15:05:00,427.37096386649,OK
2024-11-02 15:10:00,425.19456163869035,OK
2024-11-02 15:15:00,423.71882972302666,OK
2024-11-02 15:20:00,422.53475732375415,OK
2024-11-02 15:25:00,425.9901795097952,OK
2024-11-02 15:30:00,424.5118480338605,OK
2024-11-02 15:35:00,429.15246737646976,OK
2024-11-02 15:40:00,424.30326545541004,OK
2024-11-02 15:45:00,423.03743164488856,OK
2024-11-02 15:50:00,424.3722865776482,OK
2024-11-02 15:55:00,421.65006233717884,OK
2024-11-02 16:00:00,420.5451888043786,OK
2024-11-02 16:05:00,425.2846821694324,OK
2024-11-02 16:10:00,418.665489224093,OK
2024-11-02 16:15:00,420.9788597165742,OK
2024-11-02 16:20:00,417.212308877834,OK
2024-11-02 16:25:00,420.9367157298471,OK
2024-11-02 16:30:00,417.70844246344166,OK
2024-11-02 16:35:00,418.61470495022945,OK
2024-11-02 16:40:00,416.74477534786774,OK
2024-11-02 16:45:00,417.4397093902388,OK
2024-11-02 16:50:00,417.89579466303303,OK
2024-11-02 16:55:00,420.09760518644816,OK
2024-11-02 17:00:00,419.5711559639726,OK
2024-11-02 17:05:00,417.5985925448635,OK
2024-11-02 17:10:00,415.89461648908144,OK
2024-11-02 17:15:00,417.38222305634423,OK
2024-11-02 17:20:00,413.7995762693899,OK
2024-11-02 17:25:00,416.59540539293914,OK
2024-11-02 17:30:00,417.9649030185328,OK
2024-11-02 17:35:00,417.14744684224627,OK
2024-11-02 17:40:00,416.8699671601737,OK
2024-11-02 17:45:00,416.0300325600706,OK
2024-11-02 17:50:00,411.9844542250679,OK
2024-11-02 17:55:00,417.8382174303644,OK
2024-11-02 18:00:00,416.86860048921824,OK
2024-11-02 18:05:00,417.16235832099477,OK
2024-11-02 18:10:00,418.7676890994034,OK
2024-11-02 18:15:00,418.7200125240973,OK
2024-11-02 18:20:00,420.84918389307825,OK
2024-11-02 18:25:00,418.90445820110256,OK
2024-11-02 18:30:00,419.82500609476205,OK
2024-11-02 18:35:00,422.13764402849307,OK
2024-11-02 18:40:00,420.29572167857424,OK
2024-11-02 18:45:00,420.92223798023207,OK
2024-11-02 18:50:00,417.5191396815612,OK
2024-11-02 18:55:00,417.2745508003324,OK
2024-11-02 19:00:00,420.73809170944037,OK
2024-11-02 19:05:00,419.04031250149797,OK
2024-11-02 19:10:00,423.30086676998974,OK
2024-11-02 19:15:00,420.17023845022794,OK
2024-11-02 19:20:00,417.43887174805764,OK
2024-11-02 19:25:00,417.08376208308914,OK
2024-11-02 19:30:00,421.40555250755153,OK
2024-11-02 19:35:00,416.99239650672234,OK
2024-11-02 19:40:00,423.33047515149144,OK
2024-11-02 19:45:00,422.2519114121035,OK
2024-11-02 19:50:00,418.5293461723637,OK
2024-11-02 19:55:00,415.9681668824787,OK
2024-11-02 20:00:00,418.904098595128,OK
2024-11-02 20:05:00,420.5097494701273,OK
2024-11-02 20:10:00,424.9215286286672,OK
2024-11-02 20:15:00,424.9595510548997,OK
2024-11-02 20:20:00,420.8617527121571,OK
2024-11-02 20:25:00,422.6311659016978,OK
2024-11-02 20:30:00,424.31283244299533,OK
2024-11-02 20:35:00,422.9183979606512,OK
2024-11-02 20:40:00,422.84088570100505,OK
2024-11-02 20:45:00,421.80093788173804,OK
2024-11-02 20:50:00,423.20959702969844,OK
2024-11-02 20:55:00,422.28097765717274,OK
2024-11-02 21:00:00,425.71106568707415,OK
2024-11-02 21:05:00,427.210954009679,OK
2024-11-02 21:10:00,425.4411479184526,OK
2024-11-02 21:15:00,430.46825436019395,OK
2024-11-02 21:20:00,422.36363565839895,OK
2024-11-02 21:25:00,428.544575447853,OK
2024-11-02 21:30:00,429.1574735604166,OK
2024-11-02 21:35:00,429.1370069626336,OK
2024-11-02 21:40:00,427.16529897400324,OK
2024-11-02 21:45:00,429.923168908539,OK
2024-11-02 21:50:00,435.73228905852807,OK
2024-11-02 21:55:00,429.2295134296279,OK
2024-11-02 22:00:00,433.5786760561244,OK
2024-11-02 22:05:00,433.2148557848169,OK
2024-11-02 22:10:00,136.87015822386698,OK
2024-11-02 22:15:00,138.80016529917773,OK
2024-11-02 22:20:00,136.4419435968995,OK
2024-11-02 22:25:00,434.9487197922657,OK
2024-11-02 22:30:00,436.8373011846883,OK
2024-11-02 22:35:00,432.8563189365482,OK
2024-11-02 22:40:00,433.78669000951874,OK
2024-11-02 22:45:00,438.99315834773085,OK
2024-11-02 22:50:00,439.43351764003893,OK
2024-11-02 22:55:00,440.9954561853646,OK
2024-11-02 23:00:00,438.67079495355046,OK
2024-11-02 23:05:00,133.87506528842522,OK
2024-11-02 23:10:00,132.8906973459302,OK
2024-11-02 23:15:00,133.9898961464739,OK
2024-11-02 23:20:00,444.815959015924,OK
2024-11-02 23:25:00,444.056516865573,OK
2024-11-02 23:30:00,448.13614665347944,OK
2024-11-02 23:35:00,444.1278791139871,OK
2024-11-02 23:40:00,441.9604577006333,OK
2024-11-02 23:45:00,445.2823331763705,OK
2024-11-02 23:50:00,444.6867865279911,OK
2024-11-02 23:55:00,450.5947044509662,OK
2024-11-03 00:00:00,449.5733897775604,OK
2024-11-03 00:05:00,452.5312335675699,OK
2024-11-03 00:10:00,128.33878971535626,OK
2024-11-03 00:15:00,129.6523360768185,OK
2024-11-03 00:20:00,126.49577174009146,OK
2024-11-03 00:25:00,456.6011498532355,OK
2024-11-03 00:30:00,457.6053925459246,OK
