timestamp,high_side_pressure_psig,suction_pressure_psig,liquid_line_temp_c,suction_line_temp_c,outdoor_temp_c,return_air_temp_c,supply_air_temp_c,top_of_outdoor_unit_temp_c,electrical_power_w,supplemental_heat_power_w,compressor_frequency_hz,eev_position_pct,airflow_cfm,defrost_flag,refrigerant_type
2024-11-01 02:15:00,121.3533767518972,195.35944992009004,-0.4355369286063749,28.27945442057759,0.24130695943151084,20.889915803647913,19.250209795595943,13.787294239635083,-14.06538047569904,7342.824185729018,71.95899534702295,50.00000000000013,0.0,True,R410A
2024-11-01 02:20:00,468.40002389735224,79.14916045612738,48.184968601146046,1.3961599127096858,-0.6210911937287266,20.551918478420205,26.257460120997024,-1.3057203991591662,2485.616783024906,0.0,72.79722358354161,49.9999999999997,993.5666830024995,False,R410A
2024-11-01 02:25:00,464.57312561784534,81.16917101887864,48.88312760810101,2.090430297649,0.2919165968127199,20.999300062446835,26.49727305604302,-3.722834791646113,2374.448553691773,0.0,71.85534204396183,49.99999999999979,982.264104527542,False,R410A
2024-11-01 02:30:00,467.6838260232511,79.9770071677144,48.96698782248113,2.170439793283657,0.23267485663372392,21.062936138923178,26.506183818598046,-2.193089021319806,2539.8143345138383,0.0,72.40982039511076,49.99999999999963,988.9178447413292,False,R410A
2024-11-01 02:35:00,461.39341148017184,82.66701586958051,47.95421883198181,2.453604114133135,0.3512297690083448,21.517151689682372,27.116092422518896,0.9365414345925652,2385.4453924145114,0.0,71.17371700498589,49.99999999999964,974.0846040598306,False,R410A
2024-11-01 02:40:00,466.7279163312989,79.97771948093441,48.216554400408185,2.5035361977139683,-0.34439784650000416,21.418625913115047,26.552681510536722,-0.19012935656998808,2603.7746732642554,0.0,72.50084702180693,49.99999999999983,990.0101642616833,False,R410A
2024-11-01 02:45:00,472.9663852851601,76.85951197998648,49.58487915462872,1.5336094771053599,-0.8869197562636005,20.447817405437238,26.577922157546315,-5.297532880250035,2606.474545023492,0.0,74.0597672980704,49.99999999999907,1008.7172075768448,False,R410A
2024-11-01 02:50:00,467.61036688726495,79.96153377127631,47.9704246432491,1.651266981365696,-0.4843482072710281,21.206102335606474,26.237639240147633,-0.8875857193621297,2529.286655612072,0.0,72.57890188429718,49.99999999999959,990.9468226115661,False,R410A
2024-11-01 02:55:00,464.0893228548308,81.91806655022053,48.31478620904163,2.0759489012871257,-0.22007359833873658,20.618450751225414,25.85669443852236,-1.6722203251306098,2456.32235324519,0.0,71.65005602670097,49.999999999999815,979.8006723204116,False,R410A
2024-11-01 03:00:00,120.99573768887593,195.66255384971893,1.128519267313824,26.567027719266477,0.3365054838987121,21.39031497715175,19.070627284295732,14.844896385916062,4.359783665072606,7352.733579846494,72.01562045626568,49.99999999999993,0.0,True,R410A
2024-11-01 03:05:00,120.51061008576285,195.56973006581188,0.0655561871310286,27.79962724756004,-0.1724070320017298,20.443865087460722,18.193138687957298,15.61029951323457,1.8050853361657548,7362.9925788981445,72.0742433079894,49.99999999999994,0.0,True,R410A
2024-11-01 03:10:00,116.57689554652805,189.23819158515607,-1.3826035224948126,26.32856677078073,-0.9892642092479476,20.64161485969791,18.482734423857288,14.997305540051094,-16.976162077190256,7698.179574002404,73.98959756572802,50.000000000008455,0.0,True,R410A
2024-11-01 03:15:00,468.883907776711,79.64151840653344,48.78763269500472,1.667350312775041,-0.62630197052769,20.562605436258362,26.917407887342588,-0.4704196783662268,2452.9297004350256,0.0,72.88652891645054,49.99999999999965,994.6383469974065,False,R410A
2024-11-01 03:20:00,473.1387165812563,77.54252414096263,48.732203281686765,1.120158500634078,-0.5732504104520231,20.951567961235398,26.653755784120765,-0.1978052909118817,2643.2698464761434,0.0,73.91255370985185,49.999999999999474,1006.9506445182221,False,R410A
2024-11-01 03:25:00,470.96722706093493,78.61424951905268,48.08109582845569,1.643722877570195,-0.4482521529579895,21.380196166466266,25.977509352713632,-0.9444486135057353,2583.2895204998485,0.0,73.40841000088639,49.99999999999951,1000.9009200106367,False,R410A
2024-11-01 03:30:00,474.8005882427595,76.48663234518938,49.53291617397915,1.4551376885832932,-1.3154194097369125,20.342702836204374,26.31672360837122,-1.9767578194010997,2634.9697365936418,0.0,74.48639509478161,49.99999999999924,1013.8367411373792,False,R410A
2024-11-01 03:35:00,474.05263610536844,77.12438475692775,49.63258004027324,0.8886481651661784,-1.4521863294266633,21.312566687052403,26.404866001624256,-3.2245566102984258,2706.4148682617615,0.0,74.19643423999568,49.99999999999923,1010.3572108799481,False,R410A
2024-11-01 03:40:00,474.4680294630073,76.93695948673975,48.96122127127528,1.9846420128795137,-1.2596450845395442,20.70634274957604,26.046399570701137,-0.7490900429054099,2723.267441236047,0.0,74.31113228616417,49.99999999999907,1011.7335874339699,False,R410A
2024-11-01 03:45:00,470.9706367223439,78.75324592601224,48.6046768560061,1.391832798537639,-0.5533471140873987,20.559790338972462,26.42590887082788,-1.7485646223960267,2618.6297729744183,0.0,73.44878584814462,49.99999999999953,1001.3854301777355,False,R410A
2024-11-01 03:50:00,471.60235480699487,78.60736721312186,48.34041243291183,0.5832982985113492,-0.7050027934064046,20.61219367578988,26.479512175405667,-0.8826112460602652,2559.9387485779766,0.0,73.52318700926067,49.99999999999953,1002.2782441111281,False,R410A
2024-11-01 03:55:00,472.88876142130584,77.8384313476393,48.893139513009444,0.7614876447872994,-0.9247470043220446,21.885923257820167,26.752404061746823,-1.7517897919942684,2533.2842559885776,0.0,73.91495283531529,49.99999999999938,1006.9794340237834,False,R410A
2024-11-01 04:00:00,477.27095059551664,75.79320769863743,49.0641950087912,0.3531210495090188,-1.3969959724961265,21.526507228814364,26.224173914359444,-3.9691004025374745,2729.278070700109,0.0,74.92101120067414,49.9999999999988,1019.0521344080897,False,R410A
2024-11-01 04:05:00,474.7486979673397,76.9317943136838,48.63888827204615,1.1035240883796529,-0.9649006177475886,20.43525572192813,25.81696184603917,-1.2524329950837172,2712.3316319460287,0.0,74.38507897439408,49.999999999999226,1012.6209476927289,False,R410A
2024-11-01 04:10:00,115.67811969894093,187.2946552931123,-0.40783765087393176,26.172452983811613,-1.3664798272932481,21.137602709654153,18.9103922238319,12.351555752135749,-0.8653749196055213,7823.872723125807,74.70784413214747,50.00000000003858,0.0,True,R410A
2024-11-01 04:15:00,117.76503571028654,190.44515706643728,-0.6486196814494074,26.96914596877114,-0.7468620546863101,20.69062090760202,18.798944175069227,14.446358119509599,-25.553983715094425,7658.6531314384565,73.76373217964831,50.000000000004746,0.0,True,R410A
2024-11-01 04:20:00,116.63396233659745,190.4169283881111,-0.6169565037229188,27.01632580186436,-1.1992298200611247,20.837358593256045,19.00427396048558,12.561539640101199,1.2768919027146117,7666.103920208158,73.80630811547519,50.000000000005684,0.0,True,R410A
2024-11-01 04:25:00,472.9221181634275,77.9569569947806,49.43758888290459,0.7814207982543921,-0.22836356482523812,20.981331780081472,26.78189225839461,-4.714185874938577,2525.3410551660068,0.0,73.98903759583567,49.99999999999957,1007.868451150028,False,R410A
2024-11-01 04:30:00,477.83742950716515,75.54939033914707,49.83408364243787,0.8076203120959078,-1.6832451745388275,21.28573694949653,27.03562031358139,-5.0316861804796345,2695.1895449968456,0.0,75.19617475748791,49.99999999999895,1022.3540970898549,False,R410A
2024-11-01 04:35:00,483.2679960348931,72.94435186427435,49.73805691888556,0.06117816718745245,-2.198404624680033,21.822482849664283,26.64121897758292,-1.5577577567338805,2826.3071400333793,0.0,76.51896505409044,49.99999999999778,1038.2275806490854,False,R410A
2024-11-01 04:40:00,481.3936132403297,73.97941917598888,49.89644034624058,0.5697315212121827,-1.8436123889039324,20.71955052906808,26.67907001885492,-3.047067106325723,2723.315689258645,0.0,76.0271040926796,49.999999999998224,1032.3252491121552,False,R410A
2024-11-01 04:45:00,473.9879520874555,78.00664135240659,48.87580887680985,0.8207219175241701,-1.1370026456403926,20.592829722862547,26.586367120638588,-2.5887364455289372,2558.3356727682926,0.0,74.02753098384046,49.99999999999926,1008.3303718060855,False,R410A
2024-11-01 04:50:00,477.92822750262303,75.54914118696725,49.693857756606874,0.9684291915325591,-1.6304871540165526,20.689467415025575,26.612167860134065,-1.768489510297798,2772.616419649232,0.0,75.26566918458278,49.999999999998494,1023.1880302149934,False,R410A
2024-11-01 04:55:00,479.5455984078405,75.18654989579933,49.70867563270408,-0.39910546262185176,-1.7184043372362958,21.33079886534605,26.95273486263606,-2.4340805083671833,2649.5309074888746,0.0,75.43421383926665,49.99999999999869,1025.2105660712,False,R410A
2024-11-01 05:00:00,473.1740781205509,77.78080552811896,48.88951291738882,0.19801711907717323,-1.3820021581999113,20.627979182298574,26.13133291268656,-0.8172301697785592,2682.0626039569147,0.0,74.21558146085579,49.999999999999126,1010.5869775302696,False,R410A
2024-11-01 05:05:00,475.10638670671375,77.19550158070639,48.53049911410984,0.13290118952673557,-1.1286211397657664,21.018283249595616,25.790159489421868,-2.7720779165921927,2543.6714385717523,0.0,74.52039593485532,49.999999999999076,1014.2447512182638,False,R410A
2024-11-01 05:10:00,478.543092299789,75.63978457565203,49.55682560111397,0.35966308280775044,-2.1397093149859137,20.18224857985963,25.96520606245841,-1.934088881368516,2682.9453752141544,0.0,75.28988552701658,49.99999999999895,1023.478626324199,False,R410A
2024-11-01 05:15:00,479.46368675254405,75.28366236907965,49.445536958506004,0.8709601217426769,-1.204416403821217,20.848213053148562,26.344428105470886,0.23933786018098546,2749.0748902377295,0.0,75.4604578730924,49.999999999998636,1025.5254944771089,False,R410A
2024-11-01 05:20:00,478.9769770855699,75.53401460279454,48.55293324366479,0.03476980298796245,-1.4262678911987046,20.925708285180356,26.74693030537979,-2.4034381157265656,2752.1976001534213,0.0,75.32831831338444,49.999999999998856,1023.9398197606133,False,R410A
2024-11-01 05:25:00,477.9313975883215,76.04291989624897,49.6537808002737,0.22838674307866436,-1.3415298471431039,21.42076118635445,26.844908487366634,-1.846536144738489,2781.5331337609077,0.0,75.06653310887823,49.99999999999896,1020.7983973065388,False,R410A
2024-11-01 05:30:00,116.1713307662677,189.1289184357761,-0.6705086822314718,26.73881128399247,-1.674172372082832,20.876905998293907,18.72404494229258,12.18578000360952,12.89685447197253,7753.612908423502,74.30635947670572,50.000000000017195,0.0,True,R410A
2024-11-01 05:35:00,114.54643280141494,186.59250976359277,-0.2774487774461478,26.744787046643204,-1.779385617038529,21.816576558051267,18.714312121592645,12.605393696957224,10.311768891454692,7889.569455267718,75.08325403010124,50.000000000075815,0.0,True,R410A
2024-11-01 05:40:00,115.70250725233788,187.3742275129503,-1.6139968121610269,26.34278928782202,-1.0015945242591802,21.15993755954315,19.535944493758727,14.041322641542074,5.3915358980583195,7846.439321175243,74.83679612100138,50.00000000004944,0.0,True,R410A
2024-11-01 05:45:00,475.53725977372494,77.03253749270766,48.95836930125025,0.4296578550086997,-0.058261246921169185,21.390105658052843,26.222726115496773,-2.133531408535269,2564.8391666584553,0.0,74.6072673320661,49.99999999999901,1015.2872079847931,False,R410A
2024-11-01 05:50:00,481.4055720395217,73.97277466466598,49.25145736811202,-0.7475881427876981,-1.7164827715917437,21.27664140167125,26.457623258300536,-1.9604575505080737,2724.512428773926,0.0,76.14978102221771,49.999999999998195,1033.7973722666125,False,R410A
2024-11-01 05:55:00,477.1671652651545,76.12758562062167,49.52226938104504,0.15687487400938854,-1.2461815473267657,21.889032746633536,26.739020672502257,-1.632325884605458,2689.5512038111287,0.0,75.11452914080411,49.999999999998735,1021.3743496896493,False,R410A
2024-11-01 06:00:00,480.27933102852364,74.70938785535681,49.790107920115496,0.6701324366859093,-1.7611061713475005,20.926612726340135,26.84426750706615,-3.7366278756595177,2801.657055492734,0.0,75.83719687956352,49.99999999999831,1030.0463625547623,False,R410A
2024-11-01 06:05:00,486.3508321768023,72.11196707365544,49.76373224162343,-0.5137108744498329,-2.813423037402122,21.5730440115913,27.20852908183833,-2.043867596064253,2916.0611284100964,0.0,77.11834775737813,49.999999999996916,1045.4201730885377,False,R410A
2024-11-01 06:10:00,485.1121692965733,72.60662806377282,49.98716805506768,-0.8027712498834201,-2.1342917697993644,20.57966954547876,25.39972131627165,-4.175528938181864,2798.2202471385153,0.0,76.86568798951893,49.99999999999753,1042.388255874227,False,R410A
2024-11-01 06:15:00,482.27283129624,74.06022354103042,48.80643584320462,0.5570470841654017,-2.3913871033281446,21.51805873588778,27.074061838396688,-3.325946808006493,2744.9542050455193,0.0,76.12204980439813,49.999999999998224,1033.4645976527775,False,R410A
2024-11-01 06:20:00,477.9671624815479,75.89540094350218,49.921525732823916,0.09627677042684962,-1.9742920280850123,21.185412103926822,26.46171304166197,-4.381631563008844,2715.6045024753307,0.0,75.22223295708612,49.999999999998636,1022.6667954850334,False,R410A
2024-11-01 06:25:00,479.16601600234407,75.4366161524761,49.15477141152739,0.989829734589928,-2.1022068527828517,20.81191734502392,26.20619931637156,-0.6531250471447256,2749.230177225523,0.0,75.44029611030261,49.99999999999855,1025.2835533236314,False,R410A
2024-11-01 06:30:00,478.8823710253536,75.64802581203165,49.47611641261303,1.0438773711906935,-1.365209323808879,20.979895284818635,26.418555173023606,-3.161802469886847,2674.842625398202,0.0,75.31585223551872,49.99999999999859,1023.7902268262246,False,R410A
2024-11-01 06:35:00,474.05683942321156,77.79957778817422,48.3853161330951,0.8964553548620074,-1.1487746748035774,20.74502791110074,25.646673795410717,-1.4838660049057748,2627.3502374389896,0.0,74.26310091665066,49.99999999999905,1011.1572109998078,False,R410A
2024-11-01 06:40:00,482.1577775974425,73.9842788630498,49.50475362219183,-0.8105153262493309,-2.0309831325921737,21.33787180826839,26.01596254689157,-2.405220093733147,2755.561111320426,0.0,76.12248112512697,49.99999999999814,1033.4697735015236,False,R410A
2024-11-01 06:45:00,478.6386712508002,75.43728515685915,49.389751330226844,1.4386877650254046,-1.7106837237626782,20.92927495266962,26.819051150573625,-1.5487025648750348,2692.5859416382127,0.0,75.41212508529495,49.99999999999865,1024.9455010235392,False,R410A
2024-11-01 06:50:00,477.96328724450433,75.8406391410218,49.449442347259804,0.5868543338119812,-1.9444986566797597,21.220240521115965,26.85627655846633,-0.9227531446412032,2655.2356300011197,0.0,75.21356738864058,49.99999999999897,1022.5628086636871,False,R410A
2024-11-01 06:55:00,480.5442359074159,74.57831745326057,49.92845953487684,-0.08006788184773986,-2.119343641292666,20.573278798036842,26.508341803156714,-2.822199633489385,2739.3901516896426,0.0,75.83624873897489,49.99999999999822,1030.0349848676985,False,R410A
2024-11-01 07:00:00,113.44026793241734,185.4440899073778,-1.0064907464106034,26.752035669233813,-1.9121561500297493,21.006362103851092,18.84361591847091,14.285820953109235,11.041491088595677,7954.109900853799,75.45205657630743,50.000000000137845,0.0,True,R410A
2024-11-01 07:05:00,112.52984571993723,182.51301662155896,-1.7997627290710694,26.185033193054924,-2.587699634623356,20.570630380305882,19.01403522033061,14.164203518370632,0.3932795670124148,8000.0,76.3322364009115,49.99999999997552,0.0,True,R410A
2024-11-01 07:10:00,115.67632926862987,188.4669356999431,-0.7794200176617645,27.394966885708335,-1.4117653178249923,21.519901657117146,18.660824593688496,15.523456889636686,-0.32932728139290934,7791.17580123221,74.52100457846977,50.000000000026894,0.0,True,R410A
2024-11-01 07:15:00,480.2520762665217,74.77329755686235,50.36761256286826,-0.19058790486887622,-2.1838059474477993,21.26233243583421,26.31741761152093,-4.3574907108073075,2752.211265026912,0.0,75.71882802105785,49.99999999999869,1028.6259362526944,False,R410A
2024-11-01 07:20:00,473.30188966933844,78.25718541105051,49.27888180417548,1.1671995551683607,-0.8187344625587375,20.677544385560154,26.48902406202028,-1.3346002408662017,2689.0035252505922,0.0,73.98407430243768,49.99999999999909,1007.8088916292519,False,R410A
2024-11-01 07:25:00,477.96241073833363,75.88941174612907,49.400077183961535,-0.1508428241505182,-1.3596163898380023,21.623138024089386,26.250634973551136,-2.532492182642919,2671.2292566453834,0.0,75.1158154180561,49.999999999998764,1021.3897850166733,False,R410A
2024-11-01 07:30:00,474.89545237517297,77.39078181316498,49.63513926603917,1.1590561139884314,-1.5622028206741523,20.590445592374042,26.619177313022952,-5.633097816031793,2611.3641668795985,0.0,74.34822216776436,49.999999999999055,1012.1786660131723,False,R410A
2024-11-01 07:35:00,476.9547807179699,76.1554295570349,49.888447960284076,0.5192695587820744,-1.5582472856787317,21.788453277087438,26.35239572090941,-4.74721128906283,2640.488835753115,0.0,74.93851551280866,49.99999999999879,1019.262186153704,False,R410A
2024-11-01 07:40:00,476.6120688115324,76.2291204875277,49.659906725613595,0.6930062189026347,-0.8906804444457601,20.885049831110443,26.273296502014603,-1.835160672614263,2628.539103801643,0.0,74.89499681768154,49.999999999999154,1018.7399618121786,False,R410A
2024-11-01 07:45:00,477.8788724473493,75.65757463923842,48.707347664394355,0.34727652086321864,-1.873777486520034,20.279661449023063,26.86381241485588,-2.189040919649453,2716.5139694585255,0.0,75.15909723443309,49.999999999999,1021.9091668131971,False,R410A
2024-11-01 07:50:00,475.68978892819985,76.38193518487378,48.88861214818104,0.46204929006800916,-1.2844649542992908,21.359931444806836,26.593661354847143,-1.3147383068229823,2668.85669691051,0.0,74.82491259927562,49.999999999998934,1017.8989511913076,False,R410A
2024-11-01 07:55:00,475.5595229384252,76.53474994421751,49.149235134558,0.1836681642283231,-1.3505596685634549,20.85260926682636,25.48457043256719,-3.3363895231708467,2556.99769732902,0.0,74.76443249752865,49.99999999999923,1017.1731899703439,False,R410A
2024-11-01 08:00:00,113.34581947142729,185.15708833819454,-1.343970783507426,26.661433813466743,-1.4059150265231035,20.96037257809546,19.343347504414226,13.084244435834819,-1.0831204574239837,7956.823452856381,75.46756258775075,50.00000000014129,0.0,True,R410A
2024-11-01 08:05:00,114.29145274368439,186.4456220999615,-1.5491978265971196,27.20632740130888,-1.4498845646546175,20.788900412081546,19.62498804967284,15.456244892068472,-2.7307187822378056,7888.483615971643,75.07704923412368,50.00000000007482,0.0,True,R410A
2024-11-01 08:10:00,114.68157354449811,185.8705112202795,-1.0468960721114746,26.1063354317082,-1.7447190322138812,20.530814013841223,19.840638840041258,14.380268370665467,25.27493176263842,7915.365636092864,75.2306607776735,50.00000000009719,0.0,True,R410A
2024-11-01 08:15:00,470.5115903326341,79.13423830492647,49.46032934277948,1.5398222146090972,-0.716918801434585,21.654257708530572,26.547312649506633,-3.1207579086637294,2500.6612403666713,0.0,73.4738960757529,49.99999999999976,1001.6867529090349,False,R410A
2024-11-01 08:20:00,476.4088145998729,76.29532180654874,49.91476316958373,0.7958545653366189,-1.3958262638073815,20.298374215136324,25.644992184283367,-4.029554871971012,2657.5697858118324,0.0,74.840474493987,49.999999999999176,1018.085693927844,False,R410A
2024-11-01 08:25:00,472.226041491066,78.67460073903479,49.46138708753917,1.1925598319423938,-0.8389976284168829,20.494729834570112,26.480024930340317,-4.176920931130702,2587.4737860408904,0.0,73.62297814746407,49.999999999999496,1003.4757377695689,False,R410A
2024-11-01 08:30:00,475.39662211781655,76.64478925095067,48.70395336293139,-0.059898287030020536,-1.692333856944867,20.977561382347012,26.854603700979798,-3.550670672104375,2649.7158733821852,0.0,74.59320084069532,49.99999999999913,1015.1184100883439,False,R410A
2024-11-01 08:35:00,474.049468038405,77.49186577218458,49.291708392374574,0.2820138009157914,-0.6942609412495444,20.26794877920518,26.18078440376596,-1.110058933116913,2567.1414162408337,0.0,74.13437504705783,49.99999999999909,1009.612500564694,False,R410A
2024-11-01 08:40:00,477.0417514378383,75.58804523038705,49.093819609515904,0.07939685109940164,-1.2101820969655155,20.657149766966832,26.743631147780803,-4.478540489614481,2632.6742465960638,0.0,75.06022434664962,49.99999999999892,1020.7226921597955,False,R410A
2024-11-01 08:45:00,474.8277316996029,76.81037220987865,48.33944568670435,-0.28814083163123105,-1.5318951779062224,21.4197060152925,26.347658926849995,-2.0441943324580416,2643.4705673970293,0.0,74.43727693969053,49.99999999999905,1013.2473232762865,False,R410A
2024-11-01 08:50:00,472.7144634299808,77.6625780258917,48.86194442316277,1.6964420460318923,-1.0977910085760414,21.70511894880897,27.1548026073819,-1.5112325084232463,2647.8070095263975,0.0,74.01514663784184,49.99999999999902,1008.1817596541019,False,R410A
2024-11-01 08:55:00,118.64312531759506,192.55506013691362,0.11327272036063929,27.63475585213687,-0.6166214632592508,20.936462355927738,18.305499489298516,14.00371380214,27.08162746699926,7542.183516858545,73.09819152490597,50.00000000000046,0.0,True,R410A
2024-11-01 09:00:00,117.98915563870496,190.41717661129596,-0.6221949645119464,27.13245350622926,-1.199521609721053,21.082757119096243,18.792164502665813,16.318817090564053,-6.930643540171274,7648.398089349912,73.70513193914235,50.00000000000425,0.0,True,R410A
2024-11-01 09:05:00,118.04971826325333,192.63434427580242,0.4842970508287132,26.380274455391856,-1.0846465153029126,20.84492506621015,18.975830031085593,16.29973515012583,-20.75761115846426,7533.612672240981,73.04921526994846,50.000000000000355,0.0,True,R410A
