timestamp,suction_line_temp_c,data_quality_flag
2024-11-01 11:40:00,3.3158453995891795,OK
2024-11-01 11:45:00,4.424227221131533,OK
2024-11-01 11:50:00,3.936947088420285,OK
2024-11-01 11:55:00,2.2562059336516165,OK
2024-11-01 12:00:00,29.675569710271073,OK
2024-11-01 12:05:00,30.173795245340877,OK
2024-11-01 12:10:00,31.057200264086863,OK
2024-11-01 12:15:00,4.534651484159209,OK
2024-11-01 12:20:00,3.307427750877217,OK
2024-11-01 12:25:00,4.245005334818754,OK
2024-11-01 12:30:00,3.605701640284524,OK
2024-11-01 12:35:00,5.387152499471609,OK
2024-11-01 12:40:00,4.598446545206415,OK
2024-11-01 12:45:00,4.80773065772458,OK
2024-11-01 12:50:00,5.0214819086741445,OK
2024-11-01 12:55:00,5.623050850190841,OK
2024-11-01 13:00:00,5.527409517883486,OK
2024-11-01 13:05:00,5.565385022501309,OK
2024-11-01 13:10:00,5.053624846133086,OK
2024-11-01 13:15:00,4.905628572735744,OK
2024-11-01 13:20:00,5.900067640480419,OK
2024-11-01 13:25:00,31.559191136032737,OK
2024-11-01 13:30:00,31.014210676125447,OK
2024-11-01 13:35:00,31.094766281446827,OK
2024-11-01 13:40:00,6.168514596332263,OK
2024-11-01 13:45:00,6.297515676185066,OK
2024-11-01 13:50:00,5.474889511353127,OK
2024-11-01 13:55:00,5.827296464671565,OK
2024-11-01 14:00:00,6.3144568190146915,OK
2024-11-01 14:05:00,6.617657237082377,OK
2024-11-01 14:10:00,6.02833878598801,OK
2024-11-01 14:15:00,6.749593299937571,OK
2024-11-01 14:20:00,6.079430794731589,OK
2024-11-01 14:25:00,6.394447940870655,OK
2024-11-01 14:30:00,6.904216772979648,OK
2024-11-01 14:35:00,5.674025446481301,OK
2024-11-01 14:40:00,6.211915275406483,OK
2024-11-01 14:45:00,5.695960160212345,OK
2024-11-01 14:50:00,6.238404881917837,OK
2024-11-01 14:55:00,5.766927282269308,OK
2024-11-01 15:00:00,7.462890569243005,OK
2024-11-01 15:05:00,7.078747873915271,OK
2024-11-01 15:10:00,7.452738233827005,OK
2024-11-01 15:15:00,6.965561523448532,OK
2024-11-01 15:20:00,7.337786980293593,OK
2024-11-01 15:25:00,6.610333804372338,OK
2024-11-01 15:30:00,7.419773945573643,OK
2024-11-01 15:35:00,7.713246466175871,OK
2024-11-01 15:40:00,6.948595921222951,OK
2024-11-01 15:45:00,7.438342474289095,OK
2024-11-01 15:50:00,6.904495201924679,OK
2024-11-01 15:55:00,7.524960506444088,OK
2024-11-01 16:00:00,6.494310617545433,OK
2024-11-01 16:05:00,8.610271265272782,OK
2024-11-01 16:10:00,7.451455682129296,OK
2024-11-01 16:15:00,6.562922406026089,OK
2024-11-01 16:20:00,7.779631864476449,OK
2024-11-01 16:25:00,7.008115856460986,OK
2024-11-01 16:30:00,6.637293074398146,OK
2024-11-01 16:35:00,8.369577564899515,OK
2024-11-01 16:40:00,6.704795843246581,OK
2024-11-01 16:45:00,7.089270333144757,OK
2024-11-01 16:50:00,7.753149825075926,OK
2024-11-01 16:55:00,8.273889567950821,OK
2024-11-01 17:00:00,8.457537294043785,OK
2024-11-01 17:05:00,8.744026280699417,OK
2024-11-01 17:10:00,7.524091650459557,OK
2024-11-01 17:15:00,6.422043980973789,OK
2024-11-01 17:20:00,8.12238322777188,OK
2024-11-01 17:25:00,8.905661881592193,OK
2024-11-01 17:30:00,8.92710493700755,OK
2024-11-01 17:35:00,7.916227570088058,OK
2024-11-01 17:40:00,7.582181787831429,OK
2024-11-01 17:45:00,7.3817361843364875,OK
2024-11-01 17:50:00,9.384302367331058,OK
2024-11-01 17:55:00,6.875309599552188,OK
2024-11-01 18:00:00,7.777430775783517,OK
2024-11-01 18:05:00,8.293882870583966,OK
2024-11-01 18:10:00,8.398221623096966,OK
2024-11-01 18:15:00,7.55779692769391,OK
2024-11-01 18:20:00,8.413655893472757,OK
2024-11-01 18:25:00,8.032885895120698,OK
2024-11-01 18:30:00,8.00180037203804,OK
2024-11-01 18:35:00,7.635867783189122,OK
2024-11-01 18:40:00,8.886897538090182,OK
2024-11-01 18:45:00,7.881979072991156,OK
2024-11-01 18:50:00,8.915407087149363,OK
2024-11-01 18:55:00,8.549716878093927,OK
2024-11-01 19:00:00,7.350813598603206,OK
2024-11-01 19:05:00,7.461422436815884,OK
2024-11-01 19:10:00,8.657631136790522,OK
2024-11-01 19:15:00,8.903936328740548,OK
2024-11-01 19:20:00,7.341903356949221,OK
2024-11-01 19:25:00,8.334309040901537,OK
2024-11-01 19:30:00,7.782763543856323,OK
2024-11-01 19:35:00,7.398911519772733,OK
2024-11-01 19:40:00,7.479569159539661,OK
2024-11-01 19:45:00,6.783276184944202,OK
2024-11-01 19:50:00,6.932416854328117,OK
2024-11-01 19:55:00,6.57292261535467,OK
2024-11-01 20:00:00,7.111979104688599,OK
2024-11-01 20:05:00,7.23423935590444,OK
2024-11-01 20:10:00,6.780898574018149,OK
2024-11-01 20:15:00,7.914083282281756,OK
2024-11-01 20:20:00,7.342147428280148,OK
2024-11-01 20:25:00,7.973884930442812,OK
2024-11-01 20:30:00,6.711880906287004,OK
2024-11-01 20:35:00,6.6940912541909405,OK
2024-11-01 20:40:00,7.597200460643788,OK
2024-11-01 20:45:00,6.643868688475515,OK
2024-11-01 20:50:00,6.858312449566257,OK
2024-11-01 20:55:00,6.8650048786599385,OK
2024-11-01 21:00:00,6.129152934189389,OK
2024-11-01 21:05:00,6.790674506271193,OK
2024-11-01 21:10:00,6.681271050823818,OK
2024-11-01 21:15:00,6.819856845835356,OK
2024-11-01 21:20:00,7.304073173200246,OK
2024-11-01 21:25:00,7.363952849654018,OK
2024-11-01 21:30:00,6.426158573129931,OK
2024-11-01 21:35:00,6.343386661651642,OK
2024-11-01 21:40:00,7.099950399567035,OK
2024-11-01 21:45:00,6.164117343107538,OK
2024-11-01 21:50:00,5.176440350898147,OK
2024-11-01 21:55:00,6.2167931346428045,OK
2024-11-01 22:00:00,6.500800859791684,OK
2024-11-01 22:05:00,5.989989840358199,OK
2024-11-01 22:10:00,6.465909864541556,OK
2024-11-01 22:15:00,4.624416402044162,OK
2024-11-01 22:20:00,5.864864642584913,OK
2024-11-01 22:25:00,4.63805386369928,OK
2024-11-01 22:30:00,5.859571712258565,OK
2024-11-01 22:35:00,30.277949842711347,OK
2024-11-01 22:40:00,30.725579283328464,OK
2024-11-01 22:45:00,31.478898405230552,OK
2024-11-01 22:50:00,5.606794566845261,OK
2024-11-01 22:55:00,4.882166657076756,OK
2024-11-01 23:00:00,6.159603562996028,OK
2024-11-01 23:05:00,5.1234698640635274,OK
2024-11-01 23:10:00,4.3639466917697805,OK
2024-11-01 23:15:00,4.080190666384708,OK
2024-11-01 23:20:00,5.042648502832118,OK
2024-11-01 23:25:00,5.0736236654703095,OK
2024-11-01 23:30:00,5.177072016242332,OK
2024-11-01 23:35:00,4.859200221548803,OK
2024-11-01 23:40:00,29.580778028711627,OK
2024-11-01 23:45:00,30.695948845454982,OK
2024-11-01 23:50:00,29.911885242779213,OK
2024-11-01 23:55:00,3.664219490472809,OK
2024-11-02 00:00:00,3.5677103798342285,OK
2024-11-02 00:05:00,3.197002596570542,OK
2024-11-02 00:10:00,4.5632947085414965,OK
2024-11-02 00:15:00,3.2183768232587475,OK
2024-11-02 00:20:00,3.504162806507426,OK
2024-11-02 00:25:00,3.3410606926055904,OK
2024-11-02 00:30:00,4.436049545193949,OK
2024-11-02 00:35:00,3.3182441969152827,OK
2024-11-02 00:40:00,2.6875631783063483,OK
2024-11-02 00:45:00,3.874425147987902,OK
2024-11-02 00:50:00,3.8364356175939416,OK
2024-11-02 00:55:00,28.433157613530717,OK
2024-11-02 01:00:00,27.35199694209045,OK
2024-11-02 01:05:00,28.26368817329079,OK
2024-11-02 01:10:00,3.057442555177144,OK
2024-11-02 01:15:00,3.576591044203046,OK
2024-11-02 01:20:00,2.2987124378498165,OK
2024-11-02 01:25:00,2.859557197811583,OK
2024-11-02 01:30:00,0.8891649855268904,OK
2024-11-02 01:35:00,1.8822102945285464,OK
2024-11-02 01:40:00,1.9179513147765055,OK
2024-11-02 01:45:00,2.4098455009161417,OK
2024-11-02 01:50:00,2.4462758284537887,OK
2024-11-02 01:55:00,2.399639021123626,OK
2024-11-02 02:00:00,27.53089387507705,OK
2024-11-02 02:05:00,28.204273446428704,OK
2024-11-02 02:10:00,28.314077649080748,OK
2024-11-02 02:15:00,1.4882446033462338,OK
2024-11-02 02:20:00,0.5134569489037069,OK
2024-11-02 02:25:00,2.288764309534105,OK
2024-11-02 02:30:00,2.0286073148842463,OK
2024-11-02 02:35:00,0.9156345265545595,OK
2024-11-02 02:40:00,1.379097576369169,OK
2024-11-02 02:45:00,2.1105358665802094,OK
2024-11-02 02:50:00,1.4395317050239138,OK
2024-11-02 02:55:00,1.101677471879794,OK
2024-11-02 03:00:00,2.6458216498915537,OK
2024-11-02 03:05:00,1.9483850717445494,OK
2024-11-02 03:10:00,27.386603159059376,OK
2024-11-02 03:15:00,27.296898654457998,OK
2024-11-02 03:20:00,27.718605724134648,OK
2024-11-02 03:25:00,0.42179393904936624,OK
2024-11-02 03:30:00,1.3460526144907559,OK
2024-11-02 03:35:00,0.46750822035958794,OK
2024-11-02 03:40:00,1.2411032852007784,OK
2024-11-02 03:45:00,0.07305770291277602,OK
2024-11-02 03:50:00,0.6646242401146747,OK
2024-11-02 03:55:00,1.7743301611772804,OK
2024-11-02 04:00:00,0.3681014430217798,OK
2024-11-02 04:05:00,1.1725039194459008,OK
2024-11-02 04:10:00,26.38727969155494,OK
2024-11-02 04:15:00,26.71548373464164,OK
2024-11-02 04:20:00,27.21987125243212,OK
2024-11-02 04:25:00,0.663048143845017,OK
2024-11-02 04:30:00,-1.0657835326691276,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,0.8797174230394947,OK
2024-11-02 04:50:00,-0.24318473906955718,OK
2024-11-02 04:55:00,-0.7768502035160982,OK
2024-11-02 05:00:00,-0.05306783670319104,OK
2024-11-02 05:05:00,-0.6715800457743059,OK
2024-11-02 05:10:00,0.5450257757558918,OK
2024-11-02 05:15:00,-0.5698675415466588,OK
2024-11-02 05:20:00,-0.255947633883534,OK
2024-11-02 05:25:00,1.2909165377577922,OK
2024-11-02 05:30:00,0.21601843866679685,OK
2024-11-02 05:35:00,26.970546036207168,OK
2024-11-02 05:40:00,25.869704560741003,OK
2024-11-02 05:45:00,25.789209416845676,OK
2024-11-02 05:50:00,1.3109409312240747,OK
2024-11-02 05:55:00,0.014168709950553866,OK
2024-11-02 06:00:00,0.6859178764091775,OK
2024-11-02 06:05:00,-0.4949096832374469,OK
2024-11-02 06:10:00,0.5006088904239309,OK
2024-11-02 06:15:00,-0.17162668421862182,OK
2024-11-02 06:20:00,1.0629479083653819,OK
2024-11-02 06:25:00,1.8711049622141993,OK
2024-11-02 06:30:00,26.367801133565614,OK
2024-11-02 06:35:00,25.627479454715015,OK
2024-11-02 06:40:00,25.368811131071055,OK
2024-11-02 06:45:00,-0.35465680379006814,OK
2024-11-02 06:50:00,1.5721780059197288,OK
2024-11-02 06:55:00,0.007586407190186439,OK
2024-11-02 07:00:00,-0.007567132657294612,OK
2024-11-02 07:05:00,1.2816803723997927,OK
2024-11-02 07:10:00,1.3463640806127648,OK
2024-11-02 07:15:00,0.8614775059782053,OK
2024-11-02 07:20:00,0.47963376658154344,OK
2024-11-02 07:25:00,1.3349832359985392,OK
2024-11-02 07:30:00,0.3407272364559925,OK
2024-11-02 07:35:00,26.539737598933517,OK
2024-11-02 07:40:00,27.20642411169877,OK
2024-11-02 07:45:00,26.835256758113733,OK
2024-11-02 07:50:00,2.193572850696068,OK
2024-11-02 07:55:00,1.7093479351206753,OK
2024-11-02 08:00:00,1.3969203228104794,OK
2024-11-02 08:05:00,0.5556340805606806,OK
2024-11-02 08:10:00,0.4779914722447144,OK
2024-11-02 08:15:00,0.7403521310904807,OK
2024-11-02 08:20:00,1.279768556407693,OK
2024-11-02 08:25:00,1.2543876217027465,OK
2024-11-02 08:30:00,1.44174037296893,OK
2024-11-02 08:35:00,2.2545789247741554,OK
2024-11-02 08:40:00,1.8411933272522705,OK
2024-11-02 08:45:00,1.735527766208949,OK
2024-11-02 08:50:00,27.160249316889647,OK
2024-11-02 08:55:00,27.961525341798993,OK
2024-11-02 09:00:00,27.087949606148943,OK
2024-11-02 09:05:00,1.6437010746973817,OK
2024-11-02 09:10:00,0.9557611728978569,OK
2024-11-02 09:15:00,1.3085652515281538,OK
2024-11-02 09:20:00,2.571339094252347,OK
2024-11-02 09:25:00,2.6916733629735883,OK
2024-11-02 09:30:00,1.2097477880645893,OK
2024-11-02 09:35:00,2.1384705657929497,OK
2024-11-02 09:40:00,1.9265106906274576,OK
2024-11-02 09:45:00,2.367733613999107,OK
2024-11-02 09:50:00,2.2443159531072974,OK
2024-11-02 09:55:00,4.379957083402432,OK
2024-11-02 10:00:00,2.4029939122226796,OK
2024-11-02 10:05:00,27.65012266319231,OK
2024-11-02 10:10:00,27.61578436533114,OK
2024-11-02 10:15:00,28.211257828687145,OK
2024-11-02 10:20:00,1.717322045073417,OK
2024-11-02 10:25:00,2.8531193937798984,OK
2024-11-02 10:30:00,2.5706416097742113,OK
2024-11-02 10:35:00,2.56526382593979,OK
2024-11-02 10:40:00,3.87221674885529,OK
2024-11-02 10:45:00,2.509823234675972,OK
2024-11-02 10:50:00,2.7832235576824584,OK
2024-11-02 10:55:00,3.491474611773515,OK
2024-11-02 11:00:00,3.8260612141848793,OK
2024-11-02 11:05:00,30.51492853119446,OK
2024-11-02 11:10:00,29.808990520680382,OK
2024-11-02 11:15:00,30.142764719342782,OK
2024-11-02 11:20:00,3.960201156500887,OK
2024-11-02 11:25:00,4.048597233460731,OK
2024-11-02 11:30:00,4.159367336287269,OK
2024-11-02 11:35:00,4.702003999154392,OK
2024-11-02 11:40:00,2.6154152373235546,OK
2024-11-02 11:45:00,3.272397486003482,OK
2024-11-02 11:50:00,4.154291546206962,OK
2024-11-02 11:55:00,2.8743748431195333,OK
2024-11-02 12:00:00,4.2804909910205,OK
2024-11-02 12:05:00,4.654295662710814,OK
2024-11-02 12:10:00,4.254971074274731,OK
2024-11-02 12:15:00,4.318088211418702,OK
2024-11-02 12:20:00,29.749458319127726,OK
2024-11-02 12:25:00,29.907237855272882,OK
2024-11-02 12:30:00,30.51791270290872,OK
2024-11-02 12:35:00,4.422774312330894,OK
2024-11-02 12:40:00,3.758596772960443,OK
2024-11-02 12:45:00,4.482674261195298,OK
2024-11-02 12:50:00,4.724283231913596,OK
2024-11-02 12:55:00,6.13832720132008,OK
2024-11-02 13:00:00,5.111393562897481,OK
2024-11-02 13:05:00,5.30351317432848,OK
2024-11-02 13:10:00,5.070758778304507,OK
2024-11-02 13:15:00,4.974955685421281,OK
2024-11-02 13:20:00,30.33462390389058,OK
2024-11-02 13:25:00,30.626098111347574,OK
2024-11-02 13:30:00,30.967151868717323,OK
2024-11-02 13:35:00,5.7444183082806015,OK
2024-11-02 13:40:00,5.812536933920688,OK
2024-11-02 13:45:00,5.009957617140829,OK
2024-11-02 13:50:00,5.8460419818944835,OK
2024-11-02 13:55:00,5.420690526791145,OK
2024-11-02 14:00:00,6.111959036211068,OK
2024-11-02 14:05:00,7.035071224195289,OK
2024-11-02 14:10:00,5.89421843127664,OK
2024-11-02 14:15:00,6.0007674828721,OK
2024-11-02 14:20:00,7.223591417108168,OK
2024-11-02 14:25:00,7.087737840061603,OK
2024-11-02 14:30:00,6.746134536446013,OK
2024-11-02 14:35:00,6.899265660158491,OK
2024-11-02 14:40:00,5.742878296100899,OK
2024-11-02 14:45:00,6.781384466087974,OK
2024-11-02 14:50:00,7.026284238908995,OK
2024-11-02 14:55:00,6.222117606721168,OK
2024-11-02 15:00:00,7.2195851427707565,OK
2024-11-02 15:05:00,6.6494681199821635,OK
2024-11-02 15:10:00,7.352418304218912,OK
2024-11-02 15:15:00,7.640493674201179,OK
2024-11-02 15:20:00,7.628009472343446,OK
2024-11-02 15:25:00,6.813136788813338,OK
2024-11-02 15:30:00,7.654573756622127,OK
2024-11-02 15:35:00,6.079389062029002,OK
2024-11-02 15:40:00,6.584483933920963,OK
2024-11-02 15:45:00,5.668603551721339,OK
2024-11-02 15:50:00,7.130842743769623,OK
2024-11-02 15:55:00,7.286605828024949,OK
2024-11-02 16:00:00,7.88531562985675,OK
2024-11-02 16:05:00,6.1540804577871056,OK
2024-11-02 16:10:00,7.6039953934070805,OK
2024-11-02 16:15:00,7.887759108458343,OK
2024-11-02 16:20:00,7.596520740365577,OK
2024-11-02 16:25:00,7.813027950026072,OK
2024-11-02 16:30:00,7.718553287027189,OK
2024-11-02 16:35:00,7.94050415587149,OK
2024-11-02 16:40:00,8.418383321253184,OK
2024-11-02 16:45:00,8.605697718491236,OK
2024-11-02 16:50:00,8.142675936149267,OK
2024-11-02 16:55:00,7.348391712941674,OK
2024-11-02 17:00:00,7.552960058119675,OK
2024-11-02 17:05:00,8.412443984561545,OK
2024-11-02 17:10:00,7.760063662754283,OK
2024-11-02 17:15:00,8.065968187110206,OK
2024-11-02 17:20:00,8.256369974855048,OK
2024-11-02 17:25:00,8.123523615432733,OK
2024-11-02 17:30:00,7.377606512398186,OK
2024-11-02 17:35:00,7.098180958122077,OK
2024-11-02 17:40:00,8.512458730608957,OK
2024-11-02 17:45:00,8.815188482022114,OK
2024-11-02 17:50:00,7.8718504002695395,OK
2024-11-02 17:55:00,8.11607719310409,OK
2024-11-02 18:00:00,8.504985941465995,OK
2024-11-02 18:05:00,8.383581863370276,OK
2024-11-02 18:10:00,7.860829863681668,OK
2024-11-02 18:15:00,7.471438651268716,OK
2024-11-02 18:20:00,7.63469627859523,OK
2024-11-02 18:25:00,8.044528184116727,OK
2024-11-02 18:30:00,7.711538237441405,OK
2024-11-02 18:35:00,7.35087697938308,OK
2024-11-02 18:40:00,7.170025113170634,OK
2024-11-02 18:45:00,7.827252757120807,OK
2024-11-02 18:50:00,8.362480735302146,OK
2024-11-02 18:55:00,8.230336282800957,OK
2024-11-02 19:00:00,7.7458800087036455,OK
2024-11-02 19:05:00,8.665444284219646,OK
2024-11-02 19:10:00,7.053961241897561,OK
2024-11-02 19:15:00,8.47035740025024,OK
2024-11-02 19:20:00,7.653278534979768,OK
2024-11-02 19:25:00,8.627625537251827,OK
2024-11-02 19:30:00,8.262782422080381,OK
2024-11-02 19:35:00,7.9852902314344485,OK
2024-11-02 19:40:00,8.22616161820069,OK
2024-11-02 19:45:00,7.650744543693419,OK
2024-11-02 19:50:00,7.597938136624383,OK
2024-11-02 19:55:00,8.103216155222153,OK
2024-11-02 20:00:00,8.473295353593434,OK
2024-11-02 20:05:00,8.241769556964742,OK
2024-11-02 20:10:00,6.540303217878288,OK
2024-11-02 20:15:00,6.95657072052592,OK
2024-11-02 20:20:00,7.701660588888088,OK
2024-11-02 20:25:00,7.171441545215584,OK
2024-11-02 20:30:00,8.24910548718059,OK
2024-11-02 20:35:00,7.516333225332472,OK
2024-11-02 20:40:00,7.301114036038018,OK
2024-11-02 20:45:00,8.176634518974152,OK
2024-11-02 20:50:00,6.978349407997033,OK
2024-11-02 20:55:00,7.893352600315829,OK
2024-11-02 21:00:00,6.044582543400317,OK
2024-11-02 21:05:00,6.511293993881736,OK
2024-11-02 21:10:00,7.56557551938585,OK
2024-11-02 21:15:00,7.139722833659251,OK
2024-11-02 21:20:00,7.027311367947537,OK
2024-11-02 21:25:00,6.162259291832905,OK
2024-11-02 21:30:00,6.834449774390767,OK
2024-11-02 21:35:00,6.162710073363424,OK
2024-11-02 21:40:00,6.7103481849314,OK
2024-11-02 21:45:00,6.91888610635651,OK
2024-11-02 21:50:00,5.435823442544812,OK
2024-11-02 21:55:00,5.581679933097242,OK
2024-11-02 22:00:00,5.330479798562319,OK
2024-11-02 22:05:00,6.146151040931781,OK
2024-11-02 22:10:00,30.712258373289448,OK
2024-11-02 22:15:00,31.943894917652806,OK
2024-11-02 22:20:00,30.926925535607893,OK
2024-11-02 22:25:00,6.537528739290814,OK
2024-11-02 22:30:00,6.542705524823322,OK
2024-11-02 22:35:00,5.468758150815044,OK
2024-11-02 22:40:00,6.058619903505829,OK
2024-11-02 22:45:00,4.804090594558344,OK
2024-11-02 22:50:00,5.054874547307259,OK
2024-11-02 22:55:00,5.8587015148049275,OK
2024-11-02 23:00:00,5.128790082182143,OK
2024-11-02 23:05:00,30.74137257110861,OK
2024-11-02 23:10:00,30.29274372213759,OK
2024-11-02 23:15:00,31.639405299051784,OK
2024-11-02 23:20:00,2.92157919841529,OK
2024-11-02 23:25:00,4.405575728976812,OK
2024-11-02 23:30:00,3.982594346619521,OK
2024-11-02 23:35:00,4.271042108175473,OK
2024-11-02 23:40:00,5.331018727299482,OK
