timestamp,_truth_proxy_cop,_truth_carnot_cop,_truth_superheat_c,_truth_subcooling_c,_truth_delivered_capacity_w,_truth_compressor_speed_frac,_truth_regime
2024-11-01 02:25:00,2.841452301675663,14.055553515297802,7.999999999999957,4.999999999999979,6601.790835238486,0.6975890340660305,steady_state_heating
2024-11-01 02:30:00,2.816626458031949,13.871787112492061,7.999999999999925,4.999999999999986,6652.06263117807,0.7068303399185127,steady_state_heating
2024-11-01 02:35:00,2.8725361572961714,14.288241208068749,7.999999999999927,4.999999999999972,6538.658921226362,0.6862286167497648,steady_state_heating
2024-11-01 02:40:00,2.8125895409276778,13.842077069620426,7.999999999999966,4.999999999999986,6660.222647217874,0.7083474503634489,steady_state_heating
2024-11-01 02:45:00,2.745091559055192,13.352317455969972,7.9999999999998135,5.0,6795.903543371968,0.73432945496784,steady_state_heating
2024-11-01 02:50:00,2.8091364938243055,13.816702027652854,7.999999999999918,4.999999999999993,6667.198949097994,0.7096483647382862,steady_state_heating
2024-11-01 02:55:00,2.850747530198648,14.124830939551503,7.999999999999963,5.000000000000028,6582.9319347457895,0.6941676004450161,steady_state_heating
2024-11-01 03:00:00,,14.001935318612407,7.999999999999986,5.000000000000016,0.0,0.7002603409377613,defrost
2024-11-01 03:05:00,,13.982426153063793,7.999999999999989,5.0000000000000115,0.0,0.70123738846649,defrost
2024-11-01 03:10:00,,13.373616321926542,8.000000000001691,5.000000000000015,0.0,0.7331599594288003,defrost
2024-11-01 03:15:00,2.7956041396166893,13.717594192481696,7.999999999999931,4.999999999999993,6694.506082336206,0.7147754819408424,steady_state_heating
2024-11-01 03:20:00,2.7513361051933476,13.397080112606016,7.999999999999895,4.999999999999979,6783.419418063432,0.7318758951641975,steady_state_heating
2024-11-01 03:25:00,2.772922925240746,13.552673318096346,7.999999999999902,5.000000000000028,6740.147345160364,0.7234735000147731,steady_state_heating
2024-11-01 03:30:00,2.72714295835237,13.224267750771492,7.999999999999848,5.000000000000028,6831.695642675709,0.7414399182463601,steady_state_heating
2024-11-01 03:35:00,2.73931796924213,13.31102859577789,7.999999999999847,5.000000000000028,6807.431932674371,0.7366072373332613,steady_state_heating
2024-11-01 03:40:00,2.7344898977108185,13.276573394710855,7.999999999999814,4.999999999999986,6817.06156867598,0.7385188714360694,steady_state_heating
2024-11-01 03:45:00,2.771182464744155,13.54007916483865,7.999999999999907,5.0,6743.642528072761,0.7241464308024104,steady_state_heating
2024-11-01 03:50:00,2.7679806201839563,13.516932936800414,7.999999999999907,5.000000000000021,6750.069648677178,0.7253864501543444,steady_state_heating
2024-11-01 03:55:00,2.751234126366796,13.396348214380966,7.9999999999998765,5.000000000000021,6783.623420030591,0.731915880588588,steady_state_heating
2024-11-01 04:00:00,2.7090816441114436,13.096321393387768,7.99999999999976,5.000000000000007,6867.566017561122,0.7486835200112356,steady_state_heating
2024-11-01 04:05:00,2.73138559650804,13.254454280443934,7.9999999999998455,4.999999999999993,6823.247808089688,0.7397513162399013,steady_state_heating
2024-11-01 04:10:00,,13.158764673624226,8.000000000007716,5.000000000000013,0.0,0.7451307355357911,defrost
2024-11-01 04:15:00,,13.442637789324117,8.000000000000949,5.000000000000018,0.0,0.729395536327472,defrost
2024-11-01 04:20:00,,13.429572710149815,8.000000000001137,5.0,0.0,0.7301051352579199,defrost
2024-11-01 04:25:00,2.748088492338426,13.373786564852969,7.999999999999913,5.000000000000021,6789.914020648511,0.7331506265972612,steady_state_heating
2024-11-01 04:30:00,2.6977613583093367,13.016588309888604,7.99999999999979,4.999999999999972,6889.967378913322,0.7532695792914651,steady_state_heating
2024-11-01 04:35:00,2.644547464160656,12.64645503862666,7.999999999999556,4.999999999999993,6994.3146220682165,0.7753160842348409,steady_state_heating
2024-11-01 04:40:00,2.6641047340814565,12.78159926845293,7.999999999999645,4.999999999999929,6956.1608581074115,0.7671184015446599,steady_state_heating
2024-11-01 04:45:00,2.746456709097792,13.362093827517256,7.999999999999853,4.999999999999986,6793.175674574874,0.7337921830640077,steady_state_heating
2024-11-01 04:50:00,2.694916250846923,12.996604503979627,7.999999999999698,4.999999999999986,6895.587119426621,0.7544278197430464,steady_state_heating
2024-11-01 04:55:00,2.6880391462229767,12.948391757833372,7.999999999999739,5.000000000000014,6909.153218479437,0.7572368973211109,steady_state_heating
2024-11-01 05:00:00,2.738510887412584,13.305264356204928,7.999999999999825,4.999999999999986,6809.042357654196,0.7369263576809298,steady_state_heating
2024-11-01 05:05:00,2.725721912916586,13.21416819519829,7.999999999999815,5.000000000000021,6834.523389590652,0.7420065989142552,steady_state_heating
2024-11-01 05:10:00,2.6939261426495524,12.989655265281325,7.9999999999997895,4.999999999999986,6897.541811075371,0.7548314254502764,steady_state_heating
2024-11-01 05:15:00,2.686971250309667,12.940916733445588,7.999999999999726,5.000000000000021,6911.257507588267,0.7576742978848734,steady_state_heating
2024-11-01 05:20:00,2.6923561698101426,12.978641650296742,7.999999999999772,5.0,6900.640216353194,0.7554719718897407,steady_state_heating
2024-11-01 05:25:00,2.7030838572536324,13.054032769254723,7.999999999999793,4.999999999999986,6879.442945559816,0.7511088851479706,steady_state_heating
2024-11-01 05:30:00,,13.27800358567718,8.000000000003439,5.000000000000027,0.0,0.7384393246117621,defrost
2024-11-01 05:35:00,,13.049191161028515,8.000000000015163,5.000000000000015,0.0,0.7513875671683541,defrost
2024-11-01 05:40:00,,13.120919666346152,8.000000000009887,5.0000000000000036,0.0,0.7472799353500231,defrost
2024-11-01 05:45:00,2.7220974256103765,13.188433974683292,7.999999999999802,4.999999999999993,6841.731616197976,0.743454455534435,steady_state_heating
2024-11-01 05:50:00,2.659201779801885,12.747622783232222,7.999999999999639,4.999999999999986,6965.748553561373,0.7691630170369619,steady_state_heating
2024-11-01 05:55:00,2.7011110820051303,13.040144964472415,7.999999999999748,5.000000000000007,6883.345506142272,0.7519088190134017,steady_state_heating
2024-11-01 06:00:00,2.671727854367479,12.834554467755707,7.9999999999996625,4.999999999999986,6941.224974983197,0.7639532813260586,steady_state_heating
2024-11-01 06:05:00,2.6210725915744013,12.485582113984023,7.999999999999384,5.000000000000007,7039.774569898343,0.7853057959563023,steady_state_heating
2024-11-01 06:10:00,2.6309206858330985,12.552893710459715,7.999999999999506,4.999999999999972,7020.7502168888395,0.7810947998253155,steady_state_heating
2024-11-01 06:15:00,2.660308629207168,12.755287384124477,7.999999999999645,4.999999999999993,6963.585410919523,0.7687008300733021,steady_state_heating
2024-11-01 06:20:00,2.6966938790908896,13.009087820989958,7.999999999999726,4.999999999999979,6892.076392700828,0.753703882618102,steady_state_heating
2024-11-01 06:25:00,2.687791582295768,12.946658590691175,7.99999999999971,5.000000000000028,6909.641098732244,0.7573382685050435,steady_state_heating
2024-11-01 06:30:00,2.692865220491161,12.98221198494615,7.9999999999997184,4.999999999999986,6899.635727942753,0.7552642039253119,steady_state_heating
2024-11-01 06:35:00,2.7365097885758476,13.290980248035378,7.99999999999981,5.000000000000028,6813.034090952017,0.7377183486108443,steady_state_heating
2024-11-01 06:40:00,2.6602914071425876,12.755168101299315,7.999999999999627,4.999999999999993,6963.619074230873,0.7687080187521163,steady_state_heating
2024-11-01 06:45:00,2.6889385715123373,12.954689940077238,7.99999999999973,5.000000000000007,6907.38041819436,0.7568687514215825,steady_state_heating
2024-11-01 06:50:00,2.6970487785835546,13.01158112438178,7.999999999999794,4.999999999999972,6891.375285445153,0.7535594564773431,steady_state_heating
2024-11-01 06:55:00,2.671766015647495,12.834819955494408,7.999999999999644,5.000000000000028,6941.150119166492,0.7639374789829149,steady_state_heating
2024-11-01 07:00:00,,12.943308715026555,8.000000000027569,5.0,0.0,0.7575342762717904,defrost
2024-11-01 07:05:00,,12.697422911112197,7.999999999995104,5.000000000000005,0.0,0.7722039400151917,defrost
2024-11-01 07:10:00,,13.213987545206935,8.000000000005379,5.000000000000023,0.0,0.7420167429744962,defrost
2024-11-01 07:15:00,2.67649987361215,12.867783918892922,7.999999999999739,5.000000000000007,6931.857760197084,0.7619804670176309,steady_state_heating
2024-11-01 07:20:00,2.74829902404205,13.375295702594693,7.999999999999818,5.000000000000021,6789.493125650538,0.7330679050406278,steady_state_heating
2024-11-01 07:25:00,2.7010582491553556,13.039773182611103,7.999999999999752,4.999999999999972,6883.449993190764,0.7519302569676017,steady_state_heating
2024-11-01 07:30:00,2.7329320341782983,13.26546975828089,7.999999999999811,5.000000000000014,6820.166599382154,0.7391370361294062,steady_state_heating
2024-11-01 07:35:00,2.708358882072159,13.091220154620357,7.999999999999758,5.000000000000021,6868.99819446491,0.748975258546811,steady_state_heating
2024-11-01 07:40:00,2.710156454597279,13.103910050135088,7.99999999999983,4.999999999999986,6865.435769021499,0.7482499469613592,steady_state_heating
2024-11-01 07:45:00,2.699281601764813,13.027275477761984,7.9999999999998,4.999999999999993,6886.962817221507,0.7526516205738849,steady_state_heating
2024-11-01 07:50:00,2.7130560068948735,13.124398150181928,7.999999999999787,5.000000000000007,6859.686108811697,0.7470818766545937,steady_state_heating
2024-11-01 07:55:00,2.715562857860229,13.142130195272294,7.999999999999846,4.999999999999972,6854.711876604625,0.7460738749588107,steady_state_heating
2024-11-01 08:00:00,,12.938894599080434,8.000000000028258,4.999999999999995,0.0,0.7577927097958458,defrost
2024-11-01 08:05:00,,13.050987364866197,8.000000000014964,4.999999999999987,0.0,0.7512841539020613,defrost
2024-11-01 08:10:00,,13.006663840082416,8.000000000019437,5.0000000000000036,0.0,0.7538443462945585,defrost
2024-11-01 08:15:00,2.7701010778759274,13.53225850691854,7.999999999999952,4.999999999999979,6745.813624303179,0.7245649345958818,steady_state_heating
2024-11-01 08:20:00,2.712411675514164,13.11984332545119,7.999999999999836,4.999999999999993,6860.964137466557,0.74734124156645,steady_state_heating
2024-11-01 08:25:00,2.7636969316152147,13.486011844750658,7.999999999999899,5.000000000000021,6758.6625864278985,0.727049635791068,steady_state_heating
2024-11-01 08:30:00,2.722683705177509,13.192594137874112,7.999999999999826,5.0,6840.56605679979,0.7432200140115887,steady_state_heating
2024-11-01 08:35:00,2.741936897131572,13.329745790503013,7.999999999999818,4.999999999999993,6802.204319521807,0.7355729174509638,steady_state_heating
2024-11-01 08:40:00,2.7033433648923864,13.055860429681632,7.999999999999783,5.000000000000007,6878.929437923119,0.7510037391108271,steady_state_heating
2024-11-01 08:45:00,2.729198260168243,13.238885019854628,7.99999999999981,4.999999999999986,6827.60417844533,0.7406212823281756,steady_state_heating
2024-11-01 08:50:00,2.74698150017926,13.365853460413382,7.999999999999805,5.000000000000007,6792.1268251296215,0.7335857772973639,steady_state_heating
2024-11-01 08:55:00,,13.650224735300748,8.000000000000092,5.000000000000022,0.0,0.7183031920817662,defrost
2024-11-01 09:00:00,,13.4606618009799,8.000000000000849,5.000000000000004,0.0,0.7284188656523726,defrost
2024-11-01 09:05:00,,13.665754330501734,8.000000000000071,4.999999999999988,0.0,0.7174869211658077,defrost
2024-11-01 09:10:00,2.7768343514820657,13.581008506144808,7.999999999999905,5.0,6732.288589442414,0.7219640570553844,steady_state_heating
2024-11-01 09:15:00,2.8097024919000457,13.8208589228585,7.999999999999958,5.0,6666.055670296308,0.7094349240323533,steady_state_heating
2024-11-01 09:20:00,2.76904330473348,13.524611862892268,7.999999999999869,5.0,6747.936908808933,0.7249745944208699,steady_state_heating
2024-11-01 09:25:00,2.8335426027986017,13.996805696776399,7.999999999999978,5.000000000000014,6617.823783366807,0.7005169759738964,steady_state_heating
2024-11-01 09:30:00,2.7644898665882964,13.491731563862468,7.999999999999906,5.000000000000028,6757.072491173483,0.7267414085129468,steady_state_heating
2024-11-01 09:35:00,2.7613089065632845,13.468797004928192,7.999999999999878,5.000000000000021,6763.449954801768,0.7279788979232802,steady_state_heating
2024-11-01 09:40:00,2.757307480602582,13.43998783510417,7.999999999999913,4.999999999999979,6771.466971865902,0.7295393508013538,steady_state_heating
2024-11-01 09:45:00,2.857841260148945,14.177875050518866,7.999999999999964,4.999999999999972,6568.527712498545,0.6915704902929835,steady_state_heating
2024-11-01 09:50:00,,13.977507081051357,8.000000000000021,4.99999999999998,0.0,0.7014841733324652,defrost
2024-11-01 09:55:00,,13.793336077339227,8.000000000000075,4.999999999999982,0.0,0.7108505110745771,defrost
2024-11-01 10:00:00,,14.125977906962808,7.9999999999930935,4.999999999999972,0.0,0.694111237082358,defrost
2024-11-01 10:05:00,2.843632631823842,14.071780321325729,7.9999999999999645,4.999999999999972,6597.368858299893,0.696784612615118,steady_state_heating
2024-11-01 10:10:00,2.8871498943569116,14.398649373860883,7.999999999999968,5.000000000000007,6508.919273218275,0.6809666480107401,steady_state_heating
2024-11-01 10:15:00,2.8051219031973194,13.787244329974838,7.999999999999957,4.999999999999986,6675.305579026706,0.7111645928173587,steady_state_heating
2024-11-01 10:20:00,2.850506539635851,14.12303156484314,7.999999999999918,5.000000000000021,6583.421103467882,0.694256042336397,steady_state_heating
2024-11-01 10:25:00,2.8541513832349334,14.150264711068125,7.999999999999994,5.0,6576.02145744899,0.6929198993945801,steady_state_heating
2024-11-01 10:30:00,2.827204084914244,13.949861779317594,7.999999999999947,5.000000000000021,6630.661450901012,0.7028743477972756,steady_state_heating
2024-11-01 10:35:00,2.913061300598534,14.596027810353046,8.000000000000012,4.999999999999979,6456.115768887007,0.6717581062051178,steady_state_heating
2024-11-01 10:40:00,2.8805307676395504,14.348560376899806,7.9999999999999325,4.999999999999979,6522.393613498685,0.6833438158566332,steady_state_heating
2024-11-01 10:45:00,2.9124673452701764,14.591480074992324,8.000000000000025,4.999999999999993,6457.3270458816605,0.6719674734576332,steady_state_heating
2024-11-01 10:50:00,,15.002191090631262,7.999999999999982,5.000000000000018,0.0,0.6535711977514501,defrost
2024-11-01 10:55:00,,14.416657750685484,8.000000000000014,4.999999999999987,0.0,0.6801160275538749,defrost
2024-11-01 11:00:00,,14.486257600088035,7.9999999999999964,5.0000000000000036,0.0,0.6768483807674671,defrost
2024-11-01 11:05:00,2.921150744160946,14.658075905899652,8.00000000000002,4.999999999999986,6439.615090187323,0.6689145330495679,steady_state_heating
2024-11-01 11:10:00,2.947533512731548,14.861868799531488,7.999999999999981,5.000000000000014,6385.761673769586,0.6597420642220382,steady_state_heating
2024-11-01 11:15:00,2.906679990646487,14.547225558532796,7.99999999999994,5.000000000000014,6469.127433705363,0.6740116842588445,steady_state_heating
2024-11-01 11:20:00,2.9147531876536332,14.608988106196517,7.999999999999939,4.999999999999979,6452.66523404469,0.6711621591259379,steady_state_heating
2024-11-01 11:25:00,2.976298261211548,15.086588484999973,7.999999999999975,4.999999999999972,6327.002038337605,0.649914989710812,steady_state_heating
2024-11-01 11:30:00,2.9748086323159275,15.074885568317168,8.000000000000009,4.999999999999993,6330.045649370769,0.6504195309188369,steady_state_heating
2024-11-01 11:35:00,2.926989784553903,14.702990205974704,7.999999999999985,5.000000000000007,6427.70091004449,0.666871150877571,steady_state_heating
2024-11-01 11:40:00,2.9611730900725455,14.968094294941299,7.999999999999973,5.000000000000021,6357.903112151338,0.655060010098531,steady_state_heating
2024-11-01 11:45:00,3.0470033484725394,15.650459446956775,8.00000000000001,5.000000000000014,6182.559128055235,0.6264991793519884,steady_state_heating
2024-11-01 11:50:00,3.011665260272626,15.366568528305995,7.999999999999927,5.0,6254.736722312664,0.6380734893374992,steady_state_heating
2024-11-01 11:55:00,2.9870193329693837,15.171028634035865,7.999999999999973,4.999999999999979,6305.09573650437,0.6462976398319303,steady_state_heating
2024-11-01 12:00:00,,15.350199282594856,7.999999999999758,4.9999999999999565,0.0,0.638753922310156,defrost
2024-11-01 12:05:00,,15.450063808258081,7.9999999999996305,5.000000000000027,0.0,0.634625210723028,defrost
2024-11-01 12:10:00,,15.67717970146371,7.999999999999151,4.999999999999995,0.0,0.6254313713763545,defrost
2024-11-01 12:15:00,2.9950042648702944,15.234162261782409,8.000000000000005,4.999999999999993,6288.779651083679,0.6436192441377347,steady_state_heating
2024-11-01 12:20:00,3.024927740124575,15.472623561966408,7.999999999999995,5.000000000000007,6227.642225513966,0.6336998997443386,steady_state_heating
2024-11-01 12:25:00,3.0692602104799676,15.831426803330547,7.99999999999998,5.000000000000021,6137.136403819697,0.6193377338508287,steady_state_heating
2024-11-01 12:30:00,3.066018592650545,15.8049643623992,7.999999999999988,5.000000000000007,6143.749687590245,0.620374698428716,steady_state_heating
2024-11-01 12:35:00,3.091031069555088,16.01008879926677,8.000000000000018,5.000000000000028,6092.745945532831,0.6124263346027812,steady_state_heating
2024-11-01 12:40:00,3.0354175147635822,15.556922302055218,7.999999999999986,5.000000000000014,6206.216832073646,0.630266051962262,steady_state_heating
2024-11-01 12:45:00,3.0915836228916214,16.014644698619154,8.000000000000028,5.000000000000007,6091.619906941472,0.6122521095235669,steady_state_heating
2024-11-01 12:50:00,3.124259051214655,16.285963674767054,8.000000000000009,4.999999999999993,6025.09412254881,0.6020521840651987,steady_state_heating
2024-11-01 12:55:00,3.123644549789817,16.28082639428323,8.000000000000028,5.000000000000007,6026.3439841599675,0.6022421566661299,steady_state_heating
2024-11-01 13:00:00,3.122460392515259,16.270930532198932,7.999999999999979,4.999999999999929,6028.752637368265,0.6026084359832194,steady_state_heating
2024-11-01 13:05:00,3.129435804450981,16.32929511566589,8.000000000000027,4.999999999999979,6014.566943435066,0.6004545775275583,steady_state_heating
2024-11-01 13:10:00,3.112101298164915,16.184572833434363,7.999999999999988,5.000000000000007,6049.831551397601,0.6058238361252681,steady_state_heating
2024-11-01 13:15:00,3.139622686130648,16.414842871181964,8.000000000000014,5.000000000000014,5993.862470366707,0.5973252425835724,steady_state_heating
2024-11-01 13:20:00,3.187790633778746,16.82443949431218,7.9999999999999964,4.999999999999972,5896.1854371599675,0.5827831591842787,steady_state_heating
2024-11-01 13:25:00,,16.480071972366265,7.999999999993204,5.0000000000251,0.0,0.6,defrost
2024-11-01 13:30:00,,16.441713958020028,7.999999999993694,5.000000000021938,0.0,0.6,defrost
2024-11-01 13:35:00,,16.590890171390814,7.999999999991591,5.000000000033705,0.0,0.6,defrost
2024-11-01 13:40:00,3.1973773642038674,16.906977730724346,8.000000000000007,5.0,5876.793767642582,0.5799380679482281,steady_state_heating
2024-11-01 13:45:00,3.182082819888828,16.775459185391103,7.99999999999998,4.999999999999957,5907.739127480976,0.5844847459399913,steady_state_heating
2024-11-01 13:50:00,3.225511739098855,17.15119087170252,8.000000000000085,4.999999999999993,5819.989082210019,0.5716804199396497,steady_state_heating
2024-11-01 13:55:00,3.2380846816992945,17.261295561860084,7.999999999999947,5.000000000000028,5794.656993233009,0.5680338399201482,steady_state_heating
2024-11-01 14:00:00,3.2589745406728006,17.44557442872621,7.999999999999974,5.000000000000021,5752.6453695019045,0.5620336573070885,steady_state_heating
2024-11-01 14:05:00,3.2866750735860544,17.692549579031784,8.00000000000001,5.000000000000028,5697.094374058289,0.5541880753930643,steady_state_heating
2024-11-01 14:10:00,3.2766397366163154,17.602728024573505,7.9999999999999725,5.000000000000021,5717.197934529416,0.5570159344797114,steady_state_heating
2024-11-01 14:15:00,3.2207371439639716,17.109535972943096,8.000000000000023,5.000000000000085,5829.617824691736,0.5730722338411485,steady_state_heating
2024-11-01 14:20:00,3.2276653751383844,17.170008107281255,8.000000000000002,4.999999999999986,5815.6475028930445,0.5710538946013666,steady_state_heating
2024-11-01 14:25:00,3.2577800667931003,17.434991997373487,8.000000000000025,5.000000000000021,5755.044891201885,0.562374792112154,steady_state_heating
2024-11-01 14:30:00,3.245690376699815,17.32819419830496,8.00000000000001,4.999999999999993,5779.3497582539085,0.5658408422592076,steady_state_heating
2024-11-01 14:35:00,3.231128303129388,17.200302176626735,7.9999999999999964,4.999999999999986,5808.668558879769,0.5700481246965468,steady_state_heating
2024-11-01 14:40:00,3.2727057171354623,17.567624528890523,8.00000000000001,5.000000000000021,5725.085581607859,0.5581289595457459,steady_state_heating
2024-11-01 14:45:00,3.2805482213952177,17.63766385865994,8.000000000000027,5.000000000000021,5709.365212249686,0.5559126241758946,steady_state_heating
2024-11-01 14:50:00,3.2807798039292884,17.63973573572818,7.999999999999975,4.999999999999979,5708.9012311630995,0.5558473293985126,steady_state_heating
2024-11-01 14:55:00,3.303007806604829,17.83958857834335,8.000000000000018,5.000000000000057,5664.429236208136,0.5496202985254336,steady_state_heating
2024-11-01 15:00:00,3.3735624330429137,18.487170475915782,8.000000000000014,4.999999999999972,5524.139872755971,0.5303678035951194,steady_state_heating
2024-11-01 15:05:00,3.346329022160524,18.23479214953497,7.999999999999997,5.000000000000007,5578.1268517281405,0.5377083500373242,steady_state_heating
2024-11-01 15:10:00,3.437273177812518,19.089831226775562,7.999999999999982,5.0,5398.70155880022,0.5136242370884575,steady_state_heating
2024-11-01 15:15:00,3.364464699810798,18.402516865177578,8.000000000000007,4.999999999999993,5542.151393777424,0.5328075540880849,steady_state_heating
2024-11-01 15:20:00,3.3571993334080132,18.33516087583924,7.999999999999986,5.000000000000028,5556.552365679986,0.5347648742433635,steady_state_heating
2024-11-01 15:25:00,3.3847210956542417,18.591474553962566,7.999999999999986,5.000000000000021,5502.081202402221,0.5273922717394238,steady_state_heating
2024-11-01 15:30:00,3.402294106493691,18.75680306168027,7.999999999999934,4.999999999999993,5467.417684497161,0.522743666271754,steady_state_heating
2024-11-01 15:35:00,3.408103147959527,18.8117443983184,8.000000000000021,4.999999999999993,5455.979646406082,0.5212169479017833,steady_state_heating
2024-11-01 15:40:00,3.469633665275529,19.40269252662022,8.000000000000021,5.000000000000014,5335.475121665092,0.5053422346691143,steady_state_heating
2024-11-01 15:45:00,3.37442343363945,18.495199938943006,7.9999999999999885,5.000000000000007,5522.436526897352,0.5301375509520638,steady_state_heating
2024-11-01 15:50:00,3.4567742944346853,19.2778129947989,7.999999999999998,5.0,5360.559388992206,0.5086157855481513,steady_state_heating
2024-11-01 15:55:00,3.436303259711377,19.0805252796865,7.999999999999991,4.999999999999993,5400.601792573441,0.5138747417210049,steady_state_heating
2024-11-01 16:00:00,3.371948176384643,18.472124715240632,8.000000000000018,5.000000000000014,5527.333993169111,0.5307997943468985,steady_state_heating
2024-11-01 16:05:00,3.476863835399757,19.4732303838662,7.999999999999998,5.0,5321.3953417025,0.5035117341457409,steady_state_heating
2024-11-01 16:10:00,3.494808762801664,19.649319873070368,7.999999999999986,5.0,5286.5250576878425,0.498999459693151,steady_state_heating
2024-11-01 16:15:00,3.4112214749590875,18.841296882804816,8.000000000000007,5.0,5449.843902050779,0.5203994215997073,steady_state_heating
2024-11-01 16:20:00,3.453050091245359,19.24178382884242,7.999999999999987,5.000000000000028,5367.834094600121,0.5095681402107237,steady_state_heating
2024-11-01 16:25:00,3.3893334604381447,18.634741305666232,8.000000000000014,4.999999999999972,5492.974149377734,0.52616775511762,steady_state_heating
2024-11-01 16:30:00,3.4114223368033065,18.843201888604494,7.999999999999973,4.999999999999993,5449.448780725447,0.5203468103756629,steady_state_heating
2024-11-01 16:35:00,3.505048121403913,19.75045200201003,7.999999999999922,4.99999999999995,5266.676573976052,0.4964443344892636,steady_state_heating
2024-11-01 16:40:00,3.4514347451060448,19.226175520608603,8.000000000000018,5.000000000000007,5370.990839947329,0.5099818208509527,steady_state_heating
2024-11-01 16:45:00,3.439355133630426,19.109820599578693,8.0,4.999999999999972,5394.623664025615,0.513086972685456,steady_state_heating
2024-11-01 16:50:00,3.4962403631144623,19.663430732822132,7.999999999999993,5.000000000000021,5283.747842071374,0.498641367990456,steady_state_heating
2024-11-01 16:55:00,3.473981050596598,19.44507770369897,7.999999999999985,5.000000000000028,5327.007108067191,0.5042407209375583,steady_state_heating
2024-11-01 17:00:00,3.4657050214388083,19.364462629450642,8.000000000000021,5.0,5343.13283822281,0.5063398963154263,steady_state_heating
2024-11-01 17:05:00,3.5165989775830035,19.86511463177484,8.000000000000007,4.999999999999922,5244.328591287236,0.4935788280988123,steady_state_heating
