timestamp,airflow_cfm,data_quality_flag
2024-11-01 04:50:00,1023.1880302149934,OK
2024-11-01 04:55:00,1025.2105660712,OK
2024-11-01 05:00:00,1010.5869775302696,OK
2024-11-01 05:05:00,1014.2447512182638,OK
2024-11-01 05:10:00,1023.478626324199,OK
2024-11-01 05:15:00,1025.5254944771089,OK
2024-11-01 05:20:00,1023.9398197606133,OK
2024-11-01 05:25:00,1020.7983973065388,OK
2024-11-01 05:30:00,0.0,OK
2024-11-01 05:35:00,0.0,OK
2024-11-01 05:40:00,0.0,OK
2024-11-01 05:45:00,1015.2872079847931,OK
2024-11-01 05:50:00,1033.7973722666125,OK
2024-11-01 05:55:00,1021.3743496896493,OK
2024-11-01 06:00:00,1030.0463625547623,OK
2024-11-01 06:05:00,1045.4201730885377,OK
2024-11-01 06:10:00,1042.388255874227,OK
2024-11-01 06:15:00,1033.4645976527775,OK
2024-11-01 06:20:00,1022.6667954850334,OK
2024-11-01 06:25:00,1025.2835533236314,OK
2024-11-01 06:30:00,1023.7902268262246,OK
2024-11-01 06:35:00,1011.1572109998078,OK
2024-11-01 06:40:00,1033.4697735015236,OK
2024-11-01 06:45:00,1024.9455010235392,OK
2024-11-01 06:50:00,1022.5628086636871,OK
2024-11-01 06:55:00,1030.0349848676985,OK
2024-11-01 07:00:00,0.0,OK
2024-11-01 07:05:00,0.0,OK
2024-11-01 07:10:00,0.0,OK
2024-11-01 07:15:00,1028.6259362526944,OK
2024-11-01 07:20:00,1007.8088916292519,OK
2024-11-01 07:25:00,1021.3897850166733,OK
2024-11-01 07:30:00,1012.1786660131723,OK
2024-11-01 07:35:00,1019.262186153704,OK
2024-11-01 07:40:00,1018.7399618121786,OK
2024-11-01 07:45:00,1021.9091668131971,OK
2024-11-01 07:50:00,1017.8989511913076,OK
2024-11-01 07:55:00,1017.1731899703439,OK
2024-11-01 08:00:00,0.0,OK
2024-11-01 08:05:00,0.0,OK
2024-11-01 08:10:00,0.0,OK
2024-11-01 08:15:00,1001.6867529090349,OK
2024-11-01 08:20:00,1018.085693927844,OK
2024-11-01 08:25:00,1003.4757377695689,OK
2024-11-01 08:30:00,1015.1184100883439,OK
2024-11-01 08:35:00,1009.612500564694,OK
2024-11-01 08:40:00,1020.7226921597955,OK
2024-11-01 08:45:00,1013.2473232762865,OK
2024-11-01 08:50:00,1008.1817596541019,OK
2024-11-01 08:55:00,0.0,OK
2024-11-01 09:00:00,0.0,OK
2024-11-01 09:05:00,0.0,OK
2024-11-01 09:10:00,999.8141210798768,OK
2024-11-01 09:15:00,990.7931453032944,OK
2024-11-01 09:20:00,1001.9817079830264,OK
2024-11-01 09:25:00,984.3722227012054,OK
2024-11-01 09:30:00,1003.2538141293217,OK
2024-11-01 09:35:00,1004.1448065047618,OK
2024-11-01 09:40:00,1005.2683325769748,OK
2024-11-01 09:45:00,977.930753010948,OK
2024-11-01 09:50:00,0.0,OK
2024-11-01 09:55:00,0.0,OK
2024-11-01 10:00:00,0.0,OK
2024-11-01 10:05:00,981.684921082885,OK
2024-11-01 10:10:00,970.2959865677329,OK
2024-11-01 10:15:00,992.0385068284984,OK
2024-11-01 10:20:00,979.8643504822059,OK
2024-11-01 10:25:00,978.9023275640977,OK
2024-11-01 10:30:00,986.0695304140385,OK
2024-11-01 10:35:00,963.6658364676848,OK
2024-11-01 10:40:00,972.0075474167759,OK
2024-11-01 10:45:00,963.816580889496,OK
2024-11-01 10:50:00,0.0,OK
2024-11-01 10:55:00,0.0,OK
2024-11-01 11:00:00,0.0,OK
2024-11-01 11:05:00,961.618463795689,OK
2024-11-01 11:10:00,955.0142862398675,OK
2024-11-01 11:15:00,965.2884126663681,OK
2024-11-01 11:20:00,963.2367545706752,OK
2024-11-01 11:25:00,947.9387925917846,OK
2024-11-01 11:30:00,948.3020622615625,OK
2024-11-01 11:35:00,960.1472286318511,OK
2024-11-01 11:40:00,951.6432072709423,OK
2024-11-01 11:45:00,931.0794091334316,OK
2024-11-01 11:50:00,939.4129123229994,OK
2024-11-01 11:55:00,945.3343006789898,OK
2024-11-01 12:00:00,0.0,OK
2024-11-01 12:05:00,0.0,OK
2024-11-01 12:10:00,0.0,OK
2024-11-01 12:15:00,943.4058557791691,OK
2024-11-01 12:20:00,936.2639278159238,OK
2024-11-01 12:25:00,925.9231683725966,OK
2024-11-01 12:30:00,926.6697828686755,OK
2024-11-01 12:35:00,920.9469609140025,OK
2024-11-01 12:40:00,933.7915574128288,OK
2024-11-01 12:45:00,920.8215188569682,OK
2024-11-01 12:50:00,913.4775725269432,OK
2024-11-01 12:55:00,913.6143527996135,OK
2024-11-01 13:00:00,913.878073907918,OK
2024-11-01 13:05:00,912.327295819842,OK
2024-11-01 13:10:00,916.1931620101932,OK
2024-11-01 13:15:00,910.0741746601722,OK
2024-11-01 13:20:00,899.6038746126806,OK
2024-11-01 13:25:00,0.0,OK
2024-11-01 13:30:00,0.0,OK
2024-11-01 13:35:00,0.0,OK
2024-11-01 13:40:00,897.5554089227243,OK
2024-11-01 13:45:00,900.8290170767938,OK
2024-11-01 13:50:00,891.6099023565478,OK
2024-11-01 13:55:00,888.9843647425066,OK
2024-11-01 14:00:00,884.6642332611037,OK
2024-11-01 14:05:00,879.0154142830062,OK
2024-11-01 14:10:00,881.0514728253924,OK
2024-11-01 14:15:00,892.6120083656269,OK
2024-11-01 14:20:00,891.158804112984,OK
2024-11-01 14:25:00,884.909850320751,OK
2024-11-01 14:30:00,887.4054064266295,OK
2024-11-01 14:35:00,890.4346497815136,OK
2024-11-01 14:40:00,881.8528508729371,OK
2024-11-01 14:45:00,880.2570894066441,OK
2024-11-01 14:50:00,880.210077166929,OK
2024-11-01 14:55:00,875.7266149383122,OK
2024-11-01 15:00:00,861.864818588486,OK
2024-11-01 15:05:00,867.1500120268735,OK
2024-11-01 15:10:00,849.8094507036894,OK
2024-11-01 15:15:00,863.6214389434211,OK
2024-11-01 15:20:00,865.0307094552218,OK
2024-11-01 15:25:00,859.7224356523851,OK
2024-11-01 15:30:00,856.3754397156628,OK
2024-11-01 15:35:00,855.276202489284,OK
2024-11-01 15:40:00,843.8464089617624,OK
2024-11-01 15:45:00,861.699036685486,OK
2024-11-01 15:50:00,846.2033655946689,OK
2024-11-01 15:55:00,849.9898140391235,OK
2024-11-01 16:00:00,862.1758519297668,OK
2024-11-01 16:05:00,842.5284485849335,OK
2024-11-01 16:10:00,839.2796109790688,OK
2024-11-01 16:15:00,854.6875835517893,OK
2024-11-01 16:20:00,846.8890609517211,OK
2024-11-01 16:25:00,858.8407836846865,OK
2024-11-01 16:30:00,854.6497034704772,OK
2024-11-01 16:35:00,837.4399208322698,OK
2024-11-01 16:40:00,847.186911012686,OK
2024-11-01 16:45:00,849.4226203335284,OK
2024-11-01 16:50:00,839.0217849531284,OK
2024-11-01 16:55:00,843.0533190750419,OK
2024-11-01 17:00:00,844.5647253471069,OK
2024-11-01 17:05:00,835.3767562311449,OK
2024-11-01 17:10:00,849.5825149034239,OK
2024-11-01 17:15:00,848.7432455190873,OK
2024-11-01 17:20:00,841.7530387880977,OK
2024-11-01 17:25:00,835.9109997124827,OK
2024-11-01 17:30:00,832.5549664055816,OK
2024-11-01 17:35:00,847.5659264348113,OK
2024-11-01 17:40:00,835.7536039199842,OK
2024-11-01 17:45:00,848.5346475323834,OK
2024-11-01 17:50:00,829.9825159690027,OK
2024-11-01 17:55:00,849.9918151947778,OK
2024-11-01 18:00:00,831.5675666433908,OK
2024-11-01 18:05:00,844.2574297199683,OK
2024-11-01 18:10:00,825.2687701080066,OK
2024-11-01 18:15:00,836.4318122688907,OK
2024-11-01 18:20:00,848.40791270133,OK
2024-11-01 18:25:00,844.743410254845,OK
2024-11-01 18:30:00,835.3751770985608,OK
2024-11-01 18:35:00,834.9898751726669,OK
2024-11-01 18:40:00,843.2833378521549,OK
2024-11-01 18:45:00,842.539080423253,OK
2024-11-01 18:50:00,834.7981666580492,OK
2024-11-01 18:55:00,837.530397461059,OK
2024-11-01 19:00:00,849.3296548935642,OK
2024-11-01 19:05:00,846.7705681365413,OK
2024-11-01 19:10:00,841.5726314922344,OK
2024-11-01 19:15:00,835.8557361016667,OK
2024-11-01 19:20:00,833.2713277197699,OK
2024-11-01 19:25:00,838.5739461501495,OK
2024-11-01 19:30:00,843.7590972907649,OK
2024-11-01 19:35:00,842.0262455701924,OK
2024-11-01 19:40:00,855.6312933076546,OK
2024-11-01 19:45:00,853.0062100695025,OK
2024-11-01 19:50:00,860.024531240372,OK
2024-11-01 19:55:00,864.6681724382483,OK
2024-11-01 20:00:00,855.3150063176016,OK
2024-11-01 20:05:00,857.5205135343496,OK
2024-11-01 20:10:00,857.0716342806986,OK
2024-11-01 20:15:00,860.9401495717175,OK
2024-11-01 20:20:00,861.707860522006,OK
2024-11-01 20:25:00,862.1615180099571,OK
2024-11-01 20:30:00,868.9938986201756,OK
2024-11-01 20:35:00,864.7563303518522,OK
2024-11-01 20:40:00,870.7681763184655,OK
2024-11-01 20:45:00,865.6104345980998,OK
2024-11-01 20:50:00,865.2609969465404,OK
2024-11-01 20:55:00,875.8804518381293,OK
2024-11-01 21:00:00,870.0476198798873,OK
2024-11-01 21:05:00,877.5593480670151,OK
2024-11-01 21:10:00,878.6496595742035,OK
2024-11-01 21:15:00,883.5553395164054,OK
2024-11-01 21:20:00,867.3827778793159,OK
2024-11-01 21:25:00,870.8648718428344,OK
2024-11-01 21:30:00,876.4471314387807,OK
2024-11-01 21:35:00,869.4066762958757,OK
2024-11-01 21:40:00,886.9210153793915,OK
2024-11-01 21:45:00,865.7408363791554,OK
2024-11-01 21:50:00,890.6472746319587,OK
2024-11-01 21:55:00,889.5785012546785,OK
2024-11-01 22:00:00,895.4806119431279,OK
2024-11-01 22:05:00,890.5148539823733,OK
2024-11-01 22:10:00,888.809807647429,OK
2024-11-01 22:15:00,897.0643736212768,OK
2024-11-01 22:20:00,885.2487090317884,OK
2024-11-01 22:25:00,898.1993335854983,OK
2024-11-01 22:30:00,900.7352104045383,OK
2024-11-01 22:35:00,0.0,OK
2024-11-01 22:40:00,0.0,OK
2024-11-01 22:45:00,0.0,OK
2024-11-01 22:50:00,910.1788226199263,OK
2024-11-01 22:55:00,912.9203829314073,OK
2024-11-01 23:00:00,891.0115845373974,OK
2024-11-01 23:05:00,915.4901812649525,OK
2024-11-01 23:10:00,924.6801570842156,OK
2024-11-01 23:15:00,920.938958212132,OK
2024-11-01 23:20:00,917.7551328146449,OK
2024-11-01 23:25:00,917.5901803180137,OK
2024-11-01 23:30:00,918.4785644472671,OK
2024-11-01 23:35:00,919.1239917717755,OK
2024-11-01 23:40:00,0.0,OK
2024-11-01 23:45:00,0.0,OK
2024-11-01 23:50:00,0.0,OK
2024-11-01 23:55:00,938.2658828967725,OK
2024-11-02 00:00:00,942.839320837654,OK
2024-11-02 00:05:00,946.9888515416224,OK
2024-11-02 00:10:00,933.1470523412573,OK
2024-11-02 00:15:00,937.7415794388298,OK
2024-11-02 00:20:00,935.9782614261447,OK
2024-11-02 00:25:00,947.8692687614055,OK
2024-11-02 00:30:00,944.8998210942133,OK
2024-11-02 00:35:00,965.0135058631473,OK
2024-11-02 00:40:00,947.8083940816808,OK
2024-11-02 00:45:00,955.2299615133203,OK
2024-11-02 00:50:00,956.1185877815498,OK
2024-11-02 00:55:00,0.0,OK
2024-11-02 01:00:00,0.0,OK
2024-11-02 01:05:00,0.0,OK
2024-11-02 01:10:00,972.0904715873463,OK
2024-11-02 01:15:00,965.2569585767293,OK
2024-11-02 01:20:00,966.3809743192694,OK
2024-11-02 01:25:00,984.3943765084775,OK
2024-11-02 01:30:00,983.9248515975542,OK
2024-11-02 01:35:00,982.4103455653636,OK
2024-11-02 01:40:00,980.962640414775,OK
2024-11-02 01:45:00,987.9917522771043,OK
2024-11-02 01:50:00,988.8690097083864,OK
2024-11-02 01:55:00,985.8593473582338,OK
2024-11-02 02:00:00,0.0,OK
2024-11-02 02:05:00,0.0,OK
2024-11-02 02:10:00,0.0,OK
2024-11-02 02:15:00,976.2273168963352,OK
2024-11-02 02:20:00,994.8728672806908,OK
2024-11-02 02:25:00,989.5255280514308,OK
2024-11-02 02:30:00,981.152232831027,OK
2024-11-02 02:35:00,994.6025862532321,OK
2024-11-02 02:40:00,996.4035950226346,OK
2024-11-02 02:45:00,985.7156321754335,OK
2024-11-02 02:50:00,996.4570255594156,OK
2024-11-02 02:55:00,986.9359068373718,OK
2024-11-02 03:00:00,991.1269632453719,OK
2024-11-02 03:05:00,997.2893739059855,OK
2024-11-02 03:10:00,0.0,OK
2024-11-02 03:15:00,0.0,OK
2024-11-02 03:20:00,0.0,OK
2024-11-02 03:25:00,1008.3214887139312,OK
2024-11-02 03:30:00,1003.5668544906655,OK
2024-11-02 03:35:00,1004.8110134690406,OK
2024-11-02 03:40:00,1001.3671105530392,OK
2024-11-02 03:45:00,1016.2237571318111,OK
2024-11-02 03:50:00,1002.6320104493273,OK
2024-11-02 03:55:00,1009.1647474951637,OK
2024-11-02 04:00:00,1023.8762760988919,OK
2024-11-02 04:05:00,1006.3487837581123,OK
2024-11-02 04:10:00,0.0,OK
2024-11-02 04:15:00,0.0,OK
2024-11-02 04:20:00,0.0,OK
2024-11-02 04:25:00,1018.4164797390896,OK
2024-11-02 04:30:00,1031.7304469278147,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,1026.2919258254365,OK
2024-11-02 04:50:00,1029.9736603104093,OK
2024-11-02 04:55:00,1023.7395802427583,OK
2024-11-02 05:00:00,1021.3123790592148,OK
2024-11-02 05:05:00,1034.9531406321607,OK
2024-11-02 05:10:00,1027.759887915218,OK
2024-11-02 05:15:00,1013.0759819363761,OK
2024-11-02 05:20:00,1032.7624656923333,OK
2024-11-02 05:25:00,1018.12754877674,OK
2024-11-02 05:30:00,1026.9021070260005,OK
2024-11-02 05:35:00,0.0,OK
2024-11-02 05:40:00,0.0,OK
2024-11-02 05:45:00,0.0,OK
2024-11-02 05:50:00,1017.784327144765,OK
2024-11-02 05:55:00,1032.8745353502736,OK
2024-11-02 06:00:00,1016.7772633126895,OK
2024-11-02 06:05:00,1030.4599984604147,OK
2024-11-02 06:10:00,1021.1947673772285,OK
2024-11-02 06:15:00,1022.3677896011658,OK
2024-11-02 06:20:00,1020.7316955860987,OK
2024-11-02 06:25:00,1019.8274494252771,OK
2024-11-02 06:30:00,0.0,OK
2024-11-02 06:35:00,0.0,OK
2024-11-02 06:40:00,0.0,OK
2024-11-02 06:45:00,1020.2981939164534,OK
2024-11-02 06:50:00,1012.9260698302521,OK
2024-11-02 06:55:00,1019.4676241081827,OK
2024-11-02 07:00:00,1027.731592603537,OK
2024-11-02 07:05:00,1009.1035827573552,OK
2024-11-02 07:10:00,1017.4747396576353,OK
2024-11-02 07:15:00,1008.929496802557,OK
2024-11-02 07:20:00,1015.6327871660504,OK
2024-11-02 07:25:00,1000.8198546781632,OK
2024-11-02 07:30:00,1016.2908925253856,OK
2024-11-02 07:35:00,0.0,OK
2024-11-02 07:40:00,0.0,OK
2024-11-02 07:45:00,0.0,OK
2024-11-02 07:50:00,1004.9335152619974,OK
2024-11-02 07:55:00,996.2418353567289,OK
2024-11-02 08:00:00,1012.2876588296745,OK
2024-11-02 08:05:00,1005.8093599458662,OK
2024-11-02 08:10:00,1026.8300921464902,OK
2024-11-02 08:15:00,1005.5557726946157,OK
2024-11-02 08:20:00,1006.030993805774,OK
2024-11-02 08:25:00,1010.1568722565122,OK
2024-11-02 08:30:00,997.9966571767633,OK
2024-11-02 08:35:00,1006.7780144631178,OK
2024-11-02 08:40:00,1004.9471173752471,OK
2024-11-02 08:45:00,1004.4742776049343,OK
2024-11-02 08:50:00,0.0,OK
2024-11-02 08:55:00,0.0,OK
2024-11-02 09:00:00,0.0,OK
2024-11-02 09:05:00,1008.9945716231498,OK
2024-11-02 09:10:00,997.1668001064571,OK
2024-11-02 09:15:00,993.8223645345236,OK
2024-11-02 09:20:00,977.0245710666837,OK
2024-11-02 09:25:00,982.1984812747627,OK
2024-11-02 09:30:00,989.1231335062662,OK
2024-11-02 09:35:00,974.5261678888365,OK
2024-11-02 09:40:00,986.9341282949567,OK
2024-11-02 09:45:00,972.9380012076729,OK
2024-11-02 09:50:00,988.3848018602472,OK
2024-11-02 09:55:00,968.112161390156,OK
2024-11-02 10:00:00,979.3599946089663,OK
2024-11-02 10:05:00,0.0,OK
2024-11-02 10:10:00,0.0,OK
2024-11-02 10:15:00,0.0,OK
2024-11-02 10:20:00,979.5012722858926,OK
2024-11-02 10:25:00,969.1357320529877,OK
2024-11-02 10:30:00,975.7288609948298,OK
2024-11-02 10:35:00,964.8756497231456,OK
2024-11-02 10:40:00,962.8862581928784,OK
2024-11-02 10:45:00,962.938874536898,OK
2024-11-02 10:50:00,963.769461800843,OK
2024-11-02 10:55:00,955.8745613081135,OK
2024-11-02 11:00:00,950.8791895848008,OK
2024-11-02 11:05:00,0.0,OK
2024-11-02 11:10:00,0.0,OK
2024-11-02 11:15:00,0.0,OK
2024-11-02 11:20:00,928.9738741796435,OK
2024-11-02 11:25:00,945.8506499211471,OK
2024-11-02 11:30:00,943.0319337309824,OK
2024-11-02 11:35:00,937.3065441173371,OK
2024-11-02 11:40:00,949.2088023974921,OK
2024-11-02 11:45:00,942.5762629487035,OK
2024-11-02 11:50:00,942.1746945234406,OK
2024-11-02 11:55:00,931.1986300065544,OK
2024-11-02 12:00:00,935.1722903009681,OK
2024-11-02 12:05:00,933.014557194117,OK
2024-11-02 12:10:00,922.9641912468012,OK
2024-11-02 12:15:00,923.203602924608,OK
2024-11-02 12:20:00,0.0,OK
2024-11-02 12:25:00,0.0,OK
2024-11-02 12:30:00,0.0,OK
2024-11-02 12:35:00,917.6593212104723,OK
2024-11-02 12:40:00,932.9415393155352,OK
2024-11-02 12:45:00,921.1637603126522,OK
2024-11-02 12:50:00,915.2199506462002,OK
2024-11-02 12:55:00,907.1697299666508,OK
2024-11-02 13:00:00,904.5963327730564,OK
2024-11-02 13:05:00,908.8454864104189,OK
2024-11-02 13:10:00,903.3791937229762,OK
2024-11-02 13:15:00,905.5259142397919,OK
2024-11-02 13:20:00,0.0,OK
2024-11-02 13:25:00,0.0,OK
2024-11-02 13:30:00,0.0,OK
2024-11-02 13:35:00,896.3383226183864,OK
2024-11-02 13:40:00,905.4131974493185,OK
2024-11-02 13:45:00,890.3210428658739,OK
2024-11-02 13:50:00,885.1060708183466,OK
2024-11-02 13:55:00,885.5007388448084,OK
2024-11-02 14:00:00,882.1416580013318,OK
2024-11-02 14:05:00,876.0675245437989,OK
2024-11-02 14:10:00,885.176168830065,OK
2024-11-02 14:15:00,887.4113767446731,OK
2024-11-02 14:20:00,876.0965467461118,OK
2024-11-02 14:25:00,867.3891030046165,OK
2024-11-02 14:30:00,860.9716688554942,OK
2024-11-02 14:35:00,868.3246075862248,OK
2024-11-02 14:40:00,884.2403327567511,OK
2024-11-02 14:45:00,874.2925569667207,OK
2024-11-02 14:50:00,869.5532601150572,OK
2024-11-02 14:55:00,866.2632610327105,OK
2024-11-02 15:00:00,860.8317495821311,OK
2024-11-02 15:05:00,871.001886024477,OK
2024-11-02 15:10:00,862.0780894648115,OK
2024-11-02 15:15:00,858.6043164314015,OK
2024-11-02 15:20:00,854.6571679132526,OK
2024-11-02 15:25:00,864.8463968279227,OK
2024-11-02 15:30:00,859.490190091437,OK
2024-11-02 15:35:00,875.617909195581,OK
2024-11-02 15:40:00,858.1261216654628,OK
2024-11-02 15:45:00,857.6100745439581,OK
2024-11-02 15:50:00,860.0180827286832,OK
2024-11-02 15:55:00,847.2629028534801,OK
2024-11-02 16:00:00,847.5254785963423,OK
2024-11-02 16:05:00,860.647340284577,OK
2024-11-02 16:10:00,841.7379679474361,OK
2024-11-02 16:15:00,848.3370202673735,OK
2024-11-02 16:20:00,837.3254684750384,OK
2024-11-02 16:25:00,849.3984101827285,OK
2024-11-02 16:30:00,840.0704499705311,OK
2024-11-02 16:35:00,841.0342005417243,OK
2024-11-02 16:40:00,837.1006963669258,OK
2024-11-02 16:45:00,836.8968190335942,OK
2024-11-02 16:50:00,837.6856864682649,OK
2024-11-02 16:55:00,845.8704753508548,OK
2024-11-02 17:00:00,845.2324922565722,OK
2024-11-02 17:05:00,837.7448087275665,OK
2024-11-02 17:10:00,833.503429092106,OK
2024-11-02 17:15:00,836.2799643496726,OK
2024-11-02 17:20:00,829.2165114231411,OK
2024-11-02 17:25:00,835.795091829787,OK
2024-11-02 17:30:00,842.826053351451,OK
2024-11-02 17:35:00,839.4203247785248,OK
2024-11-02 17:40:00,833.9499018569007,OK
2024-11-02 17:45:00,832.0050535133331,OK
2024-11-02 17:50:00,821.5694909035533,OK
2024-11-02 17:55:00,841.6412612966166,OK
2024-11-02 18:00:00,840.8785323829584,OK
2024-11-02 18:05:00,837.9449678402614,OK
2024-11-02 18:10:00,838.3400411275272,OK
2024-11-02 18:15:00,841.3635159325418,OK
2024-11-02 18:20:00,849.7390262659144,OK
2024-11-02 18:25:00,841.9047442873613,OK
2024-11-02 18:30:00,848.0727724352771,OK
2024-11-02 18:35:00,853.4173369333954,OK
2024-11-02 18:40:00,846.9275765944317,OK
2024-11-02 18:45:00,849.218193324807,OK
2024-11-02 18:50:00,836.9507162857109,OK
2024-11-02 18:55:00,836.881794718317,OK
2024-11-02 19:00:00,847.4308035319676,OK
2024-11-02 19:05:00,844.1803310316817,OK
2024-11-02 19:10:00,855.2123847795777,OK
2024-11-02 19:15:00,844.0886435634741,OK
2024-11-02 19:20:00,839.5130215298235,OK
2024-11-02 19:25:00,838.2443939814333,OK
2024-11-02 19:30:00,848.4936324710375,OK
2024-11-02 19:35:00,836.8364200047507,OK
2024-11-02 19:40:00,854.5036778119135,OK
2024-11-02 19:45:00,854.010561592311,OK
2024-11-02 19:50:00,839.122215427328,OK
2024-11-02 19:55:00,833.0329331419979,OK
2024-11-02 20:00:00,842.2340591870375,OK
2024-11-02 20:05:00,845.2743070553661,OK
2024-11-02 20:10:00,862.3362379543695,OK
2024-11-02 20:15:00,863.371214961092,OK
2024-11-02 20:20:00,849.602421660004,OK
2024-11-02 20:25:00,853.7941478459187,OK
2024-11-02 20:30:00,862.3150649881625,OK
2024-11-02 20:35:00,854.4119675128846,OK
2024-11-02 20:40:00,856.031516844251,OK
2024-11-02 20:45:00,850.0509840757175,OK
2024-11-02 20:50:00,860.1370517900052,OK
2024-11-02 20:55:00,854.6486689198281,OK
2024-11-02 21:00:00,866.9172302113966,OK
2024-11-02 21:05:00,870.2850955918915,OK
2024-11-02 21:10:00,863.0150325552665,OK
2024-11-02 21:15:00,879.489024639254,OK
2024-11-02 21:20:00,854.0649786131871,OK
2024-11-02 21:25:00,873.4279173613864,OK
2024-11-02 21:30:00,874.7825625790671,OK
2024-11-02 21:35:00,876.6185515002652,OK
2024-11-02 21:40:00,867.7287085485818,OK
2024-11-02 21:45:00,876.4635937442897,OK
2024-11-02 21:50:00,895.0110111995563,OK
2024-11-02 21:55:00,874.4545725872379,OK
2024-11-02 22:00:00,888.4554716072337,OK
2024-11-02 22:05:00,884.6118420462805,OK
2024-11-02 22:10:00,0.0,OK
2024-11-02 22:15:00,0.0,OK
2024-11-02 22:20:00,0.0,OK
2024-11-02 22:25:00,894.7785783394078,OK
2024-11-02 22:30:00,900.9567785414282,OK
2024-11-02 22:35:00,888.0514391523342,OK
2024-11-02 22:40:00,889.6742264763151,OK
2024-11-02 22:45:00,905.1769809466376,OK
2024-11-02 22:50:00,906.9712236399715,OK
2024-11-02 22:55:00,913.0327955801515,OK
2024-11-02 23:00:00,903.3087754549108,OK
2024-11-02 23:05:00,0.0,OK
2024-11-02 23:10:00,0.0,OK
2024-11-02 23:15:00,0.0,OK
2024-11-02 23:20:00,922.7228988077446,OK
2024-11-02 23:25:00,920.9526146461772,OK
2024-11-02 23:30:00,935.867102551506,OK
2024-11-02 23:35:00,921.5620614455777,OK
2024-11-02 23:40:00,914.4180966375864,OK
2024-11-02 23:45:00,926.3558344879323,OK
2024-11-02 23:50:00,922.8760006690071,OK
2024-11-02 23:55:00,943.3177873819496,OK
2024-11-03 00:00:00,936.0038287801266,OK
2024-11-03 00:05:00,945.0841399927149,OK
2024-11-03 00:10:00,0.0,OK
2024-11-03 00:15:00,0.0,OK
2024-11-03 00:20:00,0.0,OK
2024-11-03 00:25:00,960.921279093898,OK
2024-11-03 00:30:00,962.6340904926635,OK
2024-11-03 00:35:00,966.4517920238353,OK
2024-11-03 00:40:00,954.1612260057395,OK
2024-11-03 00:45:00,942.4886502223891,OK
2024-11-03 00:50:00,950.9854152857298,OK
2024-11-03 00:55:00,977.4741030297554,OK
2024-11-03 01:00:00,955.3213400200249,OK
2024-11-03 01:05:00,958.8817856155284,OK
2024-11-03 01:10:00,980.2057744705436,OK
2024-11-03 01:15:00,972.9395371426331,OK
2024-11-03 01:20:00,0.0,OK
2024-11-03 01:25:00,0.0,OK
2024-11-03 01:30:00,0.0,OK
