timestamp,supply_air_temp_c,data_quality_flag
2024-11-01 04:30:00,27.03562031358139,OK
2024-11-01 04:35:00,26.64121897758292,OK
2024-11-01 04:40:00,26.67907001885492,OK
2024-11-01 04:45:00,26.586367120638588,OK
2024-11-01 04:50:00,26.612167860134065,OK
2024-11-01 04:55:00,26.95273486263606,OK
2024-11-01 05:00:00,26.13133291268656,OK
2024-11-01 05:05:00,25.790159489421868,OK
2024-11-01 05:10:00,25.96520606245841,OK
2024-11-01 05:15:00,26.344428105470886,OK
2024-11-01 05:20:00,26.74693030537979,OK
2024-11-01 05:25:00,26.844908487366634,OK
2024-11-01 05:30:00,18.72404494229258,OK
2024-11-01 05:35:00,18.714312121592645,OK
2024-11-01 05:40:00,19.535944493758727,OK
2024-11-01 05:45:00,26.222726115496773,OK
2024-11-01 05:50:00,26.457623258300536,OK
2024-11-01 05:55:00,26.739020672502257,OK
2024-11-01 06:00:00,26.84426750706615,OK
2024-11-01 06:05:00,27.20852908183833,OK
2024-11-01 06:10:00,25.39972131627165,OK
2024-11-01 06:15:00,27.074061838396688,OK
2024-11-01 06:20:00,26.46171304166197,OK
2024-11-01 06:25:00,26.20619931637156,OK
2024-11-01 06:30:00,26.418555173023606,OK
2024-11-01 06:35:00,25.646673795410717,OK
2024-11-01 06:40:00,26.01596254689157,OK
2024-11-01 06:45:00,26.819051150573625,OK
2024-11-01 06:50:00,26.85627655846633,OK
2024-11-01 06:55:00,26.508341803156714,OK
2024-11-01 07:00:00,18.84361591847091,OK
2024-11-01 07:05:00,19.01403522033061,OK
2024-11-01 07:10:00,18.660824593688496,OK
2024-11-01 07:15:00,26.31741761152093,OK
2024-11-01 07:20:00,26.48902406202028,OK
2024-11-01 07:25:00,26.250634973551136,OK
2024-11-01 07:30:00,26.619177313022952,OK
2024-11-01 07:35:00,26.35239572090941,OK
2024-11-01 07:40:00,26.273296502014603,OK
2024-11-01 07:45:00,26.86381241485588,OK
2024-11-01 07:50:00,26.593661354847143,OK
2024-11-01 07:55:00,25.48457043256719,OK
2024-11-01 08:00:00,19.343347504414226,OK
2024-11-01 08:05:00,19.62498804967284,OK
2024-11-01 08:10:00,19.840638840041258,OK
2024-11-01 08:15:00,26.547312649506633,OK
2024-11-01 08:20:00,25.644992184283367,OK
2024-11-01 08:25:00,26.480024930340317,OK
2024-11-01 08:30:00,26.854603700979798,OK
2024-11-01 08:35:00,26.18078440376596,OK
2024-11-01 08:40:00,26.743631147780803,OK
2024-11-01 08:45:00,26.347658926849995,OK
2024-11-01 08:50:00,27.1548026073819,OK
2024-11-01 08:55:00,18.305499489298516,OK
2024-11-01 09:00:00,18.792164502665813,OK
2024-11-01 09:05:00,18.975830031085593,OK
2024-11-01 09:10:00,25.789784553331458,OK
2024-11-01 09:15:00,26.07177878665589,OK
2024-11-01 09:20:00,26.343449371221727,OK
2024-11-01 09:25:00,27.303631402891728,OK
2024-11-01 09:30:00,26.39216127216049,OK
2024-11-01 09:35:00,26.584788137061572,OK
2024-11-01 09:40:00,26.685583281679207,OK
2024-11-01 09:45:00,26.007229553158187,OK
2024-11-01 09:50:00,19.750600209270083,OK
2024-11-01 09:55:00,18.92879858997561,OK
2024-11-01 10:00:00,19.81571035003077,OK
2024-11-01 10:05:00,26.524879509673735,OK
2024-11-01 10:10:00,26.76784311829744,OK
2024-11-01 10:15:00,25.963281176579954,OK
2024-11-01 10:20:00,26.70044091561348,OK
2024-11-01 10:25:00,27.298323620299875,OK
2024-11-01 10:30:00,26.49814227558714,OK
2024-11-01 10:35:00,25.874712065719912,OK
2024-11-01 10:40:00,26.6165992461972,OK
2024-11-01 10:45:00,25.66095163940072,OK
2024-11-01 10:50:00,18.481610824929515,OK
2024-11-01 10:55:00,19.456742643578046,OK
2024-11-01 11:00:00,18.25602617621662,OK
2024-11-01 11:05:00,26.106731204289094,OK
2024-11-01 11:10:00,26.22664004940345,OK
2024-11-01 11:15:00,27.32979120343438,OK
2024-11-01 11:20:00,26.30893533846948,OK
2024-11-01 11:25:00,25.75840570420945,OK
2024-11-01 11:30:00,26.16605683422546,OK
2024-11-01 11:35:00,26.102743571848283,OK
2024-11-01 11:40:00,26.14615108070335,OK
2024-11-01 11:45:00,26.831690220701816,OK
2024-11-01 11:50:00,25.98967035182319,OK
2024-11-01 11:55:00,26.33098284364435,OK
2024-11-01 12:00:00,19.622391126459174,OK
2024-11-01 12:05:00,19.41168702301348,OK
2024-11-01 12:10:00,18.99239205037483,OK
2024-11-01 12:15:00,26.299580949292366,OK
2024-11-01 12:20:00,26.519355799553086,OK
2024-11-01 12:25:00,26.419482410090275,OK
2024-11-01 12:30:00,26.376043478911765,OK
2024-11-01 12:35:00,26.686915808472676,OK
2024-11-01 12:40:00,26.00434240137942,OK
2024-11-01 12:45:00,26.965575189109515,OK
2024-11-01 12:50:00,26.226581062184888,OK
2024-11-01 12:55:00,26.212766609860996,OK
2024-11-01 13:00:00,26.854332877409046,OK
2024-11-01 13:05:00,26.36671186419614,OK
2024-11-01 13:10:00,26.66279035486688,OK
2024-11-01 13:15:00,26.419823126692755,OK
2024-11-01 13:20:00,25.944798587210286,OK
2024-11-01 13:25:00,19.03688530158597,OK
2024-11-01 13:30:00,19.359890858408896,OK
2024-11-01 13:35:00,18.72340339429168,OK
2024-11-01 13:40:00,26.276452674774266,OK
2024-11-01 13:45:00,26.328323083206307,OK
2024-11-01 13:50:00,26.736439544538527,OK
2024-11-01 13:55:00,27.176555889282493,OK
2024-11-01 14:00:00,26.220275896276814,OK
2024-11-01 14:05:00,26.06086407443785,OK
2024-11-01 14:10:00,25.900507591021697,OK
2024-11-01 14:15:00,25.914252082155034,OK
2024-11-01 14:20:00,26.00663859271606,OK
2024-11-01 14:25:00,25.922780073220732,OK
2024-11-01 14:30:00,26.167100501426308,OK
2024-11-01 14:35:00,26.822954612201556,OK
2024-11-01 14:40:00,26.15471357621805,OK
2024-11-01 14:45:00,26.605441725559153,OK
2024-11-01 14:50:00,26.083997582639217,OK
2024-11-01 14:55:00,27.448212690026068,OK
2024-11-01 15:00:00,26.120177379229897,OK
2024-11-01 15:05:00,26.055816417439456,OK
2024-11-01 15:10:00,25.823101150408345,OK
2024-11-01 15:15:00,26.382468413648546,OK
2024-11-01 15:20:00,26.22864995354636,OK
2024-11-01 15:25:00,26.434467013799463,OK
2024-11-01 15:30:00,26.57042258632037,OK
2024-11-01 15:35:00,26.155717202923558,OK
2024-11-01 15:40:00,26.409765543211616,OK
2024-11-01 15:45:00,25.769277203709017,OK
2024-11-01 15:50:00,25.505278471702024,OK
2024-11-01 15:55:00,26.614043077037,OK
2024-11-01 16:00:00,26.393981192720403,OK
2024-11-01 16:05:00,25.770987388374753,OK
2024-11-01 16:10:00,26.095126925548342,OK
2024-11-01 16:15:00,25.66528784648062,OK
2024-11-01 16:20:00,25.303876254559306,OK
2024-11-01 16:25:00,26.740210947247533,OK
2024-11-01 16:30:00,26.0257440880181,OK
2024-11-01 16:35:00,26.059819587466592,OK
2024-11-01 16:40:00,25.780730621899842,OK
2024-11-01 16:45:00,26.017535652095646,OK
2024-11-01 16:50:00,26.648434254803274,OK
2024-11-01 16:55:00,26.42255065984873,OK
2024-11-01 17:00:00,25.891489599809084,OK
2024-11-01 17:05:00,25.81846553782006,OK
2024-11-01 17:10:00,26.25620840736121,OK
2024-11-01 17:15:00,26.11074549395505,OK
2024-11-01 17:20:00,25.92797120780449,OK
2024-11-01 17:25:00,27.682907712248674,OK
2024-11-01 17:30:00,26.732665899402487,OK
2024-11-01 17:35:00,26.184908779252225,OK
2024-11-01 17:40:00,26.060555899400278,OK
2024-11-01 17:45:00,26.25086571948744,OK
2024-11-01 17:50:00,26.086956362955934,OK
2024-11-01 17:55:00,26.338783635661304,OK
2024-11-01 18:00:00,26.004710874691465,OK
2024-11-01 18:05:00,26.05638875938994,OK
2024-11-01 18:10:00,25.877224646049427,OK
2024-11-01 18:15:00,26.857070304679933,OK
2024-11-01 18:20:00,26.696104323660848,OK
2024-11-01 18:25:00,26.07603842795987,OK
2024-11-01 18:30:00,26.74383276317637,OK
2024-11-01 18:35:00,25.76959046538036,OK
2024-11-01 18:40:00,25.418709167648508,OK
2024-11-01 18:45:00,26.470992888085505,OK
2024-11-01 18:50:00,25.966195877416403,OK
2024-11-01 18:55:00,25.796125235013363,OK
2024-11-01 19:00:00,25.629503217371134,OK
2024-11-01 19:05:00,26.583358224454592,OK
2024-11-01 19:10:00,26.207275574527863,OK
2024-11-01 19:15:00,26.521977486577256,OK
2024-11-01 19:20:00,25.993471564528924,OK
2024-11-01 19:25:00,25.604672985208623,OK
2024-11-01 19:30:00,26.88881270721244,OK
2024-11-01 19:35:00,26.84981627134064,OK
2024-11-01 19:40:00,25.600978404757207,OK
2024-11-01 19:45:00,26.3691774932214,OK
2024-11-01 19:50:00,25.935222942938424,OK
2024-11-01 19:55:00,26.325782823853583,OK
2024-11-01 20:00:00,26.146218569979183,OK
2024-11-01 20:05:00,26.12864241973445,OK
2024-11-01 20:10:00,26.46574028674982,OK
2024-11-01 20:15:00,26.61958832313007,OK
2024-11-01 20:20:00,25.95458571713258,OK
2024-11-01 20:25:00,26.27907814315799,OK
2024-11-01 20:30:00,25.837851696634132,OK
2024-11-01 20:35:00,25.751200293241194,OK
2024-11-01 20:40:00,26.75914355546422,OK
2024-11-01 20:45:00,26.340364367379408,OK
2024-11-01 20:50:00,25.688238946288134,OK
2024-11-01 20:55:00,26.606907864906265,OK
2024-11-01 21:00:00,27.148956899471333,OK
2024-11-01 21:05:00,26.930651489373467,OK
2024-11-01 21:10:00,26.23599699409491,OK
2024-11-01 21:15:00,25.74363302711557,OK
2024-11-01 21:20:00,26.261833380163598,OK
2024-11-01 21:25:00,25.943426828042195,OK
2024-11-01 21:30:00,26.41831547825703,OK
2024-11-01 21:35:00,26.39851887925438,OK
2024-11-01 21:40:00,25.849533433764677,OK
2024-11-01 21:45:00,26.115715989541513,OK
2024-11-01 21:50:00,25.476803201358436,OK
2024-11-01 21:55:00,25.594930634201248,OK
2024-11-01 22:00:00,26.944868860368246,OK
2024-11-01 22:05:00,25.935775418971694,OK
2024-11-01 22:10:00,27.10389486332476,OK
2024-11-01 22:15:00,25.718860509147596,OK
2024-11-01 22:20:00,26.32873519567511,OK
2024-11-01 22:25:00,26.394175531295705,OK
2024-11-01 22:30:00,27.020982116296114,OK
2024-11-01 22:35:00,18.509647279299042,OK
2024-11-01 22:40:00,19.814418195773392,OK
2024-11-01 22:45:00,18.555453164059763,OK
2024-11-01 22:50:00,26.34517843384437,OK
2024-11-01 22:55:00,26.535401956154427,OK
2024-11-01 23:00:00,26.059443802052957,OK
2024-11-01 23:05:00,26.772481262641936,OK
2024-11-01 23:10:00,26.961810564424905,OK
2024-11-01 23:15:00,25.640878697704373,OK
2024-11-01 23:20:00,26.458970673759538,OK
2024-11-01 23:25:00,26.781861557487893,OK
2024-11-01 23:30:00,26.98175266875342,OK
2024-11-01 23:35:00,26.458128012925947,OK
2024-11-01 23:40:00,20.03219982465126,OK
2024-11-01 23:45:00,18.493929867038403,OK
2024-11-01 23:50:00,19.637595555212815,OK
2024-11-01 23:55:00,26.86875355681535,OK
2024-11-02 00:00:00,26.39752647832481,OK
2024-11-02 00:05:00,26.072494033453655,OK
2024-11-02 00:10:00,26.71287182266251,OK
2024-11-02 00:15:00,26.024533859763263,OK
2024-11-02 00:20:00,26.107570616621253,OK
2024-11-02 00:25:00,26.609316699521145,OK
2024-11-02 00:30:00,26.63565718194668,OK
2024-11-02 00:35:00,26.182370060876746,OK
2024-11-02 00:40:00,26.301007029923564,OK
2024-11-02 00:45:00,26.87732489621062,OK
2024-11-02 00:50:00,26.56020290499423,OK
2024-11-02 00:55:00,19.794869233216932,OK
2024-11-02 01:00:00,18.84249849890133,OK
2024-11-02 01:05:00,19.212107933261557,OK
2024-11-02 01:10:00,26.8689968300126,OK
2024-11-02 01:15:00,27.026175655375933,OK
2024-11-02 01:20:00,26.61459683746371,OK
2024-11-02 01:25:00,26.57152683772666,OK
2024-11-02 01:30:00,27.176712487605116,OK
2024-11-02 01:35:00,27.032652352995864,OK
2024-11-02 01:40:00,26.546418364312633,OK
2024-11-02 01:45:00,26.64602356650858,OK
2024-11-02 01:50:00,26.401878744478342,OK
2024-11-02 01:55:00,26.948246820853477,OK
2024-11-02 02:00:00,19.26027247196937,OK
2024-11-02 02:05:00,18.59673002508707,OK
2024-11-02 02:10:00,19.331587626824845,OK
2024-11-02 02:15:00,26.765494494252838,OK
2024-11-02 02:20:00,26.447170388112042,OK
2024-11-02 02:25:00,26.652364849665506,OK
2024-11-02 02:30:00,26.61570781042933,OK
2024-11-02 02:35:00,26.375518592215656,OK
2024-11-02 02:40:00,26.773744291954927,OK
2024-11-02 02:45:00,26.84955460817185,OK
2024-11-02 02:50:00,26.353624335706087,OK
2024-11-02 02:55:00,27.400003783456306,OK
2024-11-02 03:00:00,26.22923675865376,OK
2024-11-02 03:05:00,25.61566082000138,OK
2024-11-02 03:10:00,19.233997000110325,OK
2024-11-02 03:15:00,18.696178081354923,OK
2024-11-02 03:20:00,19.384445392978236,OK
2024-11-02 03:25:00,26.93464059907416,OK
2024-11-02 03:30:00,26.754683246865902,OK
2024-11-02 03:35:00,26.353813113050283,OK
2024-11-02 03:40:00,26.788162750904455,OK
2024-11-02 03:45:00,25.80261649009823,OK
2024-11-02 03:50:00,26.73578225303752,OK
2024-11-02 03:55:00,26.00889550133944,OK
2024-11-02 04:00:00,26.1239609872746,OK
2024-11-02 04:05:00,26.86519362007134,OK
2024-11-02 04:10:00,19.451850590989096,OK
2024-11-02 04:15:00,19.029568256101136,OK
2024-11-02 04:20:00,18.69884781274988,OK
2024-11-02 04:25:00,26.253983262013946,OK
2024-11-02 04:30:00,26.608020379893947,OK
2024-11-02 04:35:00,,MISSING
2024-11-02 04:40:00,,MISSING
2024-11-02 04:45:00,26.07291866918377,OK
2024-11-02 04:50:00,26.075625661035087,OK
2024-11-02 04:55:00,25.482873962915303,OK
2024-11-02 05:00:00,26.50482394204453,OK
2024-11-02 05:05:00,26.205898851050836,OK
2024-11-02 05:10:00,26.20523785856962,OK
2024-11-02 05:15:00,27.166281544535035,OK
2024-11-02 05:20:00,26.903364579016724,OK
2024-11-02 05:25:00,26.50067092956345,OK
2024-11-02 05:30:00,27.130777686620036,OK
2024-11-02 05:35:00,18.889741141485445,OK
2024-11-02 05:40:00,18.80095898022407,OK
2024-11-02 05:45:00,19.06916356856944,OK
2024-11-02 05:50:00,26.489896239046796,OK
2024-11-02 05:55:00,26.610092290042576,OK
2024-11-02 06:00:00,26.718904064577366,OK
2024-11-02 06:05:00,27.05240363582134,OK
2024-11-02 06:10:00,26.013760413006295,OK
2024-11-02 06:15:00,26.618037838066826,OK
2024-11-02 06:20:00,26.669247944437558,OK
2024-11-02 06:25:00,26.051415193089586,OK
2024-11-02 06:30:00,19.00077729862647,OK
2024-11-02 06:35:00,19.13450345330976,OK
2024-11-02 06:40:00,19.027997949761446,OK
2024-11-02 06:45:00,25.823534694766895,OK
2024-11-02 06:50:00,26.403657599624236,OK
2024-11-02 06:55:00,26.48801784753543,OK
2024-11-02 07:00:00,26.97230159840762,OK
2024-11-02 07:05:00,26.790913694233865,OK
2024-11-02 07:10:00,27.001346811211178,OK
2024-11-02 07:15:00,26.11202678175708,OK
2024-11-02 07:20:00,26.760537885476772,OK
2024-11-02 07:25:00,26.818725801831928,OK
2024-11-02 07:30:00,27.219286724070113,OK
2024-11-02 07:35:00,19.18443131198067,OK
2024-11-02 07:40:00,19.088040740998334,OK
2024-11-02 07:45:00,19.26918695522954,OK
2024-11-02 07:50:00,26.249719853421265,OK
2024-11-02 07:55:00,26.78398160788342,OK
2024-11-02 08:00:00,25.90447220525786,OK
2024-11-02 08:05:00,26.715918952727453,OK
2024-11-02 08:10:00,26.946998268456813,OK
2024-11-02 08:15:00,27.459054887641052,OK
2024-11-02 08:20:00,26.530551203675028,OK
2024-11-02 08:25:00,26.501861711447795,OK
2024-11-02 08:30:00,26.226675553147864,OK
2024-11-02 08:35:00,27.17855190897575,OK
2024-11-02 08:40:00,25.664047168035573,OK
2024-11-02 08:45:00,26.79480242617076,OK
2024-11-02 08:50:00,18.81064188872768,OK
2024-11-02 08:55:00,18.902632190478514,OK
2024-11-02 09:00:00,19.16521172205363,OK
2024-11-02 09:05:00,26.870305296902604,OK
2024-11-02 09:10:00,26.469208527408405,OK
2024-11-02 09:15:00,27.00801957497349,OK
2024-11-02 09:20:00,25.946799568300627,OK
2024-11-02 09:25:00,26.3941684666835,OK
2024-11-02 09:30:00,26.588150699030017,OK
2024-11-02 09:35:00,26.218242865058443,OK
2024-11-02 09:40:00,26.304282711667444,OK
2024-11-02 09:45:00,26.86578705901776,OK
2024-11-02 09:50:00,26.426739722468785,OK
2024-11-02 09:55:00,26.7984269726049,OK
2024-11-02 10:00:00,26.59867732033836,OK
2024-11-02 10:05:00,19.261067363590957,OK
2024-11-02 10:10:00,19.438539922991055,OK
2024-11-02 10:15:00,18.484176308377247,OK
2024-11-02 10:20:00,25.811103884010105,OK
2024-11-02 10:25:00,26.798503831161884,OK
2024-11-02 10:30:00,26.17607896445435,OK
2024-11-02 10:35:00,26.345652843521364,OK
2024-11-02 10:40:00,27.22596299367012,OK
2024-11-02 10:45:00,26.267642283781143,OK
2024-11-02 10:50:00,26.93122948272491,OK
2024-11-02 10:55:00,26.268865219308843,OK
2024-11-02 11:00:00,26.743873799965066,OK
2024-11-02 11:05:00,20.14327056586086,OK
2024-11-02 11:10:00,18.624640814651105,OK
2024-11-02 11:15:00,18.90767548985995,OK
2024-11-02 11:20:00,26.652633713186106,OK
2024-11-02 11:25:00,26.914448853845453,OK
2024-11-02 11:30:00,26.329649305796053,OK
2024-11-02 11:35:00,27.215766021515858,OK
2024-11-02 11:40:00,26.5126405580053,OK
2024-11-02 11:45:00,25.71708462209048,OK
2024-11-02 11:50:00,26.54526398333721,OK
2024-11-02 11:55:00,26.068728728329273,OK
2024-11-02 12:00:00,26.565100458876504,OK
2024-11-02 12:05:00,26.440369835960627,OK
2024-11-02 12:10:00,27.171277412881004,OK
2024-11-02 12:15:00,26.646473592863817,OK
2024-11-02 12:20:00,19.5454458441072,OK
2024-11-02 12:25:00,18.410491219465484,OK
2024-11-02 12:30:00,18.520993934509985,OK
2024-11-02 12:35:00,26.84955488225263,OK
2024-11-02 12:40:00,26.18896558903898,OK
2024-11-02 12:45:00,26.129353536567454,OK
2024-11-02 12:50:00,25.55775387303422,OK
2024-11-02 12:55:00,26.197667725802972,OK
2024-11-02 13:00:00,25.945277803125325,OK
2024-11-02 13:05:00,26.840143248491785,OK
2024-11-02 13:10:00,26.586700607928655,OK
2024-11-02 13:15:00,26.079926740560694,OK
2024-11-02 13:20:00,18.928937967323094,OK
2024-11-02 13:25:00,18.86943323154227,OK
2024-11-02 13:30:00,18.47668448694917,OK
2024-11-02 13:35:00,26.927971880799063,OK
2024-11-02 13:40:00,25.799719093843745,OK
2024-11-02 13:45:00,26.32142061862162,OK
2024-11-02 13:50:00,26.231070375636484,OK
2024-11-02 13:55:00,26.0287124923386,OK
2024-11-02 14:00:00,26.39299674137119,OK
2024-11-02 14:05:00,25.991831461906894,OK
2024-11-02 14:10:00,26.035332303002495,OK
2024-11-02 14:15:00,26.39410884544739,OK
2024-11-02 14:20:00,27.061787001180164,OK
2024-11-02 14:25:00,26.331895912057757,OK
2024-11-02 14:30:00,26.205563709768537,OK
2024-11-02 14:35:00,26.08652416768374,OK
2024-11-02 14:40:00,26.904149174450268,OK
2024-11-02 14:45:00,25.86147910059545,OK
2024-11-02 14:50:00,26.45635672460171,OK
2024-11-02 14:55:00,26.368064753571964,OK
2024-11-02 15:00:00,25.950736909905093,OK
2024-11-02 15:05:00,25.93406241888707,OK
2024-11-02 15:10:00,25.897739992038147,OK
2024-11-02 15:15:00,25.864880411325665,OK
2024-11-02 15:20:00,25.367992889267075,OK
2024-11-02 15:25:00,26.92685987024431,OK
2024-11-02 15:30:00,26.890307286850163,OK
2024-11-02 15:35:00,26.069418094048498,OK
2024-11-02 15:40:00,26.529911574998273,OK
2024-11-02 15:45:00,26.24122642768774,OK
2024-11-02 15:50:00,26.79757440899567,OK
2024-11-02 15:55:00,26.163357011572057,OK
2024-11-02 16:00:00,26.31394242000138,OK
2024-11-02 16:05:00,26.100942426711093,OK
2024-11-02 16:10:00,25.72226313869483,OK
2024-11-02 16:15:00,26.102564931345192,OK
2024-11-02 16:20:00,25.82848740024548,OK
2024-11-02 16:25:00,25.638918503053684,OK
2024-11-02 16:30:00,25.40640342227265,OK
2024-11-02 16:35:00,25.82250451029522,OK
2024-11-02 16:40:00,26.77441303326672,OK
2024-11-02 16:45:00,26.395411104526918,OK
2024-11-02 16:50:00,26.642455051730018,OK
2024-11-02 16:55:00,26.291516414868095,OK
2024-11-02 17:00:00,25.971143721862525,OK
2024-11-02 17:05:00,25.895881462210234,OK
2024-11-02 17:10:00,26.625569566395033,OK
2024-11-02 17:15:00,25.699223261393925,OK
2024-11-02 17:20:00,25.94548697684507,OK
2024-11-02 17:25:00,26.123156816774063,OK
2024-11-02 17:30:00,25.2376990375695,OK
2024-11-02 17:35:00,25.671800324686902,OK
2024-11-02 17:40:00,26.13280546135583,OK
2024-11-02 17:45:00,26.525529738992088,OK
2024-11-02 17:50:00,25.218296716138717,OK
2024-11-02 17:55:00,26.424929574199943,OK
2024-11-02 18:00:00,26.461267253895493,OK
2024-11-02 18:05:00,26.048606272113968,OK
2024-11-02 18:10:00,25.29142830855884,OK
2024-11-02 18:15:00,25.956480561915782,OK
2024-11-02 18:20:00,26.120791570244123,OK
2024-11-02 18:25:00,25.552713629498232,OK
2024-11-02 18:30:00,26.345134140163413,OK
2024-11-02 18:35:00,26.428013692953073,OK
2024-11-02 18:40:00,25.881011861354086,OK
2024-11-02 18:45:00,25.397147370224996,OK
2024-11-02 18:50:00,25.334340871993856,OK
2024-11-02 18:55:00,26.137482182269363,OK
2024-11-02 19:00:00,26.258923580483163,OK
2024-11-02 19:05:00,25.693818869465346,OK
2024-11-02 19:10:00,26.01091309939321,OK
2024-11-02 19:15:00,26.53729004000579,OK
2024-11-02 19:20:00,25.760080086159814,OK
2024-11-02 19:25:00,26.339430650903225,OK
2024-11-02 19:30:00,26.205773669684046,OK
2024-11-02 19:35:00,26.084657778484775,OK
2024-11-02 19:40:00,25.626023130086363,OK
2024-11-02 19:45:00,25.483295946873042,OK
2024-11-02 19:50:00,25.454708560821118,OK
2024-11-02 19:55:00,25.49241335776621,OK
2024-11-02 20:00:00,26.04794564511341,OK
2024-11-02 20:05:00,26.206597774532398,OK
2024-11-02 20:10:00,26.64454045691672,OK
2024-11-02 20:15:00,25.875547770240587,OK
2024-11-02 20:20:00,26.183740718172277,OK
2024-11-02 20:25:00,26.251985726359788,OK
2024-11-02 20:30:00,25.699028613517207,OK
2024-11-02 20:35:00,25.907785817713123,OK
2024-11-02 20:40:00,26.268398584699426,OK
2024-11-02 20:45:00,26.058789639335217,OK
2024-11-02 20:50:00,26.305186197890084,OK
2024-11-02 20:55:00,26.17643808983985,OK
2024-11-02 21:00:00,26.348201695496105,OK
2024-11-02 21:05:00,25.650483839365535,OK
2024-11-02 21:10:00,26.114500083996948,OK
2024-11-02 21:15:00,26.799714681299683,OK
2024-11-02 21:20:00,25.501922886659617,OK
2024-11-02 21:25:00,26.467161991230242,OK
2024-11-02 21:30:00,26.34176447607647,OK
2024-11-02 21:35:00,26.10857841446559,OK
2024-11-02 21:40:00,26.77509722595561,OK
2024-11-02 21:45:00,26.37563532918428,OK
2024-11-02 21:50:00,26.385799296535602,OK
2024-11-02 21:55:00,25.73958672084081,OK
2024-11-02 22:00:00,26.40466847543983,OK
2024-11-02 22:05:00,26.046632508794914,OK
2024-11-02 22:10:00,19.112216331692373,OK
2024-11-02 22:15:00,18.723934575800797,OK
2024-11-02 22:20:00,19.33458960063094,OK
2024-11-02 22:25:00,25.714518930889167,OK
2024-11-02 22:30:00,26.102062934539884,OK
2024-11-02 22:35:00,26.243808506434817,OK
2024-11-02 22:40:00,26.54477184266775,OK
2024-11-02 22:45:00,26.189257428857438,OK
2024-11-02 22:50:00,26.087883590354743,OK
2024-11-02 22:55:00,26.184522670849315,OK
2024-11-02 23:00:00,27.105296978248816,OK
2024-11-02 23:05:00,19.443905653658625,OK
2024-11-02 23:10:00,18.264213392397735,OK
2024-11-02 23:15:00,18.646380013498653,OK
2024-11-02 23:20:00,25.570014846680326,OK
2024-11-02 23:25:00,26.463170320453077,OK
2024-11-02 23:30:00,26.87119323866718,OK
2024-11-02 23:35:00,27.259664762517893,OK
2024-11-02 23:40:00,26.453916390967404,OK
2024-11-02 23:45:00,26.072279446756657,OK
2024-11-02 23:50:00,26.633905061506503,OK
2024-11-02 23:55:00,26.170300920375457,OK
2024-11-03 00:00:00,26.35787504299761,OK
2024-11-03 00:05:00,26.108769320179917,OK
2024-11-03 00:10:00,18.44842135027081,OK
2024-11-03 00:15:00,19.25941848691558,OK
2024-11-03 00:20:00,18.555159473867473,OK
